minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
4.68,2.57,3.38,9.0,1.9,2.76,4.79,683.6,232.3,1.09,423.98,9.6,64.35,46.29,0.0,1.57
4.68,2.57,4.34,9.0,1.9,7.84,5.01,724.61,272.93,1.16,461.35,9.8,65.41,47.09,0.0,1.69
4.04,2.57,4.34,9.0,1.9,2.69,4.86,677.94,231.97,1.11,419.19,9.64,63.68,46.88,0.0,1.53
3.41,4.97,4.34,9.0,1.9,4.59,4.47,566.93,150.86,0.98,308.58,10.04,63.42,49.23,0.0,0.36
4.68,4.86,4.34,9.0,1.29,4.59,4.32,496.25,116.04,0.88,240.95,10.27,62.6,50.51,0.0,-0.19
1.25,1.76,4.66,9.0,1.8,4.59,5.05,494.9,101.54,0.88,244.53,9.76,61.34,49.17,0.0,0.79
4.68,3.11,4.34,9.0,1.9,6.96,4.62,546.88,139.34,0.96,292.2,9.96,62.49,49.15,0.0,0.49
3.3,1.76,4.34,9.0,1.9,5.36,5.12,728.19,273.21,1.13,466.44,9.61,65.21,45.63,0.0,2.07
1.25,5.12,4.34,9.0,0.95,2.49,5.08,533.44,149.59,0.96,275.92,10.26,63.13,50.55,0.0,0.54
3.71,1.76,4.1,9.0,1.9,4.59,5.48,710.18,264.69,1.13,451.27,9.52,64.14,46.02,0.0,2.32
1.25,1.76,4.34,9.0,0.64,7.32,4.68,534.14,146.83,0.94,276.18,10.1,63.34,49.66,27.0,4.0
3.74,1.76,4.34,9.0,1.86,6.75,5.43,686.09,242.86,1.11,427.01,9.63,64.03,46.73,0.0,2.04
1.25,1.76,4.34,9.0,1.77,4.59,4.81,609.9,183.19,1.06,356.11,9.68,62.28,47.65,0.0,1.17
4.82,3.9,4.34,9.0,1.77,4.59,4.57,561.13,150.28,0.98,304.77,10.0,62.8,49.63,0.0,0.41
3.36,3.28,4.34,9.0,1.93,2.24,4.95,513.72,113.43,0.9,262.95,9.77,61.2,49.41,0.0,0.73
1.25,1.76,4.15,9.0,1.77,4.59,4.6,553.71,143.31,0.99,303.1,9.68,61.48,48.64,0.0,0.73
2.15,1.76,8.97,9.0,1.77,4.59,5.04,707.03,252.62,1.12,445.54,9.71,65.02,46.24,0.0,1.79
1.58,1.76,4.34,9.0,1.77,2.8,4.64,552.44,137.56,0.99,302.14,9.59,61.05,48.74,0.0,0.78
1.84,4.86,4.34,9.0,1.29,4.59,4.66,578.94,174.37,1.03,319.96,10.24,63.67,49.75,0.0,0.42
4.68,2.78,4.6,9.0,1.29,4.59,4.94,670.18,247.62,1.12,408.24,9.98,64.77,48.23,0.0,1.28
2.87,1.32,6.34,9.0,1.74,6.61,4.9,666.23,226.2,1.07,407.44,9.57,64.07,46.5,0.0,1.62
2.04,4.06,4.34,9.0,1.29,4.59,5.28,661.45,236.48,1.14,398.3,10.13,64.94,48.96,0.0,1.32
2.03,4.86,4.34,9.0,1.29,4.59,4.5,557.39,154.66,0.99,297.74,10.26,63.65,49.84,0.0,0.19
2.8,4.86,5.12,9.0,1.25,4.59,4.95,520.06,136.61,0.91,262.45,10.24,63.17,50.86,0.0,0.36
4.46,4.86,2.35,9.0,1.29,4.59,4.43,514.04,126.52,0.94,260.34,10.15,62.16,51.27,0.0,-0.08
2.42,4.86,4.34,9.0,1.29,5.62,4.5,532.58,139.5,0.96,275.11,10.28,63.16,50.73,0.0,0.01
2.99,4.02,4.34,9.0,1.28,6.68,4.58,608.93,191.53,1.02,343.9,10.21,65.53,48.78,0.0,0.56
2.42,1.58,3.64,9.0,1.29,6.26,4.63,538.77,139.51,0.94,285.31,9.83,62.2,48.94,0.0,0.6
2.9,5.08,4.34,9.0,1.75,5.62,4.43,542.38,135.04,0.97,285.21,10.17,63.05,50.43,0.0,0.04
1.41,2.56,4.34,9.0,1.29,5.62,4.61,592.65,181.42,1.03,334.74,10.04,63.4,48.86,0.0,0.64
4.25,4.86,5.29,9.0,1.29,5.62,4.56,566.08,159.55,0.98,301.98,10.27,65.16,49.71,0.0,0.27
2.42,4.86,4.34,9.0,1.29,2.9,4.35,484.16,103.32,0.86,227.2,10.19,62.94,50.16,0.0,-0.13
3.25,2.35,4.34,9.0,0.88,5.62,4.64,541.39,156.75,0.98,285.55,10.12,62.75,50.61,0.0,0.3
2.42,4.49,4.34,9.0,1.21,5.62,4.43,501.1,120.95,0.9,244.87,10.27,62.85,50.83,0.0,-0.13
2.42,4.58,4.34,9.0,1.21,3.79,4.82,534.56,141.71,0.94,275.71,10.26,63.43,50.12,0.0,0.35
2.42,4.49,5.06,9.0,0.67,5.62,4.4,521.85,144.49,0.94,261.82,10.42,63.77,51.01,44.0,4.0
2.42,3.79,4.34,9.0,1.86,7.52,4.59,535.13,129.98,0.95,279.74,10.03,62.65,49.66,0.0,0.32
4.88,2.24,2.69,9.0,1.21,2.63,4.58,536.5,143.61,0.96,284.97,9.76,61.68,49.34,0.0,0.58
1.64,4.49,4.34,9.0,1.79,5.62,5.33,623.26,199.68,1.07,362.44,10.03,64.31,48.79,0.0,1.29
2.0,1.41,8.04,9.0,1.21,6.17,4.68,574.94,172.53,1.01,319.82,9.84,62.68,48.82,0.0,0.79
2.42,1.99,4.34,9.0,1.21,4.86,5.31,596.54,188.86,1.09,341.47,9.87,62.6,49.59,0.0,1.23
2.42,4.49,8.32,9.0,1.21,3.14,4.46,560.99,161.14,0.99,301.19,10.2,63.82,49.82,0.0,0.23
2.42,1.41,7.91,9.0,1.86,6.12,5.05,706.09,245.66,1.13,445.78,9.57,64.71,45.94,0.0,1.89
2.42,3.23,4.34,9.0,1.78,2.11,4.66,637.61,196.8,1.06,378.21,9.75,63.84,47.06,0.0,1.14
4.35,3.79,4.34,9.0,1.86,7.52,4.76,605.44,178.9,1.03,346.21,10.02,63.74,48.79,0.0,0.77
3.25,3.79,4.12,9.0,1.86,7.52,4.56,556.66,149.09,1.0,302.02,10.04,62.4,49.9,0.0,0.35
4.63,1.35,4.34,9.0,1.86,7.52,5.09,673.65,234.45,1.1,416.9,9.52,63.37,46.71,0.0,1.81
4.1,4.09,4.34,9.0,1.86,6.43,4.6,530.79,132.63,0.98,279.73,10.05,61.4,50.56,0.0,0.22
4.42,3.79,4.34,9.0,1.81,7.52,5.27,652.56,217.87,1.11,392.55,9.94,64.04,48.84,0.0,1.37
2.74,3.79,4.34,9.0,1.86,7.52,4.51,541.66,133.38,0.96,284.99,10.04,62.91,49.4,0.0,0.3
4.1,4.3,4.34,9.0,1.86,4.81,4.96,549.43,141.85,0.96,293.72,10.02,62.69,49.41,0.0,0.7
3.11,1.34,4.34,9.0,1.86,4.18,4.78,657.33,213.78,1.03,398.75,9.45,64.02,45.77,0.0,1.64
3.6,4.09,4.34,9.0,1.86,6.43,4.62,551.53,142.73,0.96,293.31,10.02,63.28,49.32,0.0,0.45
4.39,3.53,6.31,9.0,1.86,6.43,4.46,548.69,145.5,0.97,293.85,10.05,62.48,49.85,0.0,0.25
2.11,3.55,2.93,9.0,1.86,5.21,4.46,540.3,131.03,0.97,287.65,9.93,61.87,49.17,0.0,0.35
2.23,4.09,6.23,9.0,0.74,6.43,4.36,483.05,115.26,0.89,227.24,10.45,62.77,51.71,17.0,4.0
4.1,5.0,4.74,9.0,0.96,5.35,4.86,507.0,127.99,0.9,247.66,10.4,63.66,51.21,0.0,0.11
1.47,4.36,5.14,9.0,1.86,6.43,5.11,646.2,219.04,1.08,382.97,10.04,65.22,47.84,0.0,1.31
3.11,1.34,7.87,9.0,1.86,4.21,5.22,606.0,180.58,0.99,352.33,9.51,62.34,47.6,0.0,1.59
3.11,1.34,5.77,9.0,1.56,4.18,5.01,648.17,217.29,1.05,391.03,9.58,63.58,46.72,0.0,1.64
3.11,4.22,4.34,9.0,1.29,4.53,4.64,548.57,153.98,0.99,292.86,10.2,62.74,50.44,0.0,0.26
4.54,4.84,7.18,9.0,1.86,4.18,4.56,586.37,165.93,0.99,327.8,10.02,63.55,48.79,0.0,0.56
1.55,4.59,4.19,9.0,1.86,6.53,4.6,556.18,151.45,0.96,297.77,10.09,63.41,48.93,0.0,0.47
3.61,1.34,4.34,9.0,1.29,4.26,5.33,672.79,247.67,1.1,415.69,9.6,63.34,47.33,0.0,1.93
3.11,1.34,4.34,9.0,1.86,4.59,4.9,673.66,228.67,1.04,415.42,9.46,63.79,45.93,0.0,1.77
4.68,4.86,4.34,9.0,1.29,4.18,4.44,519.75,131.32,0.92,261.11,10.26,63.46,50.74,0.0,-0.06
2.94,2.34,5.03,9.0,1.41,7.85,4.66,600.48,186.68,1.03,341.57,10.0,63.63,48.53,0.0,0.77
4.68,4.86,4.34,9.0,1.29,4.59,4.62,642.85,224.06,1.05,376.68,10.17,65.96,48.41,0.0,0.8
4.96,4.65,4.86,9.0,1.42,5.97,4.72,606.51,194.55,1.06,346.55,10.22,63.71,49.99,0.0,0.53
1.45,4.94,4.34,9.0,0.73,4.59,4.66,453.44,88.99,0.81,195.04,10.47,63.39,51.42,15.0,4.0
2.25,4.86,4.34,9.0,1.29,5.67,4.77,576.72,173.48,1.02,316.33,10.23,63.88,50.07,0.0,0.47
2.08,4.86,7.44,9.0,1.29,3.86,4.6,625.86,205.55,1.04,360.03,10.24,65.55,48.6,0.0,0.64
2.1,3.99,4.34,9.0,1.57,4.39,4.48,533.03,131.44,0.95,276.2,10.1,62.92,49.9,0.0,0.17
4.68,4.86,5.84,9.0,1.29,7.56,4.64,543.08,150.46,0.96,283.14,10.31,63.8,50.67,0.0,0.15
4.68,2.0,2.48,9.0,1.29,3.17,4.6,531.61,137.62,0.94,280.09,9.75,61.41,49.36,0.0,0.57
2.08,4.86,5.25,9.0,1.78,3.93,4.36,500.57,110.8,0.9,247.46,10.11,61.97,50.14,0.0,-0.04
1.87,4.25,8.31,9.0,1.77,4.97,4.61,568.03,154.2,1.0,309.99,10.12,63.25,49.44,0.0,0.41
2.64,4.86,7.44,9.0,1.29,3.86,4.98,650.77,230.81,1.11,385.02,10.18,65.54,49.33,0.0,0.99
2.08,3.74,8.94,9.0,1.73,3.86,4.76,603.95,179.53,1.04,344.45,10.06,63.79,49.38,0.0,0.68
3.67,4.43,3.74,9.0,1.29,3.86,4.44,489.37,108.62,0.87,234.08,10.21,62.56,50.36,0.0,-0.08
3.62,4.24,7.98,9.0,1.29,2.15,4.55,571.9,166.55,0.99,313.02,10.11,63.65,49.04,0.0,0.47
4.04,4.86,4.5,9.0,1.29,3.86,5.69,766.74,329.95,1.25,499.45,9.99,66.44,48.08,0.0,2.22
2.44,4.86,4.34,9.0,1.29,4.59,5.12,665.36,238.75,1.1,399.13,10.13,65.95,48.38,0.0,1.28
3.38,4.06,4.34,9.0,1.29,4.59,4.89,514.21,128.78,0.93,259.46,10.17,62.39,50.45,0.0,0.37
4.68,4.86,8.88,9.0,1.61,7.6,4.86,511.67,123.23,0.92,257.07,10.23,62.31,50.82,0.0,0.24
4.68,1.48,8.92,9.0,1.89,4.59,5.35,806.8,329.18,1.22,539.91,9.53,66.56,45.34,0.0,2.56
4.68,2.09,4.34,9.0,1.29,4.59,4.86,637.85,220.1,1.07,377.27,9.94,64.39,48.46,0.0,1.11
4.68,4.86,3.25,9.0,1.29,4.59,4.9,487.04,109.19,0.88,233.45,10.19,62.2,50.61,0.0,0.27
1.68,4.18,8.7,9.0,1.29,5.62,4.44,511.09,126.42,0.92,255.94,10.33,62.62,50.8,0.0,-0.13
4.62,4.86,4.34,9.0,1.08,5.28,4.83,583.12,180.49,0.99,319.65,10.26,65.04,49.28,0.0,0.62
4.68,3.48,4.96,9.0,1.05,2.22,4.47,549.51,157.24,0.96,292.98,10.09,62.95,49.9,0.0,0.28
1.94,2.09,5.86,9.0,1.29,2.9,4.58,532.1,134.74,0.94,277.85,9.91,62.38,49.25,0.0,0.46
3.02,2.09,4.34,9.0,1.02,4.59,4.71,585.41,183.79,1.03,327.89,10.0,63.2,49.25,0.0,0.71
4.68,3.7,6.55,9.0,1.29,4.59,4.66,608.5,198.27,1.07,347.05,10.16,64.23,49.85,0.0,0.56
4.68,2.09,4.34,9.0,1.29,5.87,4.96,663.72,239.5,1.08,400.76,9.91,65.05,47.59,0.0,1.39
4.68,4.14,4.51,9.0,0.82,4.59,4.42,498.84,128.86,0.91,244.0,10.32,62.44,51.16,0.0,-0.17
3.3,3.87,6.73,9.0,1.04,4.59,4.59,526.16,140.08,0.93,266.04,10.31,63.82,50.29,0.0,0.12
4.68,2.62,4.34,9.0,1.29,4.45,5.18,715.51,285.72,1.17,450.75,9.88,65.93,47.1,0.0,1.82
4.68,4.26,4.34,9.0,0.95,4.59,4.45,528.72,145.18,0.94,269.73,10.31,63.57,50.75,0.0,-0.03
4.38,4.18,4.34,9.0,1.29,5.72,4.46,492.96,112.11,0.87,235.86,10.26,63.05,50.64,0.0,-0.11
4.68,4.86,4.34,9.0,1.05,4.59,4.37,494.9,116.12,0.88,236.75,10.35,63.31,51.52,0.0,-0.32
2.28,4.86,3.25,9.0,1.29,4.59,4.39,495.02,113.38,0.9,240.76,10.21,62.33,51.1,0.0,-0.18
2.31,4.86,4.34,9.0,1.19,6.86,4.77,599.18,190.91,1.05,338.41,10.28,64.07,49.91,0.0,0.53
1.3,4.86,8.88,9.0,1.2,5.84,4.51,513.86,133.4,0.93,256.09,10.4,63.21,51.52,0.0,-0.18
4.68,4.86,4.96,9.0,1.17,4.59,4.5,498.85,120.0,0.89,242.35,10.32,62.94,50.84,0.0,-0.11
4.68,3.64,4.34,9.0,1.15,2.22,4.94,634.06,215.38,1.05,371.72,10.02,64.86,47.92,0.0,1.16
4.61,3.51,4.34,9.0,1.29,5.79,4.46,556.46,157.9,0.97,297.9,10.2,63.61,49.67,0.0,0.23
4.38,2.13,7.04,9.0,1.29,4.67,4.91,565.35,168.24,0.98,308.48,9.98,63.06,49.32,0.0,0.8
4.64,4.18,4.34,9.0,1.29,5.72,4.48,547.29,151.05,0.96,289.32,10.23,63.23,50.07,0.0,0.15
4.08,4.18,7.04,9.0,1.29,5.24,4.7,593.23,184.62,1.04,330.59,10.25,64.55,50.29,0.0,0.42
2.11,1.48,4.02,9.0,1.29,6.23,4.71,643.44,210.07,1.05,381.74,9.72,64.84,46.66,0.0,1.3
2.44,2.5,8.87,9.0,1.29,2.03,5.27,597.58,180.67,1.05,340.65,9.88,63.01,49.3,0.0,1.2
4.38,3.86,3.08,9.0,1.29,2.95,4.36,504.98,119.42,0.91,251.42,10.08,62.09,50.4,0.0,-0.02
4.38,3.73,5.22,9.0,1.49,4.62,4.51,539.24,143.15,0.94,283.11,10.12,62.86,49.48,0.0,0.28
1.9,3.67,8.83,9.0,0.89,7.68,5.11,566.63,173.58,1.02,304.64,10.37,64.38,50.76,0.0,0.57
4.66,4.39,7.72,9.0,1.29,5.15,5.02,709.59,278.34,1.14,439.43,10.18,67.19,48.52,0.0,1.31
4.64,1.95,6.38,9.0,1.29,5.29,4.72,620.07,208.56,1.04,361.0,9.91,63.93,48.17,0.0,1.0
2.06,4.18,4.34,9.0,1.39,5.72,4.56,551.72,150.06,0.98,292.9,10.24,63.59,49.91,0.0,0.22
4.68,1.61,4.34,9.0,1.05,4.59,4.85,644.49,231.56,1.03,382.85,9.83,64.7,47.23,0.0,1.36
4.68,3.56,4.34,9.0,1.95,4.4,4.56,542.29,131.93,0.96,288.06,9.95,62.17,49.82,0.0,0.34
4.64,1.34,4.34,9.0,1.05,6.93,6.02,1055.9,593.96,1.5,782.94,9.38,68.47,43.98,0.0,4.43
4.68,4.83,4.34,9.0,1.11,5.67,4.75,605.49,198.12,1.05,342.0,10.27,64.93,50.06,0.0,0.53
3.77,4.18,7.28,9.0,1.29,3.96,4.51,573.1,170.74,1.02,315.42,10.21,63.25,49.76,0.0,0.31
4.77,4.18,3.46,9.0,1.22,2.01,4.81,530.85,137.71,0.94,275.16,10.02,62.65,50.06,0.0,0.48
4.15,4.86,4.91,9.0,1.55,4.59,4.59,607.91,190.09,1.04,347.05,10.12,64.08,49.32,0.0,0.56
2.1,4.86,8.51,9.0,1.08,4.59,4.36,482.12,107.2,0.87,223.78,10.43,63.42,51.25,0.0,-0.39
4.68,4.86,4.34,9.0,0.83,4.26,4.52,558.12,172.43,0.98,296.47,10.33,64.34,50.41,0.0,0.17
4.64,4.18,4.34,9.0,1.05,5.72,4.45,485.15,110.84,0.88,228.36,10.32,62.93,51.37,0.0,-0.25
1.99,4.18,5.37,9.0,1.72,5.72,4.36,498.7,109.21,0.89,243.55,10.2,62.54,50.61,0.0,-0.16
4.68,4.86,2.36,9.0,1.27,4.59,4.97,517.64,130.46,0.94,263.63,10.17,62.19,51.03,0.0,0.37
1.49,2.87,5.26,9.0,0.72,5.72,4.29,458.13,93.0,0.83,201.45,10.37,62.91,51.26,23.0,4.0
4.39,4.35,8.51,9.0,1.05,4.83,4.73,585.96,188.12,1.01,324.01,10.28,64.56,49.63,0.0,0.52
2.1,4.86,8.51,9.0,1.88,4.59,4.48,535.47,134.58,0.95,279.31,10.15,62.78,50.27,0.0,0.11
4.26,4.86,8.51,9.0,1.08,4.59,4.73,677.74,256.26,1.1,409.46,10.29,66.62,48.91,0.0,0.88
3.97,4.86,4.34,9.0,0.56,6.37,4.19,458.7,98.23,0.83,201.38,10.49,63.07,51.58,21.0,4.0
4.12,4.18,8.41,9.0,1.05,4.59,4.43,519.31,137.31,0.93,261.3,10.38,63.31,51.25,0.0,-0.18
4.64,4.32,8.51,9.0,1.08,2.84,4.97,592.8,189.1,1.01,329.42,10.21,64.94,49.53,0.0,0.77
3.13,4.86,4.34,9.0,1.07,5.71,4.87,540.37,149.32,0.96,280.61,10.34,63.68,50.92,0.0,0.28
3.13,4.52,6.21,9.0,0.84,5.71,5.01,590.95,193.14,1.01,325.98,10.34,65.3,49.89,0.0,0.69
2.4,2.41,4.34,9.0,1.07,5.71,4.47,554.72,154.39,0.95,294.8,10.1,64.12,48.82,0.0,0.39
3.13,4.86,4.34,9.0,1.07,2.31,5.31,799.33,357.32,1.26,528.02,10.0,67.48,47.41,0.0,2.11
3.86,4.38,4.34,9.0,1.29,6.8,4.65,602.19,193.07,1.05,340.3,10.22,64.42,49.54,0.0,0.53
3.66,4.86,4.34,9.0,1.07,5.71,4.8,504.49,125.09,0.91,247.73,10.33,62.97,51.22,0.0,0.09
3.41,4.57,4.34,9.0,1.09,4.6,4.59,488.9,113.39,0.87,233.61,10.33,62.56,50.87,0.0,-0.08
3.13,4.93,4.34,9.0,1.21,5.71,4.81,535.1,145.38,0.95,277.79,10.29,63.11,50.47,0.0,0.3
3.13,4.06,5.64,9.0,1.78,5.71,5.03,544.76,140.82,0.94,288.72,10.11,62.81,49.52,0.0,0.68
2.1,3.92,8.6,9.0,1.08,6.27,4.61,574.8,174.3,1.0,312.36,10.33,64.65,50.03,0.0,0.29
4.43,5.19,7.26,9.0,1.08,4.45,4.43,481.79,109.44,0.87,225.61,10.39,62.78,51.5,0.0,-0.33
2.1,4.86,8.51,9.0,1.51,4.59,4.63,548.9,148.97,0.99,291.73,10.22,63.11,50.81,0.0,0.18
2.1,1.34,5.9,9.0,1.08,7.84,4.91,601.14,191.05,1.05,344.96,9.81,63.1,48.66,0.0,1.08
2.1,4.39,7.5,9.0,1.08,4.59,4.47,531.66,146.35,0.97,275.41,10.34,62.87,51.02,0.0,-0.06
2.1,4.86,2.6,9.0,1.81,4.59,4.66,558.27,152.06,0.98,302.32,9.95,62.72,49.26,0.0,0.57
4.74,3.32,8.51,9.0,1.62,5.07,4.79,595.1,180.92,1.03,336.3,10.07,63.6,49.23,0.0,0.72
1.46,1.51,8.51,9.0,1.28,4.59,4.68,568.61,164.42,1.0,314.02,9.81,62.58,48.81,0.0,0.77
2.1,3.79,8.51,9.0,1.44,6.48,4.63,556.76,152.04,0.98,297.64,10.23,63.67,49.57,0.0,0.33
2.1,4.86,6.16,9.0,1.2,4.59,4.61,523.3,135.29,0.95,266.23,10.33,63.03,51.08,0.0,0.01
4.04,2.65,2.75,9.0,0.98,4.12,5.24,620.61,218.19,1.05,361.77,9.92,63.84,48.49,0.0,1.4
2.1,2.65,2.57,9.0,1.4,7.17,4.52,566.93,158.48,1.0,310.54,9.97,62.94,49.37,0.0,0.46
1.52,1.62,8.51,9.0,1.08,2.57,4.82,553.62,156.16,1.0,302.75,9.76,61.41,49.62,0.0,0.78
3.08,2.56,6.94,9.0,1.08,2.73,4.85,511.42,128.84,0.93,258.39,10.04,62.07,50.62,0.0,0.4
1.64,4.24,8.51,9.0,1.08,4.59,4.4,482.7,108.09,0.87,225.28,10.39,63.06,51.19,0.0,-0.32
2.1,3.95,8.51,9.0,1.08,6.68,5.13,550.39,156.8,0.99,288.71,10.37,64.15,51.12,0.0,0.47
2.87,4.86,8.51,9.0,1.08,6.4,4.7,585.05,189.75,1.03,324.72,10.3,64.03,50.34,0.0,0.41
1.87,1.63,8.51,9.0,1.14,4.77,5.09,546.96,150.48,0.97,290.89,9.94,62.78,49.23,0.0,0.9
2.1,3.48,8.51,9.0,0.73,3.98,4.32,488.23,115.93,0.87,228.14,10.44,63.78,51.17,16.0,4.0
2.1,4.86,8.51,9.0,0.76,4.59,4.84,486.94,117.9,0.89,229.26,10.47,63.13,51.68,15.0,4.0
2.1,2.29,2.92,9.0,0.91,4.59,5.17,542.09,154.49,1.0,290.15,9.97,61.81,50.18,0.0,0.85
2.1,4.86,8.51,9.0,1.08,5.37,4.6,523.45,137.66,0.94,264.93,10.42,63.32,51.27,0.0,-0.07
2.1,2.74,8.51,9.0,1.08,4.59,4.61,522.21,138.44,0.94,267.01,10.18,62.62,50.14,0.0,0.22
2.1,4.86,8.51,9.0,1.72,4.59,4.57,591.08,175.28,1.04,332.81,10.12,63.44,49.32,0.0,0.48
4.37,4.86,8.51,9.0,1.72,4.59,4.8,615.29,190.94,1.05,355.22,10.1,63.97,48.97,0.0,0.78
3.19,4.86,8.51,9.0,1.85,4.59,4.48,559.99,150.55,0.99,304.01,10.09,62.75,49.76,0.0,0.27
2.13,4.86,8.51,9.0,1.09,4.59,4.5,490.33,116.43,0.9,234.89,10.41,62.67,51.37,0.0,-0.24
2.1,4.86,3.32,9.0,1.72,5.24,4.36,518.27,122.95,0.92,264.03,10.09,62.33,49.68,0.0,0.08
3.09,5.14,7.86,9.0,1.88,4.59,4.69,556.16,148.06,0.99,300.58,10.08,62.65,50.22,1.0,4.0
2.85,4.86,8.51,9.0,1.72,4.59,4.74,662.11,222.26,1.08,396.18,10.09,65.98,48.0,0.0,0.98
2.1,4.86,7.76,9.0,1.72,4.59,4.87,641.2,203.77,1.06,376.17,10.12,65.78,48.02,0.0,0.99
2.1,4.86,8.51,9.0,1.72,3.04,4.64,530.79,132.24,0.95,275.48,10.1,62.61,49.97,0.0,0.29
2.66,4.49,3.21,9.0,0.95,4.59,4.77,514.33,131.04,0.92,256.67,10.28,63.14,50.64,0.0,0.2
2.1,1.81,4.4,9.0,1.08,4.59,4.52,549.64,152.76,0.96,293.83,9.92,62.73,48.68,0.0,0.55
3.01,4.01,8.51,9.0,0.64,2.11,4.38,501.69,130.79,0.9,245.43,10.28,62.86,50.8,24.0,4.0
4.98,4.86,8.51,9.0,1.08,5.43,5.53,597.28,198.62,1.05,335.52,10.28,64.49,50.7,0.0,1.06
2.1,4.86,8.51,9.0,1.08,2.97,4.62,510.33,127.51,0.91,251.55,10.36,63.48,50.58,0.0,0.02
2.66,1.8,8.51,9.0,1.8,4.59,4.7,593.46,166.7,1.0,334.97,9.82,63.73,47.74,0.0,0.92
4.67,4.86,4.26,9.0,0.98,6.06,4.34,499.35,121.56,0.89,238.8,10.42,63.93,51.22,0.0,-0.33
2.1,4.86,8.51,9.0,0.52,6.46,4.26,451.16,92.07,0.81,191.29,10.59,63.68,51.6,83.0,4.0
2.2,4.43,3.65,9.0,0.95,4.93,4.39,530.06,146.75,0.95,272.64,10.32,63.12,50.52,0.0,-0.04
2.1,1.72,8.51,9.0,1.08,2.39,4.7,552.2,155.47,0.97,298.67,9.82,62.07,49.4,0.0,0.68
2.1,4.86,8.51,9.0,1.17,5.13,5.08,561.44,162.55,1.0,299.18,10.38,64.34,50.72,0.0,0.49
4.58,4.86,8.51,9.0,0.97,5.37,4.87,619.03,217.69,1.08,356.17,10.35,64.54,50.53,0.0,0.6
2.1,4.86,8.51,9.0,1.47,5.33,4.91,531.45,135.56,0.95,272.72,10.27,63.51,50.57,0.0,0.34
3.65,4.86,8.51,9.0,1.31,4.59,4.73,575.82,172.41,0.99,314.26,10.3,64.53,49.81,0.0,0.42
2.1,4.86,6.82,9.0,1.08,2.38,4.76,491.94,113.45,0.89,235.4,10.28,62.89,51.05,0.0,0.07
2.1,2.46,8.51,9.0,1.19,4.59,4.57,575.65,169.09,1.0,314.77,10.15,64.3,49.27,0.0,0.44
3.75,4.86,5.07,9.0,0.59,4.59,4.32,501.34,129.83,0.89,240.96,10.44,63.86,51.18,26.0,4.0
2.1,4.86,8.51,9.0,1.99,4.59,5.24,604.04,182.34,1.06,347.22,10.0,62.98,49.41,0.0,1.09
2.1,5.12,8.51,9.0,1.08,4.59,4.49,531.27,144.6,0.94,270.88,10.37,64.02,50.6,0.0,-0.02
2.1,3.03,8.51,9.0,1.98,3.44,4.59,579.79,159.07,1.02,325.47,9.87,62.4,48.6,0.0,0.67
2.1,4.86,8.27,9.0,1.08,6.39,4.69,474.34,100.15,0.86,215.36,10.47,63.52,51.64,0.0,-0.23
2.1,1.84,8.51,9.0,1.08,5.95,4.66,515.8,129.64,0.92,260.07,10.1,62.8,50.05,0.0,0.29
