minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
2.55,5.5,14.59,9.0,1.95,7.05,4.43,481.06,106.44,0.87,219.33,10.66,64.07,52.03,0.0,-0.12
4.51,5.5,4.54,9.0,1.95,2.02,4.48,542.63,134.95,0.95,283.76,10.25,63.39,50.44,0.0,0.18
4.51,2.64,11.32,9.0,1.95,7.57,4.74,606.12,184.58,1.01,340.2,10.38,65.76,49.57,0.0,0.4
3.5,5.5,14.59,9.0,1.78,2.02,4.59,583.23,166.47,1.0,316.6,10.39,65.6,50.05,0.0,0.27
3.86,5.5,5.78,9.0,1.95,4.49,4.49,491.82,108.81,0.86,229.54,10.54,64.23,51.15,0.0,-0.0
4.51,5.5,14.59,9.0,1.86,2.02,4.71,579.6,172.22,1.01,318.03,10.35,64.08,50.44,0.0,0.32
4.01,5.5,14.59,9.0,0.65,4.93,4.37,463.27,115.63,0.84,198.26,10.97,64.82,53.44,4.0,4.0
2.07,1.85,6.75,9.0,1.49,2.02,4.61,482.26,100.77,0.86,225.89,10.07,62.57,50.5,0.0,0.21
4.31,5.54,6.75,9.0,0.81,5.77,4.45,499.05,138.97,0.89,233.07,10.92,65.17,52.27,0.0,-0.14
1.91,5.54,5.81,9.0,0.81,4.4,4.25,458.2,104.38,0.82,193.14,10.9,64.93,52.92,2.0,4.0
3.7,5.54,14.01,9.0,1.05,4.44,4.39,457.1,103.95,0.83,193.62,10.91,64.51,53.1,0.0,-0.28
1.33,5.54,13.17,9.0,0.81,5.77,4.29,444.59,94.66,0.81,178.8,11.03,65.03,53.73,14.0,4.0
4.31,2.69,6.75,9.0,1.14,5.77,4.68,569.75,183.79,1.01,306.73,10.53,64.74,50.96,0.0,0.25
4.31,2.26,6.75,9.0,0.81,5.77,4.69,540.48,170.99,0.94,276.9,10.56,64.98,50.9,0.0,0.22
4.86,3.95,6.75,9.0,0.81,5.77,4.68,583.5,207.9,1.02,316.25,10.72,65.78,51.79,1.0,4.0
4.46,5.54,11.07,9.0,1.05,4.44,4.41,490.75,126.17,0.86,224.02,10.86,65.54,51.82,0.0,-0.13
3.09,4.52,14.01,9.0,0.93,5.95,4.43,487.56,128.53,0.88,223.78,10.9,64.61,52.42,0.0,-0.17
3.7,5.54,14.01,9.0,0.67,5.09,4.57,499.98,143.78,0.88,232.99,10.95,65.45,52.72,5.0,4.0
3.03,5.54,7.07,9.0,1.05,4.44,4.55,571.01,186.46,1.01,303.88,10.74,65.75,51.45,0.0,0.11
3.51,5.54,12.83,9.0,0.82,4.96,4.73,479.17,125.73,0.86,215.8,10.9,64.66,52.16,0.0,-0.04
1.31,5.54,8.82,9.0,0.96,4.44,4.46,472.0,117.52,0.87,210.1,10.87,64.19,53.01,0.0,-0.21
3.2,3.2,14.01,9.0,1.05,6.43,4.89,520.04,150.72,0.93,256.12,10.72,64.83,51.75,0.0,0.15
3.7,5.54,7.16,9.0,1.65,4.1,4.96,517.85,130.9,0.93,254.65,10.57,64.4,51.8,0.0,0.18
3.7,5.54,14.01,9.0,1.05,4.44,4.88,503.28,137.47,0.91,239.18,10.85,64.67,52.95,0.0,0.01
3.7,5.54,13.92,9.0,1.05,4.44,4.32,473.29,114.03,0.84,208.02,10.89,65.0,52.69,0.0,-0.26
3.7,5.54,14.01,9.0,0.76,4.44,4.56,501.04,142.28,0.89,235.23,10.93,65.04,52.95,0.0,-0.13
3.7,5.27,12.7,9.0,0.51,4.44,4.34,475.59,126.82,0.85,208.49,11.01,65.35,53.25,50.0,4.0
3.7,2.13,10.82,9.0,1.05,4.44,4.63,564.57,178.29,0.98,297.18,10.52,65.86,50.39,0.0,0.25
3.7,5.54,10.26,9.0,1.05,5.07,4.65,583.44,202.16,1.04,317.74,10.74,65.44,51.69,0.0,0.16
2.95,5.54,14.72,9.0,1.46,4.48,4.69,547.07,158.42,0.99,283.44,10.69,64.59,51.95,0.0,0.09
3.7,2.57,5.9,9.0,1.05,5.25,4.39,471.28,110.58,0.85,210.54,10.6,63.84,52.23,0.0,-0.12
4.72,5.54,14.97,9.0,1.75,4.44,4.61,538.23,143.43,0.94,272.07,10.64,65.15,51.38,0.0,0.07
4.23,4.38,7.69,9.0,1.05,2.42,4.64,526.91,153.34,0.96,266.07,10.6,63.9,52.08,0.0,0.08
2.9,1.66,7.72,9.0,1.05,4.44,4.63,559.33,174.87,0.97,298.75,10.27,64.17,49.77,0.0,0.36
3.7,1.94,14.01,9.0,0.76,4.44,4.58,501.72,140.99,0.9,239.84,10.56,64.21,52.16,1.0,4.0
3.7,5.54,14.43,9.0,1.57,2.88,4.34,471.6,102.28,0.84,210.26,10.67,64.01,52.23,0.0,-0.18
1.94,5.54,14.01,9.0,1.91,3.87,4.63,546.68,157.53,0.99,285.13,10.52,63.98,51.85,0.0,0.12
3.7,5.54,14.01,9.0,1.76,4.44,4.43,508.16,123.46,0.9,245.55,10.66,64.26,52.3,0.0,-0.1
2.87,5.69,5.92,9.0,0.77,5.7,4.8,491.28,132.18,0.88,226.04,10.93,65.04,53.01,2.0,4.0
2.68,5.54,6.81,9.0,1.05,3.9,4.48,494.13,129.35,0.9,232.44,10.79,64.1,52.62,0.0,-0.13
1.52,5.54,6.59,9.0,1.0,4.44,4.42,508.86,139.48,0.91,242.18,10.91,65.37,52.87,0.0,-0.18
3.7,4.38,11.09,9.0,1.01,6.36,4.93,506.74,141.77,0.91,242.29,10.84,64.81,52.19,0.0,0.09
4.23,5.06,13.57,9.0,1.05,2.42,4.48,503.6,136.42,0.91,242.32,10.7,63.9,52.34,0.0,-0.07
4.48,4.38,4.51,9.0,0.67,2.42,4.55,484.82,129.66,0.88,224.2,10.71,63.81,52.81,0.0,-0.09
4.23,3.25,7.69,9.0,0.84,6.37,4.54,500.19,139.77,0.89,236.72,10.77,64.63,52.34,0.0,-0.06
4.62,5.54,11.07,9.0,1.05,4.44,4.52,512.91,145.46,0.93,249.38,10.85,64.69,52.96,0.0,-0.12
1.61,5.54,5.05,9.0,1.05,4.44,4.24,476.73,114.23,0.85,212.11,10.86,64.88,52.28,1.0,4.0
4.48,4.38,12.97,9.0,1.59,2.42,4.91,634.64,215.83,1.08,367.37,10.43,65.79,50.19,0.0,0.48
4.48,4.38,4.51,9.0,0.67,2.42,4.35,481.44,124.95,0.86,218.22,10.74,64.47,52.19,0.0,-0.15
4.69,4.38,4.45,9.0,0.67,6.91,4.46,453.59,105.53,0.81,189.0,10.89,64.68,53.17,5.0,4.0
4.48,4.38,4.51,9.0,1.56,7.26,4.36,474.07,106.72,0.86,215.1,10.59,63.37,52.65,0.0,-0.16
4.48,4.38,4.51,9.0,0.67,5.45,4.54,547.47,185.28,0.98,283.03,10.77,64.96,51.98,4.0,4.0
3.59,4.11,4.51,9.0,0.67,2.42,4.25,463.27,108.83,0.83,200.44,10.76,64.46,52.42,2.0,4.0
4.48,4.38,11.9,9.0,0.67,2.85,4.6,522.94,164.19,0.95,258.93,10.77,64.61,52.51,1.0,4.0
1.39,4.89,7.78,9.0,1.94,4.43,5.0,535.22,153.13,0.94,273.12,10.45,64.18,50.73,0.0,0.34
3.08,3.32,14.01,9.0,0.54,6.85,4.32,449.49,104.24,0.79,184.39,10.92,65.18,52.4,38.0,4.0
4.66,5.54,14.01,9.0,0.97,4.41,5.21,697.37,306.34,1.19,426.95,10.62,66.56,51.27,0.0,0.66
3.7,1.53,14.01,9.0,1.05,4.44,4.93,605.03,211.08,1.02,340.1,10.26,65.42,49.78,0.0,0.55
3.96,4.74,11.34,9.0,0.72,2.42,4.52,492.77,137.21,0.89,230.17,10.76,64.32,52.3,0.0,-0.07
3.59,4.59,13.39,9.0,0.66,6.89,4.48,517.19,160.8,0.94,253.15,10.89,64.69,52.95,13.0,4.0
3.7,5.21,14.01,9.0,0.67,2.42,4.62,515.77,157.81,0.95,253.09,10.82,64.3,52.93,5.0,4.0
2.49,5.54,13.66,9.0,1.05,4.34,4.97,535.93,159.12,0.95,267.64,10.82,65.82,51.69,0.0,0.17
2.92,2.59,14.01,9.0,1.05,6.39,4.47,520.8,149.2,0.92,257.96,10.65,64.43,51.51,0.0,0.02
2.65,2.01,4.51,9.0,1.29,6.15,4.59,580.68,179.89,0.99,318.3,10.29,64.71,49.57,0.0,0.36
1.86,4.38,7.88,9.0,0.67,7.12,4.15,432.47,88.83,0.78,169.51,10.97,64.3,53.48,33.0,4.0
4.48,4.38,4.51,9.0,1.86,4.65,4.88,535.55,137.24,0.96,274.83,10.4,63.83,51.15,0.0,0.25
4.48,4.38,12.52,9.0,1.67,3.64,5.03,616.5,217.86,1.09,354.38,10.46,64.16,50.82,0.0,0.48
1.67,3.21,4.51,9.0,1.44,3.71,4.46,478.68,107.6,0.87,220.65,10.47,63.21,51.74,0.0,-0.03
4.48,4.38,4.21,9.0,1.48,2.42,4.3,497.25,119.14,0.87,237.75,10.42,63.62,50.81,0.0,0.0
4.98,4.38,4.51,9.0,1.34,2.42,4.88,468.9,105.57,0.84,211.62,10.48,62.91,51.94,0.0,0.12
4.48,4.38,4.51,9.0,0.67,2.42,4.28,472.28,118.27,0.84,209.18,10.75,64.38,52.29,0.0,-0.2
3.7,3.47,14.01,9.0,1.05,3.71,4.55,538.44,164.5,0.96,276.0,10.66,64.4,51.65,0.0,0.07
1.67,3.21,6.77,9.0,1.28,4.17,4.45,502.81,128.85,0.9,241.81,10.61,64.01,52.09,1.0,4.0
3.7,2.56,11.99,9.0,1.05,4.44,4.75,569.6,186.9,1.03,305.8,10.54,64.98,51.15,0.0,0.27
1.67,3.21,9.83,9.0,1.44,3.71,4.44,528.14,143.63,0.93,265.35,10.54,64.37,50.99,0.0,0.06
3.7,5.54,9.04,9.0,1.05,4.44,4.45,506.81,140.12,0.9,242.84,10.86,64.69,52.21,0.0,-0.11
3.7,4.21,13.77,9.0,1.98,5.63,4.41,475.75,101.72,0.85,215.65,10.55,63.7,51.47,0.0,-0.07
1.67,2.99,5.64,9.0,1.44,4.44,4.48,487.4,113.25,0.85,225.43,10.53,64.13,50.45,1.0,4.0
2.48,3.21,4.51,9.0,1.26,3.83,4.93,581.73,187.56,1.07,319.84,10.41,64.23,51.17,0.0,0.38
1.68,5.54,5.79,9.0,1.05,6.17,4.38,466.57,108.45,0.85,203.45,10.86,64.52,52.69,0.0,-0.24
1.34,1.67,14.01,9.0,1.45,4.44,5.3,521.14,137.82,0.95,265.06,10.27,62.57,51.85,0.0,0.42
3.99,5.54,12.84,9.0,1.05,3.37,4.49,548.83,171.16,0.95,280.6,10.78,66.06,51.3,0.0,0.05
2.78,5.54,14.01,9.0,1.9,5.01,4.62,533.1,137.08,0.95,269.07,10.57,64.65,51.61,0.0,0.07
2.33,5.54,14.01,9.0,1.05,4.44,4.31,501.31,131.98,0.87,235.0,10.86,65.23,51.8,0.0,-0.16
3.64,5.54,7.42,9.0,0.78,7.02,4.25,451.98,104.86,0.82,189.52,10.93,64.23,53.07,0.0,-0.34
3.7,5.54,6.77,9.0,1.82,4.44,4.85,529.98,135.36,0.94,265.21,10.52,64.93,50.99,0.0,0.21
4.89,3.28,11.66,9.0,1.15,4.44,4.63,511.7,143.03,0.93,250.25,10.68,64.13,52.0,0.0,0.03
4.09,2.29,10.32,9.0,0.78,6.35,4.8,567.17,197.94,1.03,304.75,10.55,64.61,51.11,0.0,0.31
3.17,2.94,12.17,9.0,1.01,4.44,4.49,517.68,146.18,0.93,253.25,10.7,64.88,51.9,0.0,-0.02
3.37,5.54,11.2,9.0,0.54,2.62,4.18,459.62,109.93,0.82,193.53,10.98,65.1,53.03,26.0,4.0
2.33,4.93,11.4,9.0,1.05,4.44,4.92,516.43,146.52,0.93,252.87,10.78,64.61,52.19,1.0,4.0
3.64,3.8,7.42,9.0,1.33,5.95,4.39,454.74,94.6,0.81,192.29,10.74,64.39,52.42,0.0,-0.21
3.64,5.54,7.42,9.0,1.12,2.85,4.66,482.46,117.3,0.86,218.31,10.74,64.62,52.29,0.0,-0.05
1.26,5.54,9.09,9.0,0.78,5.79,4.33,450.62,102.95,0.83,188.19,10.97,64.26,53.38,28.0,4.0
3.64,5.54,7.42,9.0,0.78,2.21,4.2,459.45,104.69,0.82,196.25,10.81,64.4,52.35,0.0,-0.28
4.01,2.94,9.43,9.0,1.99,6.78,5.08,629.7,196.54,1.03,361.09,10.31,66.63,48.53,0.0,0.64
2.56,2.94,12.17,9.0,1.01,2.38,4.52,546.48,163.3,0.97,282.37,10.54,65.0,50.86,0.0,0.14
3.17,2.94,12.17,9.0,1.44,2.56,4.9,649.7,227.57,1.08,382.36,10.33,65.97,49.51,0.0,0.57
2.54,2.94,12.21,9.0,1.03,4.44,4.57,518.85,146.53,0.93,256.48,10.69,64.31,52.01,0.0,0.01
4.49,2.94,13.44,9.0,1.24,3.77,4.58,546.03,165.33,0.98,284.12,10.57,64.3,51.77,0.0,0.11
3.17,2.94,12.17,9.0,1.95,2.44,4.72,607.14,177.81,1.03,343.25,10.17,65.03,48.55,0.0,0.51
3.39,2.94,13.76,9.0,1.23,6.24,4.93,514.12,142.39,0.93,252.62,10.65,64.2,52.0,0.0,0.16
3.17,5.33,5.05,9.0,1.01,2.5,4.43,537.21,161.06,0.96,272.54,10.68,64.92,51.85,0.0,0.0
3.17,5.33,12.0,9.0,1.9,2.5,4.4,526.46,133.07,0.94,266.91,10.42,63.44,51.28,0.0,0.04
3.17,2.16,5.05,9.0,1.01,2.5,4.91,486.08,117.37,0.88,227.92,10.33,63.22,51.89,0.0,0.2
