minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions
2.52,4.79,9.45,9.0,1.32,5.11,4.8,510.57,119.64,0.93,245.49,10.81,64.79,52.91,0.0
1.96,2.41,5.51,9.0,1.28,7.87,4.53,478.39,98.96,0.87,221.85,10.38,62.73,50.99,0.0
2.57,5.25,9.49,9.0,1.18,5.15,4.36,485.67,108.07,0.88,219.3,11.0,65.15,53.16,0.0
3.89,4.22,9.49,9.0,0.86,2.28,4.38,468.59,105.08,0.85,204.79,10.78,64.49,53.2,0.0
2.09,4.48,6.8,9.0,1.43,5.15,4.31,475.32,93.85,0.85,213.31,10.68,64.01,51.9,0.0
2.57,5.33,9.49,9.0,0.88,7.59,4.3,448.83,94.36,0.81,181.53,11.24,65.38,54.02,0.0
2.85,5.33,9.49,9.0,1.44,5.15,4.45,557.55,152.35,1.0,293.79,10.67,64.53,51.81,0.0
1.96,5.17,5.51,9.0,1.97,7.87,4.53,463.85,83.9,0.84,207.06,10.4,62.58,50.9,0.0
3.7,2.41,5.51,9.0,1.82,7.87,4.97,607.74,163.82,0.98,346.57,9.96,64.22,48.44,0.0
2.24,5.75,4.51,9.0,0.88,4.32,4.15,488.4,119.87,0.89,222.19,11.01,64.98,53.72,0.0
1.96,2.41,5.69,9.0,1.28,6.57,4.67,538.46,138.1,0.96,281.1,10.3,63.03,50.58,0.0
2.57,2.54,9.49,9.0,0.88,5.15,4.5,528.24,149.8,0.96,265.26,10.62,64.43,51.45,0.0
1.96,2.92,8.07,9.0,1.21,6.95,4.32,481.08,105.26,0.89,223.3,10.63,63.12,52.09,0.0
1.96,5.33,12.76,9.0,1.9,5.88,4.89,547.39,139.91,0.98,285.61,10.48,63.92,51.23,0.0
2.57,4.75,9.49,9.0,0.91,7.87,4.15,467.38,107.56,0.84,200.05,11.13,65.38,53.04,0.0
1.96,2.64,5.51,9.0,1.03,7.79,4.48,511.41,131.17,0.92,250.97,10.58,63.78,51.48,0.0
2.57,5.33,7.67,9.0,1.97,7.87,4.48,523.7,103.75,0.94,263.63,10.44,63.43,51.22,0.0
2.28,5.33,5.51,9.0,1.97,5.15,4.69,522.76,110.09,0.91,261.76,10.3,63.71,50.14,0.0
2.43,5.17,9.49,9.0,0.92,6.87,4.2,484.2,116.95,0.87,214.77,11.14,65.98,53.13,0.0
1.96,5.17,5.51,9.0,1.82,7.87,5.26,498.48,106.44,0.89,237.43,10.48,63.72,51.29,0.0
1.96,5.17,11.62,9.0,1.97,4.13,4.58,538.72,131.95,0.97,279.8,10.35,63.08,50.74,0.0
2.06,4.0,5.51,9.0,1.97,2.25,4.91,574.32,127.78,0.99,315.69,9.78,63.18,48.0,0.0
1.96,5.36,14.55,9.0,1.97,7.36,4.43,522.39,123.22,0.94,260.55,10.53,63.95,51.38,0.0
2.57,5.33,9.49,9.0,1.15,4.1,4.77,475.78,101.51,0.86,209.05,10.93,65.22,53.24,0.0
2.99,3.74,9.49,9.0,0.98,5.15,4.26,475.06,106.19,0.83,207.44,10.91,65.56,52.19,0.0
4.06,5.33,6.34,9.0,0.88,5.15,4.51,478.68,116.1,0.87,211.42,11.02,65.27,53.54,0.0
2.79,2.27,9.49,9.0,0.88,5.42,4.75,575.02,188.94,1.01,311.6,10.45,64.84,50.4,0.0
1.86,5.48,9.49,9.0,1.81,5.15,4.35,514.3,120.79,0.92,253.16,10.52,63.71,51.34,0.0
2.57,4.33,14.16,9.0,0.88,6.03,4.34,443.81,91.18,0.81,178.39,11.12,64.85,53.63,0.0
2.42,4.33,9.62,9.0,1.14,5.15,4.75,518.87,132.56,0.94,251.42,10.86,65.43,52.66,0.0
1.32,5.33,9.49,9.0,1.43,5.55,4.34,490.23,119.65,0.88,227.6,10.79,64.2,52.06,0.0
2.57,5.33,9.49,9.0,0.88,7.85,4.21,483.98,121.97,0.88,217.51,11.16,65.15,53.53,0.0
2.57,5.33,13.28,9.0,0.92,3.41,4.05,448.29,88.15,0.8,180.2,11.09,65.51,53.1,0.0
3.77,5.33,10.09,9.0,1.49,6.71,4.33,494.51,107.98,0.89,231.43,10.77,64.3,52.5,0.0
3.11,5.49,9.49,9.0,1.18,2.86,4.32,502.59,122.15,0.9,239.4,10.79,64.36,52.67,0.0
2.64,5.33,9.49,9.0,0.81,5.05,4.61,470.38,112.23,0.84,202.04,11.11,65.62,53.27,2.0
2.57,2.35,5.67,9.0,0.88,4.87,4.98,508.39,135.44,0.94,252.17,10.4,62.69,51.99,0.0
2.57,5.33,9.49,9.0,0.54,5.15,4.23,446.03,96.98,0.79,174.0,11.32,66.64,53.18,118.0
2.57,2.93,9.9,9.0,0.88,2.18,4.6,533.93,151.28,0.96,273.75,10.38,63.65,50.55,0.0
2.57,3.27,9.49,9.0,1.13,5.15,4.39,531.01,138.55,0.95,265.37,10.72,65.08,51.83,0.0
2.57,5.33,9.03,9.0,0.88,5.53,5.33,492.25,125.59,0.88,223.62,11.07,65.77,52.85,0.0
2.34,3.66,9.49,9.0,0.88,7.49,4.43,493.15,126.24,0.89,226.98,11.0,65.06,53.11,1.0
2.57,4.12,13.47,9.0,0.88,5.15,4.21,477.86,112.77,0.86,210.04,11.07,65.5,52.83,1.0
4.02,5.15,8.34,9.0,0.88,5.96,4.21,481.51,118.2,0.85,212.6,11.06,66.01,52.6,0.0
2.57,5.33,9.49,9.0,0.88,2.15,4.45,489.84,119.28,0.9,225.43,10.87,64.6,53.12,0.0
1.33,5.33,7.73,9.0,1.16,5.15,4.32,459.75,101.49,0.85,196.82,10.96,64.24,53.29,0.0
2.53,5.33,9.49,9.0,0.63,5.15,4.05,438.57,90.3,0.79,169.62,11.23,65.66,53.53,56.0
2.57,5.33,7.21,9.0,0.88,5.77,4.1,451.96,94.69,0.82,186.3,11.16,64.99,53.93,1.0
2.57,2.63,5.99,9.0,1.59,2.76,4.62,570.35,142.58,1.0,314.85,9.88,62.45,48.75,0.0
2.02,5.33,9.49,9.0,1.54,2.09,4.12,476.26,88.23,0.83,215.73,10.44,63.65,51.0,0.0
2.57,2.23,6.93,9.0,0.71,2.99,4.44,496.43,129.42,0.89,239.26,10.3,62.98,50.84,16.0
2.57,5.33,9.49,9.0,0.88,4.66,4.82,505.03,133.93,0.9,235.6,11.06,65.91,52.95,0.0
4.03,5.33,9.49,9.0,1.93,6.92,5.5,883.4,387.67,1.37,610.43,10.03,67.89,47.7,0.0
2.57,5.33,14.13,9.0,0.88,6.26,4.18,449.54,94.09,0.81,181.2,11.22,65.6,53.42,0.0
2.57,5.33,9.49,9.0,1.83,3.0,4.48,561.17,129.45,1.0,300.94,10.28,63.61,50.33,0.0
4.05,5.33,9.49,9.0,1.3,5.15,4.25,492.98,110.5,0.86,226.93,10.87,65.12,52.07,0.0
1.85,5.24,7.7,9.0,1.75,5.15,4.24,494.53,107.3,0.89,236.09,10.51,63.05,51.63,0.0
2.31,5.26,9.49,9.0,1.0,5.15,4.2,496.79,123.75,0.89,229.57,11.03,65.38,53.07,0.0
4.89,2.49,9.49,9.0,0.88,7.49,4.71,597.7,215.62,1.03,331.33,10.59,65.75,50.68,0.0
3.75,3.01,9.49,9.0,0.88,5.15,4.72,601.51,213.0,1.05,331.89,10.66,66.64,50.68,0.0
4.46,5.33,10.02,9.0,1.1,5.15,4.11,457.81,93.17,0.82,191.14,11.05,65.26,53.69,0.0
4.45,5.33,5.73,9.0,1.84,7.04,4.37,526.49,112.27,0.94,266.93,10.42,63.32,51.42,0.0
2.14,5.33,9.49,9.0,0.88,5.15,4.23,452.31,95.77,0.83,186.16,11.18,65.09,54.15,0.0
2.57,5.33,9.49,9.0,0.88,5.15,4.1,447.37,91.81,0.81,180.46,11.16,65.26,53.72,0.0
4.15,5.33,9.49,9.0,0.88,5.15,4.31,471.37,113.42,0.86,204.53,11.12,65.2,53.78,0.0
2.49,5.33,9.49,9.0,0.88,6.52,4.1,452.36,95.92,0.81,185.27,11.2,65.3,53.47,0.0
2.57,5.33,9.49,9.0,1.74,6.69,4.65,498.91,102.0,0.89,236.89,10.61,64.03,51.96,0.0
1.87,3.87,11.89,9.0,0.67,5.15,4.2,451.63,97.0,0.81,183.2,11.12,65.8,52.97,69.0
2.34,5.33,3.96,9.0,0.88,6.33,4.26,450.41,93.59,0.83,187.22,11.01,64.39,53.53,0.0
2.31,3.24,9.49,9.0,1.8,5.15,4.52,553.55,125.98,0.98,293.17,10.24,63.7,50.02,0.0
2.57,5.33,9.49,9.0,1.16,3.55,4.52,535.54,142.15,0.98,269.45,10.81,65.04,52.57,0.0
3.23,3.67,9.49,9.0,1.43,4.57,4.8,666.8,226.01,1.12,398.12,10.44,66.52,49.08,0.0
2.57,4.56,8.85,9.0,1.92,5.15,4.45,526.44,108.78,0.95,267.5,10.34,63.22,50.66,0.0
2.57,5.33,9.49,9.0,0.88,4.52,4.18,467.26,105.04,0.84,198.69,11.1,65.67,53.28,0.0
