minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
4.7,2.17,4.9,9.0,1.15,3.42,5.12,724.9,298.63,1.12,460.5,9.68,65.99,46.08,0.0,2.08
2.84,2.42,4.9,9.0,1.04,3.63,4.63,573.31,174.98,0.99,318.28,9.86,62.7,49.03,0.0,0.72
2.84,4.62,4.9,9.0,1.39,3.63,6.38,884.73,430.23,1.37,616.71,9.68,67.03,46.04,0.0,3.6
3.43,4.62,4.42,9.0,1.03,3.63,5.42,546.04,156.69,0.96,290.58,9.99,62.75,49.62,0.0,1.11
2.84,2.76,4.9,9.0,0.69,3.63,4.7,577.06,184.84,1.0,319.95,9.99,63.29,49.55,10.0,4.0
3.27,4.62,5.47,9.0,1.04,6.84,4.61,517.95,137.48,0.93,263.0,10.04,62.68,50.31,1.0,4.0
2.84,4.62,7.46,9.0,1.05,3.63,4.89,638.23,226.17,1.08,377.65,9.97,64.38,48.38,0.0,1.14
3.93,4.62,4.9,9.0,1.08,3.81,4.48,526.66,142.76,0.95,274.12,10.01,62.08,50.32,0.0,0.23
4.12,2.17,4.9,9.0,1.04,6.13,5.06,608.85,204.55,1.01,349.69,9.84,63.99,47.82,0.0,1.33
3.46,4.62,4.9,9.0,1.06,3.63,4.93,584.93,183.11,1.02,327.24,9.99,63.52,49.18,1.0,4.0
2.84,4.62,6.4,9.0,0.86,3.42,4.77,627.72,221.29,1.08,366.59,10.01,64.43,49.02,0.0,0.93
4.7,4.03,2.86,9.0,1.15,3.63,5.56,675.48,252.42,1.1,412.29,9.9,65.34,47.41,0.0,1.93
2.84,4.62,3.42,9.0,0.53,3.42,4.28,501.59,124.25,0.87,241.29,10.2,64.09,49.99,49.0,4.0
3.51,2.17,4.9,9.0,1.15,3.42,5.21,832.54,379.99,1.24,562.56,9.62,67.46,44.84,0.0,2.67
3.32,2.14,4.9,9.0,1.04,6.23,5.04,679.96,261.43,1.13,419.46,9.82,64.44,48.09,0.0,1.53
2.84,3.54,4.9,9.0,1.04,4.89,4.79,637.01,225.77,1.05,375.74,9.96,64.53,47.86,0.0,1.13
2.84,4.62,4.9,9.0,1.04,3.63,5.01,572.69,176.24,1.0,314.34,9.99,63.72,49.35,0.0,0.9
2.84,4.62,4.9,9.0,1.42,3.63,4.58,589.57,179.78,1.03,333.31,9.9,63.21,48.88,0.0,0.7
2.84,4.62,4.92,9.0,1.69,3.63,4.63,625.29,195.86,1.02,364.78,9.84,64.78,46.73,0.0,1.09
4.26,4.62,2.96,9.0,1.04,3.63,4.68,578.8,181.95,1.02,322.34,10.01,63.0,49.97,0.0,0.58
2.84,4.62,3.54,9.0,1.04,7.13,5.17,591.45,194.82,1.08,338.23,9.96,62.27,50.3,5.0,4.0
2.84,4.47,4.9,9.0,1.04,6.09,4.92,644.37,229.33,1.07,380.99,10.03,65.2,48.25,1.0,4.0
2.84,4.21,4.9,9.0,1.04,3.6,4.66,544.7,153.4,0.95,288.1,10.03,63.1,49.62,0.0,0.48
2.84,1.47,7.18,9.0,1.04,3.66,5.87,703.2,276.73,1.1,442.95,9.53,64.55,45.69,0.0,2.71
2.84,3.79,7.13,9.0,0.59,5.15,4.47,470.83,103.45,0.84,213.3,10.22,63.28,50.69,28.0,4.0
2.84,3.07,4.9,9.0,1.04,3.63,4.7,569.95,171.02,0.97,312.97,9.92,63.41,49.03,0.0,0.72
2.84,4.62,5.64,9.0,1.04,5.31,4.72,555.1,160.53,0.99,298.7,10.07,63.12,50.08,2.0,4.0
2.84,4.62,4.08,9.0,1.04,4.04,4.91,657.6,243.33,1.1,395.87,9.94,64.74,48.19,0.0,1.27
2.84,4.24,6.65,9.0,1.04,3.63,4.49,526.46,140.27,0.95,271.12,10.07,62.68,50.67,0.0,0.14
2.84,2.87,4.9,9.0,1.3,5.04,4.57,564.97,164.91,0.98,309.98,9.92,62.67,48.92,0.0,0.61
2.79,1.84,4.9,9.0,1.04,6.31,5.08,567.27,168.1,0.98,311.4,9.83,63.07,48.94,0.0,1.07
1.38,3.02,4.9,9.0,1.05,3.63,4.62,542.92,152.98,0.97,289.41,9.92,62.32,49.38,0.0,0.54
4.58,4.62,8.27,9.0,1.15,4.15,4.64,552.8,159.91,0.96,294.24,10.04,63.64,48.93,0.0,0.57
2.84,4.54,4.0,9.0,1.04,3.63,4.68,542.59,156.48,0.98,289.74,9.99,62.15,49.91,0.0,0.5
4.12,4.62,4.9,9.0,1.04,7.65,4.63,539.75,151.62,0.98,284.61,10.09,62.71,50.66,0.0,0.29
2.84,4.62,8.28,9.0,0.57,6.98,4.55,510.85,137.7,0.93,254.98,10.18,62.88,50.96,57.0,4.0
2.84,4.62,3.98,9.0,1.64,3.63,5.2,609.19,189.05,1.04,352.16,9.85,63.45,48.3,0.0,1.31
4.46,2.31,4.9,9.0,1.04,3.63,5.07,717.43,295.89,1.15,454.68,9.69,65.58,46.21,0.0,2.01
2.17,4.62,4.9,9.0,0.53,3.63,4.49,492.89,127.04,0.91,239.2,10.14,62.37,51.71,72.0,4.0
3.49,3.87,4.9,9.0,1.72,7.33,4.79,611.11,192.34,1.06,355.72,9.86,62.74,49.13,0.0,0.91
4.12,4.45,4.9,9.0,1.04,3.63,5.51,559.38,164.35,0.98,300.88,10.02,63.55,49.83,0.0,1.17
1.76,4.62,4.9,9.0,1.04,3.63,4.83,520.6,134.65,0.92,263.2,10.06,63.27,49.76,0.0,0.5
2.16,4.62,2.89,9.0,1.56,2.3,4.8,634.38,215.77,1.06,374.54,9.78,64.21,47.06,0.0,1.31
2.33,5.19,2.87,9.0,0.81,3.63,4.64,575.73,185.3,1.04,320.58,10.02,62.88,49.53,4.0,4.0
4.09,4.62,4.9,9.0,1.04,3.63,4.48,525.12,137.42,0.93,267.99,10.06,63.18,49.89,0.0,0.22
1.29,4.62,6.19,9.0,0.78,3.63,4.88,498.55,123.74,0.9,243.23,10.14,62.79,50.74,19.0,4.0
4.57,3.74,4.9,9.0,1.04,7.66,4.98,672.21,261.65,1.13,409.93,9.93,64.86,47.95,0.0,1.44
2.84,2.33,4.9,9.0,0.72,2.26,5.26,648.96,241.72,1.07,390.78,9.79,63.7,48.57,2.0,4.0
2.84,4.62,4.43,9.0,1.6,3.63,5.1,661.68,225.73,1.08,400.82,9.84,64.56,47.1,0.0,1.54
2.84,4.62,4.9,9.0,1.98,3.63,4.93,538.44,128.26,0.93,283.39,9.84,62.78,48.51,0.0,0.84
3.7,2.35,4.9,9.0,1.04,5.57,5.05,546.72,156.32,0.95,291.6,9.88,62.67,49.41,0.0,0.91
2.84,2.58,5.07,9.0,1.23,3.63,4.74,641.93,222.07,1.05,382.51,9.79,64.11,47.59,0.0,1.22
2.65,4.62,4.9,9.0,1.04,3.63,4.83,605.54,199.61,1.04,343.96,10.0,64.55,48.96,1.0,4.0
3.7,3.94,4.9,9.0,1.04,3.63,4.69,525.54,140.55,0.95,271.57,10.02,62.41,50.47,0.0,0.35
2.46,4.94,4.9,9.0,1.04,5.57,4.73,548.81,161.97,0.98,294.01,10.04,62.61,49.95,1.0,4.0
2.04,2.35,6.14,9.0,1.96,5.57,4.56,592.15,168.93,1.01,338.09,9.68,62.73,47.42,0.0,0.95
3.7,2.35,8.05,9.0,1.04,5.57,5.2,638.7,229.46,1.04,377.81,9.88,64.53,47.7,0.0,1.54
3.7,3.44,4.9,9.0,0.73,4.66,4.78,596.11,204.29,1.05,338.06,9.98,63.55,49.62,3.0,4.0
3.7,4.66,4.9,9.0,0.73,5.57,4.85,509.04,135.05,0.92,254.09,10.12,62.69,51.1,8.0,4.0
2.56,2.72,4.9,9.0,1.04,5.57,4.65,547.91,160.0,0.96,290.71,9.95,63.37,49.17,0.0,0.6
2.68,3.87,4.06,9.0,1.66,4.85,4.84,625.8,200.69,1.07,368.66,9.83,63.45,47.99,0.0,1.13
4.87,2.35,4.37,9.0,1.5,5.57,4.96,633.12,212.05,1.07,374.84,9.8,63.77,48.48,0.0,1.23
3.81,3.66,5.16,9.0,1.04,6.14,4.82,607.14,207.79,1.07,350.88,9.94,63.02,49.52,0.0,0.9
3.94,4.62,7.02,9.0,0.54,4.15,4.46,504.53,131.65,0.89,246.42,10.24,63.5,51.27,41.0,4.0
1.51,4.91,2.38,9.0,1.73,3.63,4.6,523.14,128.46,0.94,271.77,9.87,61.65,49.75,0.0,0.41
2.84,2.74,4.43,9.0,1.04,3.63,5.27,787.29,349.79,1.24,523.2,9.65,66.02,46.41,0.0,2.38
2.84,3.33,3.39,9.0,1.41,3.63,5.34,682.19,248.47,1.09,417.69,9.78,65.6,47.03,0.0,1.86
2.84,4.62,4.9,9.0,1.04,4.6,4.52,510.87,126.81,0.9,255.02,10.11,62.85,50.08,1.0,4.0
2.84,4.62,4.9,9.0,1.04,3.63,4.63,542.89,152.07,0.97,286.4,10.04,63.09,49.88,0.0,0.41
2.83,4.02,4.9,9.0,1.04,3.63,4.83,569.19,171.86,1.0,311.9,10.02,63.22,49.72,0.0,0.68
1.43,4.62,4.9,9.0,0.64,3.63,4.86,474.07,105.89,0.85,217.63,10.14,63.02,50.31,30.0,4.0
2.84,4.36,4.9,9.0,1.04,3.63,4.45,507.94,126.38,0.91,253.8,10.07,62.49,50.72,0.0,0.05
2.83,4.02,4.9,9.0,0.58,4.12,4.57,465.11,98.66,0.84,209.58,10.2,62.73,51.32,26.0,4.0
2.83,3.9,4.9,9.0,1.04,6.04,4.65,519.24,138.92,0.96,269.05,10.01,61.39,50.87,0.0,0.28
2.83,4.94,4.9,9.0,1.45,3.27,4.68,560.2,159.55,1.0,305.82,9.92,62.53,49.45,0.0,0.61
2.84,4.09,7.08,9.0,1.04,4.64,5.22,633.56,224.93,1.08,374.2,9.99,64.09,48.72,0.0,1.34
4.52,4.62,4.9,9.0,1.04,3.63,4.9,686.52,270.24,1.16,423.54,9.93,65.11,47.86,0.0,1.42
2.84,4.02,4.9,9.0,1.7,2.47,5.21,591.55,171.61,1.01,334.75,9.78,63.39,48.16,0.0,1.31
2.84,2.56,6.85,9.0,1.04,4.64,4.87,605.14,199.73,1.02,347.01,9.95,63.67,49.27,0.0,0.93
2.84,4.44,4.9,9.0,1.04,4.07,4.82,616.34,208.18,1.05,356.65,10.0,64.21,48.37,0.0,1.0
4.82,4.62,4.9,9.0,1.04,3.63,4.81,576.99,181.5,1.02,319.45,9.98,63.29,50.03,0.0,0.69
3.37,4.62,4.9,9.0,0.71,6.36,4.43,524.02,141.8,0.92,265.21,10.19,63.61,50.71,11.0,4.0
1.45,4.99,4.9,9.0,1.28,4.64,5.4,556.82,163.11,0.99,300.42,10.03,62.99,49.79,1.0,4.0
2.84,4.16,7.08,9.0,1.33,4.55,4.42,517.23,128.29,0.93,263.28,10.01,62.38,50.17,0.0,0.14
2.84,4.58,7.08,9.0,1.04,3.63,4.82,637.23,226.22,1.08,375.7,9.97,64.64,48.32,0.0,1.1
2.84,4.09,4.9,9.0,0.8,4.64,4.59,534.1,152.79,0.96,277.79,10.05,62.98,50.39,1.0,4.0
1.75,3.07,4.9,9.0,1.04,3.63,4.52,517.98,132.45,0.92,264.42,9.98,62.35,49.83,0.0,0.29
4.45,4.15,4.9,9.0,1.98,3.63,4.85,622.51,188.78,1.05,364.77,9.8,63.46,48.33,0.0,1.07
2.84,4.62,4.9,9.0,1.19,3.63,4.53,514.07,128.85,0.93,261.63,10.01,62.07,50.37,0.0,0.2
2.13,1.61,4.9,9.0,0.81,3.63,4.87,602.62,196.35,1.04,346.12,9.66,63.24,48.54,0.0,1.18
2.84,3.91,4.9,9.0,1.04,3.63,5.07,552.19,161.7,0.98,296.93,9.96,62.77,49.62,0.0,0.88
2.84,4.98,7.9,9.0,1.8,3.63,4.73,673.84,226.11,1.09,410.77,9.83,65.43,46.88,0.0,1.29
2.84,4.62,7.17,9.0,0.51,7.81,4.47,496.16,127.04,0.9,240.12,10.21,62.9,50.91,77.0,4.0
2.84,3.46,4.9,9.0,1.04,3.02,4.69,566.9,171.12,0.99,311.07,9.95,63.01,49.51,0.0,0.64
4.45,4.62,7.12,9.0,0.51,5.08,4.38,450.2,93.76,0.83,196.87,10.26,62.16,52.0,21.0,4.0
2.84,4.62,7.17,9.0,0.72,6.37,4.46,483.02,111.73,0.87,225.42,10.22,63.29,51.08,12.0,4.0
3.26,5.04,7.17,9.0,0.68,7.81,4.88,610.01,218.88,1.07,350.13,10.1,64.03,49.73,31.0,4.0
2.84,4.62,7.83,9.0,1.2,7.81,5.02,545.58,151.66,0.96,287.27,10.1,63.52,49.7,2.0,4.0
2.84,4.62,6.74,9.0,1.04,3.63,5.05,604.63,199.59,1.07,346.53,10.0,63.62,49.6,0.0,0.99
2.17,2.31,6.44,9.0,0.51,7.81,5.12,601.9,211.59,1.04,342.92,9.96,64.02,48.96,56.0,4.0
4.73,3.14,6.22,9.0,0.64,4.04,4.88,690.2,285.05,1.11,426.11,9.94,65.73,47.25,2.0,4.0
2.84,2.02,7.17,9.0,1.7,7.81,4.83,625.63,197.82,1.02,367.77,9.74,63.72,47.25,0.0,1.26
4.38,4.59,3.6,9.0,1.34,5.82,4.5,551.39,152.32,0.96,294.75,10.04,63.07,49.3,1.0,4.0
2.84,4.62,4.9,9.0,1.04,3.63,4.57,566.03,171.77,1.0,309.58,9.99,63.18,49.5,0.0,0.53
4.82,1.46,7.51,9.0,1.55,3.63,5.08,750.11,302.49,1.16,488.28,9.39,65.48,45.18,0.0,2.35
2.84,1.46,4.9,9.0,0.96,3.63,5.03,640.98,225.72,1.02,383.49,9.58,63.52,47.49,0.0,1.6
2.84,4.62,7.69,9.0,1.21,3.2,4.57,525.75,136.16,0.93,268.98,10.07,63.15,50.17,0.0,0.25
3.67,4.62,4.9,9.0,1.0,3.72,4.92,558.42,165.5,0.99,301.35,10.02,63.15,49.78,0.0,0.72
2.84,2.26,4.9,9.0,1.04,3.63,4.8,670.32,246.82,1.06,408.12,9.8,65.01,47.11,0.0,1.42
4.12,4.13,8.92,9.0,1.04,3.63,4.78,629.19,215.46,1.03,364.48,10.05,65.54,48.16,1.0,4.0
1.29,3.91,4.9,9.0,0.5,3.97,4.34,449.52,85.74,0.81,195.07,10.2,62.51,51.05,67.0,4.0
2.84,4.62,4.6,9.0,1.34,4.84,4.63,510.59,125.64,0.93,258.69,9.96,61.84,50.48,4.0,4.0
4.38,4.62,6.07,9.0,1.04,3.77,4.79,611.71,207.59,1.07,353.03,10.01,63.67,49.25,0.0,0.86
2.84,4.61,3.6,9.0,1.34,4.26,4.67,562.97,161.53,0.99,306.68,9.98,63.04,49.18,0.0,0.6
3.19,4.59,3.6,9.0,1.04,7.64,4.65,569.97,177.7,1.0,314.45,10.02,62.83,49.59,3.0,4.0
2.89,4.62,4.23,9.0,1.34,5.81,4.79,609.08,194.72,1.04,350.05,9.96,64.04,48.21,0.0,0.96
4.29,4.59,3.6,9.0,1.34,5.82,4.53,519.28,131.5,0.95,266.7,9.99,62.05,50.66,0.0,0.19
3.29,4.37,5.34,9.0,0.72,5.82,4.34,510.94,133.05,0.9,253.57,10.18,63.25,50.47,8.0,4.0
3.62,4.62,4.9,9.0,1.04,3.63,4.84,608.56,206.9,1.07,351.05,9.95,63.42,49.34,0.0,0.92
2.84,1.6,8.67,9.0,1.04,3.63,5.6,691.04,270.73,1.07,431.37,9.63,64.4,46.77,0.0,2.28
2.84,1.87,4.9,9.0,1.99,2.06,4.86,678.24,224.44,1.06,421.31,9.34,63.6,45.64,0.0,1.83
3.03,4.62,4.9,9.0,1.04,3.75,4.42,523.32,138.71,0.93,268.96,10.03,62.52,49.97,0.0,0.19
4.65,4.87,4.9,9.0,1.04,2.43,4.81,570.77,173.83,1.0,312.27,10.01,63.64,49.72,0.0,0.68
2.62,4.38,4.56,9.0,0.88,3.63,4.7,542.0,155.26,0.99,286.87,10.05,62.76,50.5,0.0,0.4
1.58,4.62,4.9,9.0,1.04,3.63,4.88,532.98,148.49,0.96,278.72,10.03,62.51,50.15,0.0,0.57
2.84,4.62,4.9,9.0,1.35,3.63,4.6,564.45,160.75,0.97,307.35,9.96,63.36,48.79,0.0,0.61
2.84,4.0,4.92,9.0,1.62,3.66,4.73,556.92,150.82,0.99,303.17,9.88,62.36,49.77,1.0,4.0
2.84,3.11,8.86,9.0,1.04,6.63,4.7,585.57,184.44,1.02,328.03,9.99,63.44,49.62,0.0,0.66
2.84,2.13,8.98,9.0,1.04,6.27,4.72,571.59,174.75,0.98,314.54,9.92,63.32,49.52,0.0,0.7
1.28,4.62,6.73,9.0,1.04,4.53,5.61,556.63,170.25,1.01,301.24,10.0,62.8,49.85,1.0,4.0
2.84,5.16,4.9,9.0,1.04,3.63,4.92,514.48,131.3,0.93,260.48,10.06,62.41,50.36,1.0,4.0
2.84,4.62,6.24,9.0,1.17,3.63,4.68,595.77,187.94,1.01,336.35,9.98,64.07,48.61,0.0,0.79
4.24,4.62,8.4,9.0,1.04,3.87,4.47,515.7,134.83,0.92,261.3,10.08,62.52,51.02,0.0,0.06
4.52,4.62,5.36,9.0,1.07,2.79,4.85,680.6,261.67,1.11,416.63,9.94,65.56,47.62,0.0,1.37
4.86,4.62,4.9,9.0,1.59,3.63,4.96,660.02,233.22,1.1,401.48,9.83,64.01,47.79,0.0,1.39
2.77,4.88,4.9,9.0,0.72,4.41,4.6,551.45,167.74,0.98,295.1,10.09,63.19,49.76,12.0,4.0
3.82,4.46,7.46,9.0,1.04,6.8,4.75,610.32,211.05,1.08,352.03,9.99,63.55,49.49,0.0,0.83
2.76,4.62,4.9,9.0,1.04,3.63,4.76,506.03,124.49,0.89,249.89,10.09,63.09,49.8,0.0,0.38
2.84,3.21,8.4,9.0,0.51,6.27,4.56,474.63,109.76,0.87,220.52,10.15,62.42,51.36,38.0,4.0
4.24,4.14,4.9,9.0,1.04,3.73,4.83,609.9,204.43,1.04,350.6,9.95,64.06,48.37,0.0,1.02
2.84,4.62,8.4,9.0,1.89,3.1,4.45,577.34,156.87,0.98,320.4,9.87,63.33,48.23,0.0,0.6
4.24,4.62,6.04,9.0,1.04,3.87,4.62,562.43,166.59,0.98,304.41,10.04,63.56,49.43,0.0,0.52
3.28,1.81,7.46,9.0,1.73,2.06,5.55,752.87,296.24,1.18,493.31,9.32,64.33,45.57,0.0,2.68
3.82,4.46,7.46,9.0,1.04,6.8,4.62,591.57,190.17,1.01,331.74,10.07,64.22,48.94,1.0,4.0
2.84,4.62,4.9,9.0,0.53,3.63,4.79,460.0,96.81,0.82,204.74,10.2,62.81,50.81,51.0,4.0
1.87,1.98,4.6,9.0,1.29,3.63,5.1,665.27,236.62,1.14,409.01,9.66,63.25,47.83,1.0,4.0
4.77,3.04,7.46,9.0,1.49,6.8,5.26,677.91,249.93,1.11,415.35,9.89,64.9,47.81,0.0,1.65
4.35,4.46,7.46,9.0,1.04,2.86,4.61,494.78,119.82,0.91,242.42,10.06,62.0,51.26,0.0,0.09
3.82,5.16,4.9,9.0,1.24,5.98,4.51,513.48,127.54,0.92,258.53,10.07,62.66,50.38,6.0,4.0
2.84,4.58,7.46,9.0,0.69,6.8,4.41,500.42,127.38,0.92,246.45,10.14,62.42,51.15,14.0,4.0
2.84,4.62,8.08,9.0,1.09,2.77,4.9,618.17,208.07,1.07,358.75,9.97,63.96,48.87,0.0,1.02
1.78,3.81,4.9,9.0,1.04,3.63,4.54,528.58,141.66,0.94,274.32,10.01,62.51,50.0,0.0,0.31
2.84,1.88,4.9,9.0,0.87,3.63,5.14,725.11,305.12,1.17,465.39,9.59,64.37,46.64,0.0,2.11
4.34,4.14,4.9,9.0,1.64,3.63,4.7,674.88,233.12,1.07,411.62,9.81,65.6,46.47,0.0,1.35
2.94,4.62,5.75,9.0,1.04,3.63,4.54,543.57,153.92,0.97,285.6,10.07,63.41,49.99,0.0,0.32
2.91,4.62,4.9,9.0,1.9,3.63,4.46,556.47,145.58,0.97,302.04,9.88,62.51,48.82,0.0,0.48
2.84,4.62,4.9,9.0,1.87,3.63,4.66,618.21,189.18,1.04,361.89,9.81,63.3,47.58,0.0,1.01
2.84,2.71,8.82,9.0,1.59,3.63,5.29,614.29,196.94,1.03,358.18,9.77,63.23,48.28,0.0,1.47
3.0,2.71,8.82,9.0,1.59,6.49,4.6,604.59,190.89,1.01,347.4,9.87,63.43,47.89,0.0,0.89
2.1,2.29,8.82,9.0,1.62,3.63,4.96,634.59,203.43,1.08,377.61,9.69,63.5,47.62,0.0,1.37
3.28,2.71,8.82,9.0,1.54,3.63,4.93,648.23,220.99,1.06,388.44,9.79,64.21,47.54,0.0,1.37
2.84,2.71,8.39,9.0,1.43,7.68,5.29,701.62,262.58,1.09,436.06,9.81,66.24,46.42,0.0,1.94
3.59,2.71,8.82,9.0,1.7,3.63,5.27,642.57,212.98,1.06,383.49,9.76,64.06,47.52,0.0,1.62
1.78,2.71,8.82,9.0,0.62,4.42,4.42,505.28,127.48,0.9,248.01,10.14,63.33,50.61,41.0,4.0
2.84,2.71,5.12,9.0,1.88,3.63,4.62,565.65,151.05,0.97,313.17,9.72,62.04,48.52,0.0,0.76
2.84,1.71,8.51,9.0,1.59,3.7,4.82,613.83,185.77,1.0,355.49,9.65,63.85,47.09,0.0,1.28
4.72,1.99,7.55,9.0,1.88,6.48,4.92,666.78,228.21,1.07,406.72,9.65,64.65,46.12,0.0,1.64
4.29,2.71,8.26,9.0,1.16,3.63,4.72,640.38,220.85,1.02,375.7,9.89,65.78,47.03,0.0,1.2
4.14,4.9,5.12,9.0,1.88,3.63,4.54,594.4,167.73,1.0,336.84,9.84,63.56,48.06,0.0,0.75
2.84,2.7,7.07,9.0,1.88,7.82,4.94,644.98,206.08,1.07,386.34,9.77,63.96,47.67,0.0,1.31
2.84,3.58,5.12,9.0,1.88,4.51,4.71,640.53,210.05,1.08,384.2,9.73,63.32,47.82,0.0,1.15
2.84,2.71,5.12,9.0,1.69,3.31,5.2,779.04,325.17,1.21,517.07,9.55,65.4,45.58,0.0,2.39
2.84,3.55,5.12,9.0,0.72,6.29,4.66,542.87,159.35,0.98,287.07,10.1,62.89,50.26,10.0,4.0
2.84,4.44,3.9,9.0,1.88,3.63,4.62,587.58,167.62,1.0,331.94,9.77,63.02,48.0,0.0,0.86
4.24,2.8,4.9,9.0,1.04,6.25,5.05,648.17,236.39,1.09,387.71,9.9,64.36,48.16,0.0,1.38
1.87,4.62,4.9,9.0,1.04,5.54,5.5,842.17,411.84,1.36,576.84,9.77,66.41,46.52,0.0,2.73
2.84,4.62,5.18,9.0,1.04,3.91,5.07,582.98,181.95,1.0,324.15,9.99,63.81,49.12,0.0,1.0
4.92,4.62,2.44,9.0,1.04,3.63,4.64,610.53,205.72,1.03,350.81,9.98,64.16,48.39,0.0,0.86
2.84,4.56,4.9,9.0,0.63,3.63,4.52,544.04,161.85,0.98,286.58,10.09,63.42,50.22,37.0,4.0
4.87,2.56,6.45,9.0,1.9,6.34,4.95,738.18,279.14,1.15,472.27,9.65,66.35,45.88,0.0,1.91
1.72,4.62,4.9,9.0,1.04,3.63,5.04,513.04,131.69,0.91,257.79,10.09,62.77,49.8,0.0,0.63
4.46,2.3,4.9,9.0,1.03,3.63,5.73,927.67,479.51,1.37,658.26,9.49,67.38,44.86,0.0,3.56
2.84,2.15,7.58,9.0,1.18,5.71,4.73,631.41,213.84,1.03,370.82,9.84,64.55,47.42,0.0,1.16
2.84,4.62,7.02,9.0,1.5,3.63,5.11,773.65,325.1,1.2,505.86,9.81,66.99,46.08,0.0,2.1
2.84,2.49,4.9,9.0,1.04,2.69,4.84,607.85,198.19,1.0,349.93,9.8,63.71,47.92,0.0,1.15
2.87,4.62,4.43,9.0,1.07,3.63,5.05,588.25,188.16,1.05,331.49,9.96,63.24,49.36,0.0,1.0
2.69,1.61,4.9,9.0,1.04,3.9,4.96,675.41,253.09,1.07,415.11,9.59,64.49,46.41,0.0,1.78
2.84,4.62,2.26,9.0,1.04,4.66,4.47,497.95,120.81,0.92,247.31,10.05,61.43,51.34,1.0,4.0
3.24,3.7,4.9,9.0,1.04,3.63,4.53,513.73,131.65,0.91,260.19,10.01,62.28,50.43,0.0,0.21
2.84,4.79,8.17,9.0,1.02,3.63,4.74,558.87,167.44,0.99,303.17,10.04,62.85,49.7,0.0,0.58
1.98,1.52,4.9,9.0,0.55,5.96,4.92,556.74,166.07,1.0,302.06,9.77,62.48,49.59,21.0,4.0
2.84,4.62,4.9,9.0,1.04,4.62,4.51,529.92,139.77,0.95,273.37,10.06,63.06,50.42,1.0,4.0
2.02,4.62,5.18,9.0,1.04,3.63,5.05,564.89,172.09,0.96,304.93,10.05,64.23,48.61,0.0,0.97
2.84,4.62,4.9,9.0,1.49,3.63,4.68,589.62,176.4,1.03,333.2,9.91,63.1,49.12,0.0,0.72
2.63,4.62,4.9,9.0,1.04,3.63,5.53,784.7,363.31,1.31,520.17,9.83,65.5,47.76,0.0,2.37
4.49,4.62,4.35,9.0,1.04,3.63,4.81,490.65,115.77,0.88,237.56,10.02,62.18,50.37,0.0,0.36
4.88,4.4,4.9,9.0,1.04,3.63,4.62,548.59,158.09,0.98,293.18,10.03,62.76,50.33,0.0,0.38
2.84,4.62,4.43,9.0,1.24,3.63,4.65,624.91,211.31,1.05,363.44,9.92,64.62,48.09,1.0,4.0
2.84,4.62,4.14,9.0,1.04,3.63,5.2,548.61,158.49,0.95,291.6,10.01,63.28,49.61,0.0,0.93
2.13,4.62,4.9,9.0,0.88,6.62,4.75,562.25,171.92,1.02,304.77,10.11,63.3,50.52,4.0,4.0
2.44,2.41,4.9,9.0,0.67,7.3,4.81,604.72,206.67,1.02,341.73,9.99,64.94,48.03,7.0,4.0
2.84,4.62,2.48,9.0,1.96,2.24,5.22,661.02,217.77,1.1,402.58,9.66,63.92,46.78,0.0,1.75
4.97,2.41,2.56,9.0,1.04,4.72,4.71,569.02,173.65,0.98,313.1,9.85,63.09,48.91,0.0,0.8
4.46,4.62,8.3,9.0,1.04,7.87,4.62,555.84,165.84,1.0,299.77,10.07,62.99,50.54,1.0,4.0
3.61,4.62,4.9,9.0,1.04,3.63,5.08,699.39,280.86,1.17,436.93,9.86,64.92,47.55,0.0,1.69
2.84,2.62,3.58,9.0,1.04,3.63,4.68,598.39,191.34,1.01,340.05,9.86,63.75,48.56,0.0,0.88
2.75,4.62,4.9,9.0,1.04,3.63,4.91,558.09,164.5,0.98,302.81,9.94,62.76,49.43,0.0,0.8
1.78,2.49,4.9,9.0,1.04,3.63,4.91,580.6,183.05,0.98,324.63,9.87,63.11,48.77,0.0,1.0
1.88,4.62,6.68,9.0,1.04,3.63,4.65,573.83,179.12,1.02,315.51,10.0,63.49,49.43,0.0,0.62
1.5,4.62,4.9,9.0,1.04,3.33,4.44,537.05,148.27,0.93,279.32,10.06,63.48,49.28,0.0,0.31
1.82,4.62,2.9,9.0,1.27,3.63,5.1,597.73,197.33,1.06,341.78,9.86,62.94,48.95,0.0,1.19
2.84,4.62,7.8,9.0,1.04,3.63,4.53,487.93,113.27,0.88,235.08,10.11,62.14,50.49,0.0,0.06
2.84,4.62,4.34,9.0,2.0,3.63,4.74,611.34,178.26,1.01,353.47,9.77,63.53,47.5,0.0,1.06
1.57,4.62,4.51,9.0,1.35,7.86,4.83,488.5,111.91,0.89,237.27,10.01,61.63,50.56,5.0,4.0
2.38,1.56,3.4,9.0,1.04,3.63,5.06,727.9,294.22,1.16,467.13,9.51,64.64,45.97,0.0,2.13
2.75,4.62,4.9,9.0,1.04,3.63,4.64,538.69,152.49,0.99,286.1,10.03,62.01,50.82,0.0,0.32
1.69,4.62,4.9,9.0,1.04,7.16,5.07,588.65,194.03,1.05,330.98,10.06,63.53,49.7,2.0,4.0
