minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
3.41,5.51,10.37,9.0,1.04,6.94,5.31,786.58,372.28,1.33,509.83,10.64,68.85,49.32,0.0,1.55
3.38,2.25,8.89,9.0,1.04,2.92,5.18,578.98,184.37,1.0,321.25,10.13,63.14,50.46,0.0,0.85
3.38,5.53,8.89,9.0,1.19,7.18,4.27,497.64,119.68,0.89,231.19,11.04,65.18,53.38,0.0,-1.04
3.38,1.51,8.89,9.0,1.96,3.26,6.19,1679.58,1007.88,1.56,1372.16,8.63,80.58,35.55,0.0,7.75
3.38,5.51,8.89,9.0,1.04,5.28,4.53,477.26,109.94,0.86,210.61,11.04,65.2,53.6,0.0,-0.9
3.38,5.51,8.5,9.0,1.04,6.94,4.24,488.66,117.73,0.87,220.47,11.08,65.57,53.32,0.0,-1.09
3.41,5.51,10.37,9.0,0.77,7.43,4.16,452.08,100.15,0.8,182.65,11.22,65.93,53.42,4.0,4.0
3.38,5.51,8.5,9.0,1.82,7.82,4.32,543.35,127.1,0.97,281.45,10.5,64.01,51.3,0.0,-0.38
3.38,5.51,5.13,9.0,1.73,6.24,4.56,578.49,149.65,1.03,316.01,10.43,64.21,50.81,0.0,-0.0
3.41,5.22,10.37,9.0,0.54,5.18,4.03,432.6,91.5,0.78,164.2,11.33,65.72,53.71,81.0,4.0
4.28,1.78,10.37,9.0,1.08,6.94,4.89,647.46,242.23,1.03,383.86,10.15,65.45,48.22,0.0,1.12
3.41,2.63,10.46,9.0,1.04,2.88,4.86,527.78,144.34,0.91,267.65,10.36,63.72,50.8,0.0,0.25
3.4,5.37,8.79,9.0,1.12,6.94,4.19,485.99,110.65,0.86,217.36,11.04,65.71,53.03,0.0,-1.09
3.29,2.75,8.5,9.0,1.09,3.94,4.56,526.79,142.89,0.95,266.17,10.45,63.82,51.08,0.0,-0.08
1.99,5.51,7.66,9.0,1.04,3.91,4.22,470.71,101.28,0.85,203.36,11.01,65.36,53.44,0.0,-1.14
3.38,3.93,8.5,9.0,1.77,7.55,4.74,653.96,197.57,1.06,384.56,10.37,66.56,48.67,0.0,0.63
4.73,5.46,14.79,9.0,1.04,2.21,4.44,537.09,150.72,0.95,271.16,10.78,65.02,52.66,0.0,-0.53
3.38,5.51,8.5,9.0,0.8,5.24,4.27,448.4,95.98,0.81,180.92,11.17,65.38,53.68,0.0,-1.25
3.38,5.62,14.68,9.0,1.77,6.94,4.21,514.02,109.42,0.9,249.26,10.67,64.79,51.39,0.0,-0.66
2.23,5.51,10.31,9.0,1.04,3.57,4.24,496.62,119.58,0.89,228.28,10.97,65.67,52.79,0.0,-0.95
3.38,3.1,3.93,9.0,0.75,2.73,4.34,451.41,95.0,0.83,195.41,10.49,62.54,52.33,0.0,-0.62
3.38,5.51,9.54,9.0,1.04,3.23,4.29,512.96,133.43,0.91,245.12,10.92,65.47,53.03,0.0,-0.85
3.38,5.51,8.5,9.0,0.76,5.22,4.3,461.46,107.2,0.83,193.7,11.15,65.48,53.49,9.0,4.0
3.38,5.51,5.6,9.0,1.04,7.38,4.55,481.79,113.04,0.86,215.74,11.02,65.01,53.48,0.0,-0.85
4.11,5.51,8.5,9.0,1.79,7.82,4.28,519.59,109.78,0.91,255.41,10.56,64.59,51.36,0.0,-0.53
3.38,1.92,11.28,9.0,1.04,7.82,4.88,514.01,139.22,0.89,255.34,10.38,63.44,51.2,0.0,0.19
3.38,5.51,11.4,9.0,1.04,5.72,4.54,547.32,163.08,0.96,276.78,10.96,66.73,52.26,0.0,-0.46
3.38,4.35,8.5,9.0,0.53,7.82,4.02,418.62,80.74,0.75,150.95,11.3,65.37,53.96,81.0,4.0
2.74,5.51,4.82,9.0,1.04,7.82,4.77,517.6,134.98,0.92,248.32,10.96,65.89,52.71,0.0,-0.46
2.19,4.6,9.88,9.0,1.04,4.34,4.31,460.96,95.16,0.84,196.16,11.0,64.81,53.26,0.0,-1.07
3.38,3.19,9.51,9.0,0.64,6.52,4.19,439.51,94.69,0.79,174.55,11.0,64.74,53.19,34.0,4.0
3.47,4.61,8.5,9.0,1.04,7.82,4.25,487.56,120.51,0.89,223.15,11.02,64.69,53.61,0.0,-1.06
2.57,3.27,8.5,9.0,1.04,7.82,4.41,495.61,120.58,0.9,230.5,10.88,64.92,53.47,0.0,-0.84
3.38,5.51,8.5,9.0,1.04,7.82,4.1,461.15,96.94,0.82,192.05,11.13,65.85,53.45,0.0,-1.33
3.38,5.51,8.5,9.0,0.73,7.82,4.21,468.8,115.17,0.84,199.68,11.25,65.77,53.69,20.0,4.0
3.38,5.51,6.41,9.0,1.04,7.82,4.57,553.45,166.33,1.01,283.2,10.95,66.22,52.54,0.0,-0.46
2.45,3.2,8.5,9.0,1.14,4.63,4.47,507.85,123.9,0.91,245.96,10.64,64.14,51.93,0.0,-0.44
1.6,3.71,12.02,9.0,1.04,7.82,4.36,484.49,112.56,0.88,218.15,11.02,65.13,52.93,0.0,-0.93
3.38,5.51,5.38,9.0,1.04,3.67,4.65,481.83,109.0,0.85,215.86,10.86,65.02,52.71,0.0,-0.6
1.47,3.27,8.5,9.0,1.18,7.82,4.48,506.32,121.62,0.91,242.18,10.73,64.67,51.84,0.0,-0.49
2.95,5.51,13.53,9.0,0.76,5.53,4.34,461.84,109.15,0.83,194.41,11.22,65.4,54.02,10.0,4.0
3.38,4.15,10.04,9.0,1.04,5.7,4.34,510.24,131.64,0.9,241.76,10.94,65.7,52.62,0.0,-0.78
3.38,5.51,8.5,9.0,1.04,5.17,4.05,457.35,91.1,0.8,187.34,11.08,66.1,52.72,0.0,-1.27
3.32,2.0,9.34,9.0,1.59,7.82,5.07,690.39,233.06,1.1,424.0,10.02,66.17,47.59,0.0,1.38
4.14,3.27,8.5,9.0,1.15,7.82,4.59,563.14,167.4,0.97,294.43,10.68,66.3,50.98,0.0,-0.08
3.32,5.11,9.34,9.0,1.59,7.9,4.52,561.14,152.35,1.04,299.37,10.58,64.05,51.86,0.0,-0.24
3.32,1.55,9.34,9.0,1.78,4.04,5.76,1279.93,662.56,1.31,979.79,9.16,77.23,38.17,0.0,5.34
3.32,2.0,9.34,9.0,1.59,7.9,5.28,731.01,270.67,1.16,464.51,9.97,66.22,47.44,0.0,1.74
2.04,4.64,9.42,9.0,1.59,7.82,4.49,522.23,122.22,0.94,260.87,10.64,63.94,51.88,0.0,-0.43
3.32,5.59,11.25,9.0,1.59,7.82,4.4,515.61,117.22,0.93,251.84,10.75,64.59,52.08,0.0,-0.61
1.9,3.26,9.34,9.0,0.87,7.82,4.53,503.18,133.11,0.9,236.42,10.94,65.24,52.61,0.0,-0.63
3.32,2.0,9.34,9.0,1.59,7.82,5.07,690.39,233.06,1.1,424.0,10.02,66.17,47.59,0.0,1.38
1.62,2.0,9.34,9.0,1.59,4.73,4.86,624.12,183.54,1.08,364.82,9.95,63.75,48.32,0.0,0.96
2.55,4.09,7.86,9.0,1.16,7.36,4.26,497.74,115.51,0.88,230.36,10.87,65.37,52.5,0.0,-0.85
2.4,2.0,7.74,9.0,1.32,7.82,4.47,514.13,118.14,0.9,256.21,10.23,63.19,50.08,0.0,0.01
3.32,2.0,9.34,9.0,0.99,3.19,4.76,591.17,191.22,1.01,331.01,10.07,64.04,49.35,0.0,0.72
4.71,2.0,9.89,9.0,1.59,7.82,4.87,654.15,216.39,1.03,389.61,10.02,65.72,47.81,0.0,1.13
4.01,4.45,8.19,9.0,0.69,7.82,4.15,464.35,117.15,0.85,198.59,11.15,64.97,53.89,25.0,4.0
3.36,3.48,8.5,9.0,1.36,7.82,4.42,527.39,133.4,0.95,265.1,10.64,64.18,51.61,0.0,-0.4
3.38,4.95,5.22,9.0,1.63,7.82,4.17,517.58,111.41,0.91,253.26,10.6,64.67,51.6,0.0,-0.66
1.99,5.51,13.52,9.0,1.04,7.82,4.26,500.66,129.51,0.91,233.62,11.14,65.3,53.62,0.0,-1.09
