minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
4.76,2.92,7.04,9.0,0.82,5.69,4.81,661.43,249.05,1.09,399.86,9.95,64.76,47.72,0.0,1.27
3.96,3.8,8.51,9.0,1.5,6.22,4.94,534.76,144.26,0.96,282.29,9.95,62.07,49.87,0.0,0.68
4.76,3.59,3.37,9.0,1.13,6.9,4.69,625.43,214.63,1.03,365.03,9.94,64.49,47.73,0.0,1.04
2.76,3.73,8.51,9.0,0.58,6.71,5.1,606.59,207.26,1.04,348.64,9.95,63.66,48.45,15.0,4.0
4.01,3.73,4.41,9.0,1.13,6.59,5.42,635.03,221.92,1.07,374.66,9.91,64.37,47.77,0.0,1.65
4.76,1.32,4.57,9.0,0.95,5.89,4.96,596.43,192.77,1.03,340.71,9.74,62.98,48.91,0.0,1.14
4.76,3.73,8.51,9.0,1.13,5.23,4.99,686.38,267.52,1.13,423.22,9.88,64.99,47.59,0.0,1.54
2.22,3.73,3.23,9.0,1.55,6.08,4.65,555.12,160.15,0.98,301.31,9.85,62.39,48.85,0.0,0.7
4.21,3.73,8.51,9.0,1.45,5.69,4.91,575.58,170.68,0.98,316.23,9.94,64.0,48.48,0.0,0.94
4.76,3.73,8.51,9.0,0.99,5.16,5.54,767.5,335.97,1.23,502.65,9.8,66.21,46.86,0.0,2.39
4.46,3.73,8.51,9.0,0.86,2.25,4.89,659.09,251.58,1.12,401.49,9.82,63.69,47.82,0.0,1.41
2.08,3.73,8.51,9.0,1.13,2.12,4.62,507.93,128.15,0.93,255.83,9.91,61.87,50.38,0.0,0.33
4.76,3.73,6.37,9.0,1.13,4.14,4.99,652.36,240.19,1.12,393.23,9.87,63.99,48.62,0.0,1.31
4.76,3.27,8.51,9.0,1.13,4.08,4.7,631.3,220.23,1.05,371.59,9.9,64.16,47.72,0.0,1.09
4.76,3.73,3.35,9.0,1.04,7.04,5.3,714.43,289.72,1.14,449.48,9.87,66.08,46.85,0.0,1.97
2.22,3.56,3.23,9.0,1.5,5.97,5.47,675.41,255.15,1.12,416.06,9.72,64.08,47.29,0.0,2.0
2.22,3.73,2.96,9.0,0.92,6.08,4.75,606.08,202.6,1.05,347.3,9.92,63.98,48.64,0.0,0.94
4.38,3.73,3.59,9.0,1.18,5.69,4.76,588.75,186.74,1.01,330.54,9.96,63.72,49.06,0.0,0.81
4.75,4.0,3.23,9.0,1.26,2.77,4.63,612.14,203.24,1.04,353.52,9.86,63.92,47.93,0.0,0.97
4.75,3.54,8.4,9.0,1.55,6.08,4.92,612.09,198.84,1.03,352.64,9.92,64.1,48.21,0.0,1.11
4.76,3.73,5.83,9.0,1.55,6.08,4.91,664.11,242.5,1.11,404.06,9.86,64.28,47.87,0.0,1.36
4.61,1.9,8.51,9.0,1.13,5.69,4.89,638.11,225.44,1.06,377.24,9.85,64.54,47.9,0.0,1.27
3.22,4.91,5.4,9.0,1.13,5.69,4.74,577.0,177.92,1.0,320.76,9.97,63.02,49.21,0.0,0.73
3.76,3.73,8.51,9.0,1.78,7.72,4.68,557.96,161.52,1.01,306.56,9.88,61.75,50.2,1.0,4.0
4.76,3.73,4.51,9.0,1.13,5.69,4.86,606.94,202.23,1.05,348.52,9.96,63.74,49.26,0.0,0.92
4.76,3.73,8.51,9.0,0.65,5.1,5.45,832.33,403.33,1.32,566.16,9.75,66.61,46.35,1.0,4.0
4.95,3.73,8.51,9.0,1.42,5.69,5.1,593.39,187.41,1.02,334.13,9.95,63.94,48.5,0.0,1.14
4.76,2.24,7.44,9.0,1.13,5.69,4.86,620.74,211.93,1.03,360.88,9.91,64.22,48.29,0.0,1.11
4.76,3.73,8.51,9.0,1.13,3.61,4.72,560.65,168.33,1.0,305.75,9.92,62.67,49.75,0.0,0.64
4.76,4.06,5.88,9.0,1.13,7.98,5.11,550.4,157.32,0.99,293.95,9.97,63.05,49.74,0.0,0.87
4.76,3.73,2.69,9.0,1.13,7.98,5.0,581.33,177.98,1.0,322.21,9.95,63.95,48.65,0.0,1.01
4.76,4.43,8.42,9.0,1.13,5.69,4.53,529.43,140.64,0.93,272.45,10.03,63.27,49.85,0.0,0.3
4.76,3.73,8.51,9.0,1.13,5.69,4.75,574.33,176.26,0.98,315.05,9.99,63.93,49.15,0.0,0.73
2.81,3.73,8.51,9.0,1.13,7.22,5.14,620.17,216.3,1.08,361.96,9.9,63.79,48.39,0.0,1.34
3.33,2.96,8.51,9.0,1.74,5.69,5.23,699.9,260.05,1.09,434.75,9.8,65.94,46.53,0.0,1.87
2.33,4.02,8.51,9.0,1.13,3.13,6.48,1240.75,769.73,1.71,961.38,9.41,70.63,43.4,0.0,5.57
4.81,4.82,8.51,9.0,1.13,5.69,5.24,588.25,190.82,1.04,332.36,9.91,63.11,49.04,0.0,1.23
4.76,3.73,8.51,9.0,1.13,4.04,4.72,633.84,221.19,1.07,372.81,9.94,64.55,47.93,0.0,1.06
4.76,3.73,5.22,9.0,1.53,5.69,4.59,577.86,172.5,0.98,319.99,9.94,63.62,48.73,0.0,0.67
4.76,3.73,8.51,9.0,1.13,7.29,4.74,608.35,200.42,1.04,348.18,9.94,64.26,48.31,0.0,0.95
3.48,3.73,2.69,9.0,1.36,7.98,4.67,555.59,162.59,1.0,304.1,9.88,61.79,49.71,0.0,0.61
4.76,1.82,7.92,9.0,0.62,7.98,4.87,617.73,216.07,1.04,358.85,9.9,63.91,48.68,0.0,1.09
4.76,3.73,8.51,9.0,1.13,7.29,4.98,679.28,257.62,1.11,416.99,9.91,65.27,47.1,0.0,1.53
3.91,3.73,8.27,9.0,1.68,7.98,5.55,682.46,260.34,1.13,423.28,9.79,64.09,47.9,0.0,1.97
1.99,3.73,2.61,9.0,0.95,4.64,5.27,748.96,321.65,1.23,484.33,9.8,65.74,47.03,0.0,2.1
4.76,4.25,2.69,9.0,1.13,6.09,4.59,557.59,163.5,1.01,303.88,9.93,62.41,50.13,0.0,0.47
2.31,3.9,8.51,9.0,1.13,5.69,4.64,558.62,161.42,0.98,300.4,9.97,63.75,48.79,0.0,0.63
4.76,4.06,7.08,9.0,1.0,5.02,5.23,583.91,187.27,1.02,326.28,9.91,63.51,49.23,0.0,1.18
4.76,3.73,8.51,9.0,1.13,5.69,4.87,581.37,180.38,1.02,323.86,9.98,63.46,49.89,0.0,0.75
3.18,3.73,4.97,9.0,0.57,7.99,4.86,504.53,129.64,0.91,252.22,10.01,61.98,50.36,13.0,4.0
1.38,3.73,2.37,9.0,1.13,4.65,4.81,579.47,182.96,1.03,324.21,9.87,62.78,48.99,0.0,0.89
3.69,3.73,8.51,9.0,1.13,5.69,4.99,531.31,143.06,0.95,275.88,9.97,62.81,49.7,0.0,0.72
4.76,4.75,2.49,9.0,1.13,4.84,4.42,504.42,120.94,0.88,249.85,10.0,62.57,49.7,0.0,0.17
4.76,3.73,8.51,9.0,1.99,5.69,4.82,692.56,254.5,1.09,428.17,9.78,65.99,46.45,0.0,1.56
3.21,3.41,7.0,9.0,1.02,7.78,4.77,607.05,200.41,1.04,347.31,9.95,64.21,48.27,0.0,0.97
4.76,4.75,2.85,9.0,1.13,2.94,5.0,663.03,242.35,1.09,400.66,9.89,64.9,47.28,0.0,1.48
4.9,4.26,2.49,9.0,1.35,2.96,4.78,634.08,221.79,1.05,375.58,9.85,63.96,47.76,0.0,1.19
1.7,4.75,4.71,9.0,0.89,4.84,4.69,570.23,175.21,1.01,313.34,9.97,63.3,49.41,2.0,4.0
4.57,4.75,8.77,9.0,1.41,5.83,4.54,571.57,168.89,0.99,312.9,9.99,63.74,49.16,0.0,0.53
4.76,4.75,2.49,9.0,1.69,4.54,4.93,648.45,227.29,1.11,389.56,9.83,63.94,48.39,0.0,1.27
4.24,2.07,8.53,9.0,1.13,4.84,4.86,663.12,245.53,1.09,402.38,9.85,64.42,47.44,0.0,1.39
4.76,2.85,5.19,9.0,0.83,4.84,4.75,622.8,217.05,1.05,363.36,9.94,64.07,48.2,0.0,1.04
4.49,4.75,2.41,9.0,0.55,4.84,4.65,548.15,160.52,0.97,291.45,10.04,63.12,49.93,5.0,4.0
4.76,2.24,2.49,9.0,1.63,4.84,4.71,571.42,167.86,1.0,316.16,9.8,62.75,48.74,0.0,0.83
4.76,4.75,2.49,9.0,1.13,7.88,4.65,604.08,197.28,1.02,345.09,9.95,64.03,48.25,0.0,0.87
4.76,4.75,4.9,9.0,1.13,2.41,4.7,548.46,155.58,0.96,293.58,9.93,62.68,49.43,0.0,0.6
3.66,4.79,5.34,9.0,1.16,3.7,4.41,494.64,113.61,0.87,239.77,10.03,62.66,49.66,0.0,0.12
4.76,3.52,2.49,9.0,1.13,4.84,4.65,581.7,183.13,0.99,322.98,9.94,63.87,48.38,0.0,0.8
3.94,4.6,2.49,9.0,0.92,4.84,4.49,490.41,113.7,0.87,236.65,10.04,62.38,50.5,0.0,0.07
2.47,4.88,2.49,9.0,1.13,4.04,4.61,570.19,171.35,1.0,313.35,9.94,63.35,49.29,1.0,4.0
3.42,4.6,2.49,9.0,1.41,4.84,4.54,515.74,129.5,0.91,262.64,9.91,62.21,49.33,0.0,0.4
3.94,2.03,2.49,9.0,0.92,4.84,4.71,660.76,236.8,1.03,395.62,9.84,66.16,46.36,0.0,1.37
4.44,1.8,2.49,9.0,0.92,3.83,4.76,666.21,248.56,1.08,406.5,9.73,64.14,47.04,0.0,1.45
2.68,4.6,2.49,9.0,0.72,4.84,4.79,616.62,212.47,1.06,356.76,9.97,64.12,48.91,5.0,4.0
3.94,4.6,2.49,9.0,0.92,7.26,4.99,505.8,130.63,0.94,256.25,9.97,61.18,51.09,2.0,4.0
3.59,1.75,2.49,9.0,1.71,4.84,5.13,713.81,281.06,1.15,453.82,9.62,64.37,46.38,0.0,2.01
3.94,4.6,2.49,9.0,0.92,3.95,5.06,539.76,151.36,0.98,285.95,9.97,62.4,50.11,0.0,0.76
3.94,4.6,2.68,9.0,0.93,4.84,4.75,490.46,116.19,0.89,238.71,9.97,61.76,50.49,1.0,4.0
4.53,4.78,2.49,9.0,0.92,4.84,4.67,537.28,151.32,0.97,284.6,9.99,62.1,50.33,0.0,0.42
4.4,1.87,2.49,9.0,0.92,3.83,5.08,556.63,164.24,1.0,303.98,9.8,62.08,49.86,0.0,0.96
2.57,4.6,2.49,9.0,1.66,7.49,4.36,482.88,104.64,0.87,231.28,9.9,61.74,49.88,1.0,4.0
1.56,3.47,7.84,9.0,0.92,2.43,4.75,609.05,204.79,1.07,351.78,9.88,63.49,48.5,0.0,0.99
2.64,3.81,2.56,9.0,0.92,4.84,5.15,760.9,335.28,1.23,495.16,9.75,66.5,46.56,0.0,2.15
4.07,1.8,2.49,9.0,0.92,4.51,4.81,630.42,219.25,1.06,372.59,9.79,63.62,48.18,0.0,1.19
3.5,4.6,2.49,9.0,0.92,4.46,5.22,567.76,172.99,0.99,311.26,9.97,63.25,49.44,0.0,1.05
4.35,1.8,2.49,9.0,1.32,4.34,4.76,604.78,195.84,1.03,348.75,9.76,63.16,47.96,0.0,1.1
3.87,2.58,4.61,9.0,1.9,7.91,5.0,746.65,301.44,1.17,481.85,9.72,66.04,46.18,0.0,1.96
2.12,4.12,5.77,9.0,0.92,7.35,4.93,612.04,210.85,1.07,354.58,9.93,63.48,49.12,0.0,1.05
3.94,2.7,2.49,9.0,0.66,4.84,4.9,626.28,222.18,1.06,368.37,9.89,63.62,48.69,0.0,1.15
3.94,2.15,2.49,9.0,1.5,4.84,4.68,562.26,160.88,0.98,309.03,9.78,62.28,48.97,0.0,0.76
3.94,4.6,4.11,9.0,0.52,7.54,4.89,588.99,197.22,1.07,334.06,9.99,62.69,49.89,13.0,4.0
3.94,4.6,4.98,9.0,0.92,4.84,4.52,554.93,161.5,0.96,298.36,10.0,63.2,49.4,0.0,0.45
3.18,4.6,2.49,9.0,0.92,4.17,4.72,607.33,201.0,1.04,349.06,9.92,63.78,48.28,0.0,0.95
2.69,4.6,2.49,9.0,0.92,4.7,5.09,737.09,316.85,1.19,472.88,9.78,65.93,46.61,2.0,4.0
2.73,2.51,2.79,9.0,1.49,4.84,6.1,1049.1,591.18,1.52,776.53,9.39,68.32,44.03,0.0,4.47
1.69,4.14,2.49,9.0,1.19,5.39,5.55,646.55,238.17,1.09,387.28,9.83,64.13,47.73,0.0,1.87
3.94,4.6,2.49,9.0,0.92,4.84,4.95,670.11,253.83,1.08,408.3,9.92,65.12,47.1,0.0,1.49
3.86,4.6,2.49,9.0,0.92,7.0,5.12,598.32,196.57,1.03,340.66,9.97,63.59,49.06,1.0,4.0
3.94,4.6,2.49,9.0,0.92,7.96,4.98,529.27,144.85,0.96,275.55,9.97,62.26,50.45,0.0,0.63
3.85,4.6,6.36,9.0,0.92,4.84,4.63,598.35,196.38,1.02,338.66,10.01,64.16,48.32,0.0,0.8
1.32,2.93,4.49,9.0,1.25,3.71,5.42,606.54,195.07,1.06,347.89,9.89,63.82,48.58,0.0,1.45
3.94,4.6,2.49,9.0,0.92,4.45,4.9,513.97,135.66,0.94,262.99,9.96,61.62,50.41,0.0,0.54
1.32,2.93,6.58,9.0,1.32,2.31,4.68,504.58,122.18,0.93,255.06,9.86,61.24,50.45,0.0,0.37
4.31,2.93,4.49,9.0,1.13,3.71,4.77,553.36,162.49,0.99,299.1,9.89,62.5,49.47,0.0,0.71
1.32,2.93,4.49,9.0,0.91,5.6,4.6,598.81,193.8,1.02,340.33,9.93,63.87,47.96,0.0,0.86
1.32,3.65,4.49,9.0,0.92,3.71,4.63,571.59,172.87,0.99,312.81,9.97,63.83,48.87,1.0,4.0
4.54,3.85,5.15,9.0,1.25,3.71,4.72,617.54,209.15,1.05,357.87,9.87,64.23,47.92,0.0,1.06
1.32,1.98,4.49,9.0,1.25,3.71,5.0,633.02,215.28,1.08,374.24,9.77,63.87,48.37,0.0,1.31
4.67,2.77,4.49,9.0,1.25,5.94,4.72,609.14,197.84,1.02,348.19,9.9,64.54,47.84,0.0,1.0
1.32,4.54,7.18,9.0,1.71,3.71,4.56,540.29,144.2,0.94,284.26,9.94,62.89,48.97,0.0,0.5
1.32,4.54,6.81,9.0,1.43,7.53,5.49,682.91,265.28,1.17,420.18,9.8,65.03,47.65,1.0,4.0
1.32,4.54,7.18,9.0,0.92,2.05,4.52,550.96,161.31,0.98,295.9,9.94,62.69,49.66,1.0,4.0
3.94,1.76,3.9,9.0,1.71,4.84,4.65,559.97,154.59,0.95,305.1,9.77,62.66,48.44,0.0,0.78
1.45,4.56,6.0,9.0,1.17,3.71,4.63,593.5,193.19,1.03,335.16,9.97,63.74,48.7,0.0,0.77
3.94,1.62,2.49,9.0,0.92,5.05,4.55,522.73,135.28,0.89,268.63,9.84,62.68,48.57,0.0,0.56
2.23,4.6,6.55,9.0,1.0,4.84,4.72,644.88,232.56,1.07,382.76,9.94,64.8,47.64,0.0,1.15
1.9,4.6,4.53,9.0,1.89,2.35,4.68,529.44,139.6,0.94,276.07,9.81,62.27,48.99,0.0,0.65
1.84,4.6,7.52,9.0,0.92,5.03,4.75,588.49,190.94,1.05,330.82,9.97,63.47,49.37,2.0,4.0
2.0,1.56,7.52,9.0,0.84,5.03,5.15,745.09,316.21,1.2,483.28,9.72,65.22,46.31,0.0,2.12
1.84,2.58,7.52,9.0,0.85,7.05,5.06,691.25,273.33,1.13,428.83,9.86,65.1,47.13,1.0,4.0
1.84,4.6,7.52,9.0,0.92,4.31,4.71,571.02,179.85,1.02,315.4,9.93,62.96,49.42,0.0,0.71
1.84,4.6,7.22,9.0,0.92,5.03,4.53,585.83,184.78,0.98,323.88,9.99,64.83,47.76,2.0,4.0
3.94,3.35,8.98,9.0,1.6,4.84,4.93,641.63,224.73,1.06,383.5,9.84,63.78,48.04,0.0,1.29
3.94,4.6,2.49,9.0,0.92,4.84,4.98,560.4,166.71,0.98,304.96,9.95,62.84,49.14,1.0,4.0
1.84,3.18,7.52,9.0,0.54,6.35,5.12,695.09,293.0,1.2,437.12,9.8,63.82,48.21,47.0,4.0
1.84,4.29,7.52,9.0,0.6,5.53,4.43,496.38,118.01,0.88,239.12,10.07,63.23,49.83,25.0,4.0
3.94,4.6,2.49,9.0,1.64,4.84,4.59,557.05,156.45,0.98,302.98,9.91,62.45,49.17,0.0,0.57
3.94,4.6,3.85,9.0,1.44,7.54,4.38,523.11,130.78,0.9,265.84,9.98,63.42,49.1,0.0,0.26
3.42,4.6,8.84,9.0,0.92,3.95,4.74,586.87,188.77,0.99,327.38,9.99,64.09,48.28,0.0,0.87
4.49,4.6,2.49,9.0,0.93,6.05,4.8,598.05,195.96,1.06,341.59,9.95,63.18,49.39,0.0,0.84
3.94,4.6,6.38,9.0,0.81,6.01,5.09,599.14,201.24,1.04,341.65,9.93,63.63,48.56,1.0,4.0
3.94,4.6,6.75,9.0,1.14,4.84,4.62,548.69,155.98,0.97,293.3,9.97,62.76,49.72,0.0,0.48
3.5,3.51,2.68,9.0,0.92,4.84,4.85,593.22,192.79,1.04,335.24,9.96,63.61,49.03,0.0,0.9
2.12,4.6,8.3,9.0,0.92,4.84,4.42,546.9,156.31,0.95,289.74,10.01,63.45,48.99,1.0,4.0
3.94,4.6,6.75,9.0,1.14,4.84,4.66,564.52,166.01,0.99,306.91,9.98,63.55,49.41,0.0,0.59
3.94,3.37,3.56,9.0,0.92,4.16,5.18,537.07,148.18,0.95,281.08,9.97,62.9,49.56,0.0,0.91
1.49,1.3,6.75,9.0,0.85,6.57,4.88,718.94,287.65,1.13,456.91,9.68,65.25,45.92,1.0,4.0
3.94,4.6,8.24,9.0,0.52,4.17,4.89,516.59,139.02,0.93,263.24,10.0,62.2,50.76,13.0,4.0
1.41,4.6,6.75,9.0,1.97,3.69,5.49,707.78,276.85,1.15,443.36,9.79,65.77,46.98,0.0,2.1
4.29,1.54,3.03,9.0,1.02,3.25,4.84,664.44,245.29,1.09,404.74,9.72,64.15,47.68,0.0,1.42
