minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
4.24,3.68,14.36,9.0,1.06,6.21,4.56,499.5,137.98,0.89,236.13,10.79,64.58,52.43,0.0,-0.07
1.38,5.25,4.27,9.0,1.9,6.41,4.34,489.59,125.47,0.87,227.15,10.63,64.52,51.64,0.0,-0.08
4.8,5.25,10.0,9.0,1.06,2.81,4.39,472.86,117.63,0.85,210.32,10.78,64.28,52.47,0.0,-0.17
4.24,5.25,6.22,9.0,1.91,2.23,4.6,505.07,127.75,0.9,245.39,10.52,63.56,52.38,0.0,0.01
4.24,4.57,10.0,9.0,1.64,7.19,5.05,568.78,179.7,1.01,301.72,10.63,65.84,50.95,0.0,0.35
4.24,4.68,10.0,9.0,1.06,7.54,4.48,482.06,124.68,0.86,218.77,10.81,64.45,52.45,0.0,-0.13
4.24,4.74,10.0,9.0,1.73,7.83,4.58,481.99,117.29,0.85,217.54,10.72,64.81,51.99,0.0,-0.05
1.48,5.45,8.65,9.0,0.91,3.1,5.25,561.4,183.43,0.96,292.77,10.72,66.21,51.16,0.0,0.4
4.21,5.25,8.91,9.0,1.11,6.16,4.52,517.44,150.05,0.92,253.97,10.74,64.61,52.4,0.0,-0.04
3.89,5.25,10.0,9.0,1.06,7.54,4.57,565.53,188.67,0.99,299.55,10.72,65.46,51.29,0.0,0.13
4.24,3.56,7.66,9.0,1.06,7.54,4.6,521.93,153.95,0.94,258.93,10.71,64.55,52.41,0.0,0.01
4.24,2.89,8.65,9.0,0.91,7.82,4.92,494.27,135.85,0.88,231.16,10.72,64.5,51.93,0.0,0.12
2.78,3.8,8.8,9.0,1.01,7.54,4.32,465.15,110.69,0.83,201.06,10.8,64.81,52.09,0.0,-0.2
1.48,4.97,14.72,9.0,1.73,3.47,4.52,505.1,136.52,0.89,242.46,10.65,64.47,51.62,0.0,0.01
2.77,5.25,9.02,9.0,0.91,7.8,4.53,463.45,112.15,0.85,200.59,10.82,64.39,53.61,0.0,-0.21
4.24,5.25,10.0,9.0,1.06,7.13,4.71,541.53,169.97,0.97,276.06,10.74,65.13,52.44,0.0,0.07
2.72,5.25,4.79,9.0,1.06,7.08,4.69,460.44,106.83,0.82,195.8,10.83,64.86,52.72,0.0,-0.11
4.24,5.25,8.98,9.0,1.94,7.54,4.58,591.65,191.24,1.02,323.94,10.58,66.07,50.59,0.0,0.23
1.46,3.28,14.21,9.0,1.98,7.54,4.63,559.45,170.53,1.0,297.78,10.52,64.2,51.07,0.0,0.19
4.24,5.18,10.0,9.0,1.6,5.14,4.5,490.77,127.24,0.88,227.08,10.73,64.63,52.55,0.0,-0.1
4.24,2.49,10.47,9.0,1.06,4.88,4.41,506.89,140.25,0.89,241.71,10.64,65.25,50.98,0.0,0.01
3.57,5.25,10.0,9.0,1.0,7.54,4.53,554.94,175.4,0.96,284.09,10.77,66.85,51.01,0.0,0.09
4.24,3.53,10.0,9.0,1.06,4.03,4.57,479.27,122.12,0.87,215.93,10.75,64.66,52.84,0.0,-0.11
1.36,2.02,6.62,9.0,1.66,7.54,4.44,457.0,99.75,0.84,196.96,10.6,63.74,52.58,0.0,-0.14
2.85,2.93,6.89,9.0,1.06,7.54,4.49,472.36,117.27,0.85,211.02,10.72,64.09,52.05,0.0,-0.09
4.24,5.25,10.0,9.0,0.93,6.47,4.44,474.24,119.36,0.85,209.44,10.84,65.0,52.55,0.0,-0.17
4.24,5.25,10.0,9.0,1.5,7.54,4.54,535.01,159.84,0.97,272.31,10.66,64.35,52.14,0.0,0.03
4.24,3.78,10.0,9.0,1.24,5.13,4.92,520.02,153.76,0.95,258.92,10.63,64.0,52.45,0.0,0.16
4.24,5.17,10.0,9.0,1.06,7.54,4.45,495.54,133.49,0.89,231.1,10.8,64.74,53.08,0.0,-0.16
4.24,5.33,6.86,9.0,0.97,7.54,4.31,520.49,153.82,0.92,255.41,10.76,65.33,51.6,0.0,-0.07
4.29,5.25,7.42,9.0,1.06,7.54,4.93,485.03,127.01,0.88,222.51,10.79,64.33,52.92,0.0,0.03
4.39,5.25,11.2,9.0,1.06,7.54,4.89,537.94,164.19,0.94,270.01,10.77,65.97,51.93,0.0,0.15
4.24,5.25,12.91,9.0,1.06,7.54,4.71,566.54,192.34,1.03,299.9,10.71,65.64,52.05,0.0,0.15
2.41,5.25,10.0,9.0,1.3,7.54,4.69,556.51,179.49,1.04,293.05,10.66,64.61,52.58,1.0,4.0
2.44,3.62,10.0,9.0,1.06,7.54,4.51,518.67,152.04,0.93,254.8,10.73,64.87,52.1,0.0,-0.02
3.41,5.25,10.0,9.0,1.03,7.54,4.54,499.72,139.95,0.89,237.23,10.81,64.42,52.37,0.0,-0.07
4.24,1.9,5.52,9.0,1.06,7.54,4.47,528.83,159.28,0.93,265.97,10.53,64.62,51.05,0.0,0.11
4.24,5.25,14.45,9.0,1.06,7.54,4.27,471.44,117.29,0.83,207.64,10.83,64.81,52.05,0.0,-0.21
4.24,4.12,13.12,9.0,1.06,7.35,4.63,552.51,178.92,1.0,287.64,10.71,65.26,51.92,0.0,0.1
4.66,5.25,10.0,9.0,1.06,7.54,4.93,495.11,134.76,0.89,232.14,10.79,64.29,52.94,0.0,0.04
3.02,5.25,4.63,9.0,1.47,7.54,4.5,467.21,110.3,0.85,205.72,10.72,64.04,52.92,0.0,-0.16
4.24,5.25,10.0,9.0,1.15,3.56,4.37,494.45,131.66,0.86,229.83,10.78,64.88,52.01,0.0,-0.12
3.08,1.79,10.0,9.0,1.06,3.65,4.76,584.05,202.56,1.02,320.65,10.42,64.68,50.47,0.0,0.38
4.24,5.25,10.0,9.0,1.28,7.54,4.49,494.86,132.36,0.88,229.64,10.77,65.12,52.47,0.0,-0.1
2.24,2.73,12.76,9.0,1.06,7.54,4.53,475.46,118.17,0.85,212.14,10.76,64.73,52.05,0.0,-0.09
