minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions
1.27,5.16,11.32,9.0,1.71,2.77,4.42,537.53,142.53,0.95,275.21,10.4,64.07,50.65,0.0
4.49,5.16,13.43,9.0,1.71,3.25,4.27,511.91,109.15,0.9,251.07,10.45,63.66,51.28,0.0
1.88,4.66,3.95,9.0,1.71,3.76,4.51,564.99,142.78,1.0,306.16,10.2,63.06,50.14,0.0
4.65,2.94,11.32,9.0,1.98,2.36,5.01,717.5,231.88,1.07,452.86,9.65,65.58,46.11,0.0
1.88,3.4,10.3,9.0,1.71,3.49,4.59,540.43,123.52,0.95,281.93,10.24,63.22,50.03,0.0
3.45,5.16,3.95,9.0,0.82,3.76,4.08,466.63,105.59,0.83,202.35,10.91,64.54,52.87,0.0
4.98,4.02,8.23,9.0,1.48,3.24,4.38,510.07,115.28,0.92,252.17,10.4,63.01,51.27,0.0
3.51,2.78,6.5,9.0,1.69,7.77,4.51,555.27,136.95,0.96,297.66,10.24,62.98,50.14,0.0
2.48,3.46,3.95,9.0,1.71,5.05,4.91,555.67,129.96,0.98,297.04,10.11,63.11,49.77,0.0
2.4,5.16,8.74,9.0,1.96,7.24,4.52,545.38,122.12,0.99,285.98,10.35,63.35,50.68,0.0
1.88,3.97,7.57,9.0,1.71,2.88,4.36,528.48,115.41,0.92,270.22,10.24,63.04,50.02,0.0
1.88,5.45,12.91,9.0,1.71,3.76,4.1,469.22,89.45,0.84,207.11,10.6,63.98,51.55,0.0
1.88,5.16,6.97,9.0,1.42,3.76,4.22,461.23,85.67,0.83,199.24,10.67,64.02,52.17,0.0
1.88,4.45,3.95,9.0,1.15,4.53,4.13,464.28,92.34,0.84,204.31,10.71,63.51,52.18,0.0
4.8,5.16,8.98,9.0,0.9,5.62,4.3,489.23,126.83,0.88,223.06,11.04,65.08,53.27,0.0
1.88,5.16,12.48,9.0,1.71,3.76,4.22,485.97,100.19,0.87,225.39,10.54,63.68,51.45,0.0
1.88,4.6,3.95,9.0,0.6,2.42,4.08,431.41,78.18,0.77,168.27,10.9,64.23,53.2,52.0
3.51,5.45,3.95,9.0,1.71,3.43,4.64,524.88,113.71,0.94,267.43,10.25,62.73,50.78,0.0
1.88,5.16,12.91,9.0,1.51,5.81,4.29,500.97,113.44,0.91,237.12,10.78,64.53,52.41,0.0
4.7,3.3,12.91,9.0,0.6,7.0,4.26,467.31,122.6,0.84,200.99,11.09,65.09,53.17,28.0
1.88,3.6,11.87,9.0,1.7,3.76,4.36,508.34,109.43,0.91,251.42,10.35,62.81,51.06,0.0
3.96,5.45,11.76,9.0,1.75,3.76,4.16,480.88,91.18,0.85,218.94,10.54,64.01,51.34,0.0
3.09,5.16,12.91,9.0,1.71,3.76,4.72,604.81,170.83,1.06,340.0,10.43,64.94,50.5,0.0
2.71,5.16,12.48,9.0,1.71,3.76,4.4,526.43,115.57,0.93,263.78,10.49,64.23,51.11,0.0
1.88,5.16,6.19,9.0,1.71,3.4,4.57,476.66,93.24,0.86,219.4,10.42,62.53,51.41,0.0
2.66,5.16,6.67,9.0,1.71,6.33,4.12,454.6,75.91,0.83,196.6,10.58,62.95,52.16,0.0
2.99,5.16,12.48,9.0,1.03,7.59,4.22,458.99,96.11,0.81,190.53,11.13,65.66,53.26,0.0
3.95,5.16,14.12,9.0,1.38,3.76,4.46,516.44,122.78,0.91,250.29,10.75,65.1,52.43,0.0
2.41,5.16,6.07,9.0,1.71,3.76,4.4,537.31,121.44,0.97,277.91,10.34,63.31,51.11,0.0
1.88,5.16,7.38,9.0,1.71,3.76,4.88,537.49,130.31,0.94,274.33,10.43,64.29,50.6,0.0
4.77,2.02,10.09,9.0,0.59,5.1,4.69,579.45,212.66,1.02,316.6,10.51,64.77,50.9,80.0
1.82,5.16,5.72,9.0,1.71,3.76,4.4,524.65,124.91,0.94,265.23,10.34,63.26,50.95,0.0
1.88,4.91,10.3,9.0,1.03,7.59,4.8,454.37,95.83,0.83,189.2,11.13,64.84,53.84,0.0
1.88,5.16,12.48,9.0,0.68,2.05,4.16,439.79,84.24,0.77,172.8,11.05,65.21,52.93,39.0
1.93,5.52,6.63,9.0,1.03,4.2,4.48,499.04,126.01,0.92,233.43,11.0,64.96,53.74,0.0
1.41,5.16,9.83,9.0,0.61,6.79,4.16,431.05,83.77,0.78,162.87,11.31,65.54,53.76,129.0
2.99,5.16,12.48,9.0,1.03,2.4,4.68,474.17,103.87,0.84,207.91,10.87,65.13,52.57,0.0
3.55,4.82,3.95,9.0,1.03,5.78,4.18,489.15,114.48,0.86,223.15,10.83,65.09,52.5,0.0
1.88,4.25,12.48,9.0,1.59,7.59,5.38,514.63,119.75,0.93,252.74,10.65,64.0,51.94,0.0
1.88,5.16,7.61,9.0,1.71,3.76,4.12,452.38,78.91,0.82,196.43,10.48,62.32,51.4,0.0
1.88,5.16,3.95,9.0,0.62,3.76,4.18,441.46,88.07,0.8,175.53,11.09,65.07,53.61,59.0
1.88,5.13,3.95,9.0,1.71,3.76,4.63,486.63,95.23,0.86,227.85,10.35,63.02,50.61,0.0
4.17,5.16,11.13,9.0,1.71,3.76,4.62,535.8,122.17,0.93,272.16,10.44,64.49,51.04,0.0
2.81,5.16,3.95,9.0,0.81,2.42,4.65,509.02,136.86,0.91,244.51,10.75,64.65,52.19,0.0
1.9,3.16,14.25,9.0,1.71,7.84,4.65,546.81,131.81,0.98,285.15,10.43,63.98,50.8,0.0
1.88,2.71,3.95,9.0,0.58,3.8,4.33,452.08,93.8,0.81,191.19,10.58,63.86,51.69,54.0
2.41,5.16,3.95,9.0,1.71,3.76,4.08,452.74,69.74,0.83,196.97,10.37,62.12,51.49,0.0
2.95,5.16,11.89,9.0,1.71,7.51,4.19,489.78,98.73,0.88,228.69,10.69,63.83,52.18,0.0
3.73,2.0,4.81,9.0,1.71,4.74,4.88,645.14,189.18,1.05,386.69,9.69,63.62,46.98,0.0
1.88,5.16,4.18,9.0,1.44,6.15,4.23,520.15,122.99,0.93,256.91,10.61,64.41,51.55,0.0
1.88,5.16,4.23,9.0,1.87,3.76,4.31,513.35,113.69,0.93,258.01,10.25,62.09,50.79,0.0
1.88,5.16,3.95,9.0,1.71,3.76,4.01,441.41,67.87,0.79,185.77,10.36,62.2,51.13,0.0
1.85,5.16,3.95,9.0,1.71,3.76,3.94,452.34,74.43,0.81,195.31,10.36,62.56,50.82,0.0
1.88,5.16,3.95,9.0,1.71,4.97,4.18,509.4,111.96,0.9,249.82,10.41,63.3,51.1,0.0
4.66,1.45,3.95,9.0,1.71,3.76,5.15,827.92,313.43,1.15,562.52,9.14,65.96,43.34,0.0
1.88,5.16,12.43,9.0,1.71,3.76,4.27,456.76,82.16,0.81,195.99,10.58,63.65,51.72,0.0
3.02,4.66,4.0,9.0,1.81,2.36,4.44,533.24,113.62,0.94,277.93,9.96,62.04,49.61,0.0
2.99,2.08,4.23,9.0,1.69,6.25,5.2,635.27,183.94,1.04,377.09,9.8,63.54,47.75,0.0
1.88,5.16,4.1,9.0,1.85,3.76,4.79,519.64,118.92,0.93,262.98,10.2,62.46,50.39,0.0
2.27,2.09,13.32,9.0,1.71,3.76,5.04,690.2,214.47,1.12,424.81,9.85,65.91,47.05,0.0
1.88,3.6,4.1,9.0,1.84,7.69,4.87,565.96,133.56,1.01,305.4,10.16,63.82,49.68,0.0
1.88,1.6,4.23,9.0,1.87,5.47,5.41,699.23,212.61,1.14,442.18,9.35,63.54,45.08,0.0
1.88,5.16,12.12,9.0,0.53,3.76,4.14,413.69,72.02,0.75,146.63,11.35,65.26,54.33,92.0
1.88,4.39,9.91,9.0,1.3,3.62,4.42,514.84,123.2,0.92,249.99,10.7,64.74,52.05,0.0
1.88,5.16,3.95,9.0,1.45,3.68,4.3,503.28,112.03,0.9,245.16,10.45,62.92,51.33,0.0
1.53,5.16,11.29,9.0,1.71,3.76,4.43,503.67,117.64,0.91,243.47,10.51,63.47,51.39,0.0
2.35,3.19,12.43,9.0,1.77,7.86,4.59,561.21,137.22,0.99,301.87,10.39,63.5,50.8,0.0
1.88,5.16,3.95,9.0,1.31,3.76,4.82,497.42,108.9,0.89,235.56,10.58,63.91,51.8,0.0
2.6,4.52,10.28,9.0,1.71,3.76,4.57,585.83,149.28,1.01,320.5,10.36,65.33,49.58,0.0
1.88,2.46,12.43,9.0,1.66,6.76,4.82,592.48,164.3,1.08,334.26,10.2,63.29,49.76,0.0
1.88,1.58,12.43,9.0,1.88,6.82,5.06,687.26,210.48,1.11,426.28,9.65,64.68,46.07,0.0
2.94,5.16,3.95,9.0,1.45,3.68,4.63,516.57,117.58,0.92,255.18,10.43,63.86,51.09,0.0
1.88,5.16,3.95,9.0,0.53,3.68,4.04,422.41,75.45,0.77,157.58,11.16,64.75,54.03,81.0
1.88,5.16,3.95,9.0,1.15,8.0,4.05,458.74,90.94,0.84,196.32,10.88,64.15,52.97,0.0
1.88,5.16,6.21,9.0,1.7,3.73,4.77,516.55,119.9,0.92,255.97,10.37,63.57,50.75,0.0
1.88,5.16,3.95,9.0,1.14,6.59,4.15,480.77,104.48,0.86,214.49,10.87,65.21,52.5,0.0
1.82,5.16,3.95,9.0,1.71,3.76,4.37,526.46,125.9,0.95,269.5,10.27,62.6,50.77,1.0
3.39,5.16,9.5,9.0,1.71,3.76,4.58,576.39,146.56,1.01,311.57,10.39,64.97,50.5,0.0
2.2,5.16,3.95,9.0,1.71,5.12,4.55,475.26,85.78,0.86,217.39,10.4,62.84,51.16,0.0
1.88,4.56,5.59,9.0,0.71,3.37,4.25,446.73,90.5,0.8,181.5,10.98,64.83,53.16,44.0
4.95,5.16,3.95,9.0,1.83,3.76,4.19,517.52,104.37,0.94,261.67,10.16,62.29,50.6,0.0
1.88,4.54,6.21,9.0,1.71,5.88,4.72,517.36,113.56,0.92,257.71,10.43,63.44,50.91,0.0
1.88,3.02,5.08,9.0,1.7,3.76,4.36,513.63,105.96,0.91,260.77,10.05,61.61,49.8,0.0
1.88,5.16,3.95,9.0,1.57,3.76,4.13,476.22,93.03,0.86,219.54,10.41,62.53,51.36,0.0
1.88,3.1,6.15,9.0,1.83,5.37,4.83,494.08,94.13,0.9,240.84,10.18,61.71,50.41,0.0
1.88,5.16,13.9,9.0,0.75,3.76,4.2,458.07,101.22,0.82,189.49,11.14,65.98,52.96,18.0
1.88,3.0,3.95,9.0,1.32,3.76,5.01,566.87,154.49,1.0,308.48,10.2,63.31,49.57,0.0
2.35,5.16,5.41,9.0,1.18,3.76,4.77,466.78,93.26,0.84,202.74,10.8,64.55,52.45,0.0
1.74,4.64,3.95,9.0,1.27,3.76,4.66,461.31,87.61,0.83,201.37,10.61,63.47,51.92,0.0
3.26,5.16,12.92,9.0,0.52,3.76,4.26,446.11,102.44,0.8,176.72,11.25,65.98,53.5,73.0
3.92,4.45,9.18,9.0,0.84,3.76,4.66,487.96,126.05,0.89,222.7,10.96,64.83,53.52,0.0
1.88,5.78,13.17,9.0,1.71,3.76,4.21,508.92,120.36,0.91,246.26,10.6,64.09,51.53,0.0
2.54,5.16,8.41,9.0,1.71,3.76,4.41,564.43,138.35,1.01,303.26,10.39,63.87,50.91,0.0
1.88,5.16,3.95,9.0,1.71,3.76,4.01,441.41,67.87,0.79,185.77,10.36,62.2,51.13,0.0
1.88,4.68,10.65,9.0,1.21,3.76,4.31,502.82,119.24,0.9,239.22,10.8,64.44,52.29,0.0
1.88,5.16,13.75,9.0,0.59,5.12,4.86,448.81,101.1,0.84,179.49,11.3,65.81,53.82,113.0
4.19,4.16,10.95,9.0,1.29,5.66,4.68,634.28,208.38,1.04,362.76,10.65,67.29,49.89,0.0
1.88,1.69,3.95,9.0,1.66,3.76,4.81,583.64,143.42,1.0,331.94,9.43,61.59,46.94,0.0
1.88,3.87,3.95,9.0,1.71,3.76,4.21,531.32,116.95,0.93,273.55,10.16,62.75,49.7,0.0
1.88,3.02,3.95,9.0,1.71,4.4,4.91,552.83,131.18,0.98,298.35,9.98,62.05,49.21,0.0
1.88,4.34,8.18,9.0,0.83,3.76,4.28,478.13,116.33,0.89,214.73,10.94,64.33,53.24,7.0
1.88,5.16,3.95,9.0,1.71,4.35,4.56,477.79,93.85,0.87,221.63,10.36,62.27,51.45,0.0
1.88,5.16,11.99,9.0,1.71,3.76,4.43,511.41,116.96,0.92,250.92,10.52,63.6,51.64,0.0
1.88,5.16,3.95,9.0,1.09,3.76,4.16,474.68,100.22,0.84,209.55,10.79,64.83,52.04,0.0
3.62,5.16,7.2,9.0,1.64,3.76,4.48,488.27,95.22,0.86,228.66,10.46,63.41,51.35,0.0
2.98,3.53,6.51,9.0,1.21,3.76,4.32,495.64,111.52,0.88,234.05,10.58,63.93,51.57,0.0
4.03,5.16,3.98,9.0,1.22,3.12,4.45,472.54,96.13,0.85,212.85,10.59,63.41,52.38,0.0
4.04,3.39,3.95,9.0,0.85,2.02,4.28,477.13,105.81,0.84,219.38,10.29,63.04,50.88,0.0
1.98,5.16,3.95,9.0,1.72,3.76,4.17,453.8,75.66,0.82,198.2,10.35,62.07,51.62,0.0
1.39,1.74,13.15,9.0,1.71,5.03,4.84,654.1,191.76,1.06,391.25,9.78,65.31,46.34,0.0
4.26,5.16,3.95,9.0,1.71,3.49,4.27,526.69,112.14,0.92,266.64,10.22,63.53,50.34,0.0
1.88,2.68,3.95,9.0,1.71,3.76,4.65,583.53,150.79,1.04,329.16,9.81,62.01,48.72,0.0
1.89,2.47,14.74,9.0,0.98,3.76,4.69,535.5,148.18,0.96,273.21,10.52,64.37,51.04,0.0
1.88,4.27,3.95,9.0,0.65,3.76,4.13,450.31,93.57,0.81,186.26,10.94,64.58,53.15,56.0
3.76,5.16,3.95,9.0,1.71,3.76,4.64,622.89,171.66,1.06,358.91,10.19,65.12,48.73,0.0
1.88,1.5,10.74,9.0,1.71,3.76,5.11,715.77,230.06,1.13,453.21,9.48,65.13,45.36,0.0
4.45,5.66,3.95,9.0,1.71,3.07,4.42,487.93,90.42,0.88,233.11,10.26,61.97,51.6,0.0
1.88,4.98,4.65,9.0,1.71,3.76,4.32,523.95,123.73,0.94,267.66,10.33,62.4,51.16,0.0
1.88,2.31,3.95,9.0,1.67,3.76,4.54,541.49,119.83,0.95,288.4,9.77,61.79,48.8,0.0
1.88,1.86,3.95,9.0,1.71,2.77,4.6,565.28,127.99,0.97,314.08,9.38,61.05,47.16,0.0
1.88,5.16,10.29,9.0,1.71,3.33,4.45,494.59,106.06,0.89,236.33,10.48,62.94,51.58,0.0
1.88,5.19,10.32,9.0,0.81,3.76,4.45,542.94,170.77,1.0,274.98,11.04,65.59,52.96,26.0
1.88,4.09,3.95,9.0,1.71,3.76,4.28,492.45,92.45,0.87,236.38,10.19,62.46,50.16,0.0
1.88,5.16,3.95,9.0,1.09,3.76,4.16,474.68,100.22,0.84,209.55,10.79,64.83,52.04,0.0
1.88,5.16,13.59,9.0,1.71,6.1,4.28,524.2,125.18,0.93,259.84,10.66,64.68,51.32,0.0
1.88,5.16,6.13,9.0,1.71,5.51,4.45,552.27,144.14,0.99,289.66,10.46,64.23,50.92,0.0
1.88,5.16,3.95,9.0,1.09,3.76,4.1,467.75,95.27,0.83,202.79,10.79,64.76,52.14,0.0
1.88,3.52,3.95,9.0,1.89,3.76,4.19,500.97,91.9,0.88,246.18,10.0,62.09,49.34,0.0
1.88,5.16,3.95,9.0,1.09,4.17,4.16,458.56,88.04,0.82,194.19,10.79,64.62,52.07,0.0
1.88,5.16,3.95,9.0,1.73,3.76,4.21,515.88,115.29,0.91,257.51,10.29,62.98,50.51,0.0
1.88,3.24,3.95,9.0,1.09,3.76,4.25,463.67,93.2,0.85,209.15,10.43,62.17,51.69,0.0
3.3,4.14,12.01,9.0,1.09,3.76,4.43,528.29,141.26,0.92,260.35,10.78,65.94,51.6,0.0
4.9,5.16,5.93,9.0,1.71,3.76,4.44,546.59,129.35,0.97,286.49,10.29,63.56,50.74,0.0
1.88,5.34,10.94,9.0,1.49,3.76,4.46,548.96,144.01,0.98,284.34,10.64,64.74,51.56,0.0
2.84,5.16,3.95,9.0,1.02,6.46,4.13,454.93,93.62,0.83,192.07,10.94,64.28,53.42,0.0
1.88,4.08,3.95,9.0,1.09,3.37,4.37,518.25,130.24,0.94,256.87,10.57,63.92,51.67,0.0
1.88,5.16,3.95,9.0,1.09,4.17,4.16,458.56,88.04,0.82,194.19,10.79,64.62,52.07,0.0
2.27,2.36,3.95,9.0,0.73,4.17,4.78,485.09,117.33,0.88,227.95,10.35,62.91,51.32,8.0
4.71,5.16,6.6,9.0,1.09,6.36,4.31,514.96,136.9,0.92,247.68,10.93,65.42,52.98,0.0
2.05,5.16,3.95,9.0,1.09,5.18,4.11,472.64,98.03,0.83,205.95,10.88,65.28,52.1,0.0
1.88,5.16,3.95,9.0,1.09,7.61,4.17,451.65,87.63,0.83,189.27,10.95,64.11,53.26,0.0
1.88,5.16,3.95,9.0,1.09,7.82,4.58,486.52,108.06,0.85,216.89,10.93,66.2,51.74,0.0
3.34,4.18,4.25,9.0,1.09,3.58,4.26,500.02,117.84,0.86,232.37,10.65,65.67,51.01,0.0
4.32,5.19,3.95,9.0,0.6,4.17,4.29,497.85,144.83,0.91,232.51,10.97,64.89,53.31,54.0
2.27,2.36,13.04,9.0,1.14,4.17,4.7,558.87,160.42,1.01,298.08,10.35,63.88,50.89,0.0
1.48,2.36,6.92,9.0,0.73,4.17,4.44,466.93,102.35,0.84,205.94,10.56,63.88,51.85,24.0
3.24,3.39,3.95,9.0,0.73,2.31,4.31,510.9,132.39,0.88,244.19,10.41,65.68,49.98,1.0
2.31,2.26,3.95,9.0,0.73,4.17,4.96,529.36,149.88,0.94,268.58,10.3,63.92,50.11,13.0
2.27,2.36,3.95,9.0,0.73,4.17,4.78,485.09,117.33,0.88,227.95,10.35,62.91,51.32,8.0
2.27,2.98,7.71,9.0,0.73,4.17,4.2,452.43,93.94,0.82,188.71,10.78,64.59,52.38,15.0
2.27,2.76,5.56,9.0,0.73,3.67,4.28,463.08,99.6,0.83,200.85,10.6,64.21,51.34,16.0
4.32,5.19,3.95,9.0,1.43,5.62,4.15,485.11,100.07,0.87,224.46,10.6,63.62,52.11,0.0
4.32,5.19,3.84,9.0,1.51,4.87,4.01,459.71,79.9,0.81,197.92,10.54,63.94,51.73,0.0
4.32,5.19,3.95,9.0,0.6,4.17,4.29,497.85,144.83,0.91,232.51,10.97,64.89,53.31,54.0
4.24,4.11,3.98,9.0,0.6,6.8,4.11,463.93,110.95,0.82,195.54,11.03,65.62,52.45,19.0
2.56,5.19,3.95,9.0,1.63,2.5,4.41,525.79,112.36,0.94,268.43,10.18,62.56,50.27,0.0
3.73,1.95,4.44,9.0,0.6,3.5,4.77,590.89,211.4,1.02,332.77,10.1,63.21,49.91,19.0
4.32,3.96,3.95,9.0,0.6,4.17,4.26,479.81,125.42,0.86,215.02,10.88,64.66,52.89,22.0
3.04,5.19,3.95,9.0,0.6,4.17,4.16,471.43,118.03,0.83,204.09,11.01,65.35,52.95,61.0
3.22,5.16,3.95,9.0,1.71,3.52,4.26,476.31,84.82,0.86,220.26,10.3,62.26,51.41,0.0
1.33,5.16,12.75,9.0,1.32,3.76,4.29,488.91,115.93,0.89,224.59,10.85,64.63,52.62,0.0
1.44,5.16,6.53,9.0,1.71,2.37,4.37,484.28,101.56,0.86,227.71,10.27,62.47,50.35,0.0
2.23,5.16,3.95,9.0,1.71,3.76,4.7,504.28,99.49,0.89,247.18,10.28,62.6,50.4,0.0
1.88,4.37,6.19,9.0,1.08,3.76,4.3,461.49,92.97,0.84,199.47,10.8,64.03,52.7,0.0
1.88,3.18,3.95,9.0,1.71,5.98,4.82,510.56,103.48,0.89,252.75,10.15,62.93,49.6,0.0
1.88,2.06,3.95,9.0,1.71,3.76,4.65,601.0,158.46,1.05,348.69,9.57,61.77,47.54,0.0
2.91,5.16,3.95,9.0,1.71,6.1,5.09,506.39,109.49,0.91,250.39,10.38,62.4,51.24,0.0
2.46,5.16,7.45,9.0,1.73,3.76,4.12,459.91,76.7,0.84,203.31,10.44,62.45,51.26,0.0
1.88,5.16,3.95,9.0,1.71,3.76,4.01,441.41,67.87,0.79,185.77,10.36,62.2,51.13,0.0
3.65,2.99,13.08,9.0,1.71,5.24,4.56,508.38,111.72,0.89,252.12,10.34,62.71,51.09,0.0
1.88,5.16,3.95,9.0,1.94,3.76,4.01,455.6,74.59,0.81,200.91,10.2,61.96,50.53,0.0
1.74,5.08,4.19,9.0,1.71,3.76,4.27,521.12,121.75,0.93,263.28,10.3,62.79,50.82,0.0
1.88,5.16,14.16,9.0,1.71,2.35,4.27,506.66,112.36,0.91,248.95,10.38,62.79,51.2,0.0
4.08,5.19,10.31,9.0,1.71,3.74,4.49,575.65,147.15,1.01,312.37,10.4,64.39,51.04,0.0
1.41,2.09,7.82,9.0,1.71,3.76,4.78,577.86,143.68,0.99,320.7,9.81,63.03,47.86,0.0
1.88,5.16,7.73,9.0,1.94,3.76,4.32,532.73,126.02,0.95,274.15,10.29,63.04,50.37,0.0
1.46,5.18,3.95,9.0,0.65,4.32,4.05,429.1,75.57,0.76,161.64,11.13,65.41,53.35,56.0
1.88,5.16,8.35,9.0,1.94,3.76,4.94,532.16,128.42,0.97,275.66,10.26,62.41,50.92,0.0
1.28,2.83,4.7,9.0,1.94,6.45,4.32,497.75,91.8,0.9,246.72,10.01,61.02,49.75,0.0
2.33,5.16,3.95,9.0,1.67,4.62,4.76,509.77,104.7,0.9,250.9,10.36,63.03,50.9,0.0
1.6,5.16,10.1,9.0,1.94,5.76,4.71,481.3,99.24,0.88,222.04,10.49,63.23,51.65,0.0
2.71,5.16,3.95,9.0,1.94,7.46,4.26,527.62,107.13,0.95,270.01,10.29,62.76,50.45,0.0
1.88,2.89,3.95,9.0,1.94,3.73,5.03,614.8,158.14,1.05,357.13,9.72,63.12,47.76,0.0
2.33,4.78,3.95,9.0,1.67,4.57,4.67,511.48,106.99,0.92,253.78,10.36,62.77,50.8,0.0
2.33,4.55,10.07,9.0,1.67,4.62,4.95,529.68,121.63,0.97,271.0,10.47,63.18,51.5,0.0
1.35,5.16,3.95,9.0,0.85,4.62,4.31,469.56,108.43,0.86,206.07,10.97,64.42,53.08,10.0
1.52,2.77,6.43,9.0,1.67,7.94,4.86,530.75,117.93,0.94,271.89,10.25,63.48,49.73,0.0
3.95,1.55,6.44,9.0,1.84,4.62,5.39,857.21,311.36,1.15,584.77,9.39,68.11,43.64,0.0
2.06,5.16,9.93,9.0,1.14,4.62,4.32,520.68,135.7,0.92,252.65,10.92,65.69,52.39,0.0
2.33,3.55,3.95,9.0,1.67,5.87,4.35,514.54,106.79,0.93,258.65,10.25,62.35,50.55,0.0
2.33,5.16,6.86,9.0,1.67,6.45,4.2,508.86,106.34,0.9,245.31,10.61,64.44,51.61,0.0
1.88,5.55,3.95,9.0,1.71,5.74,4.16,484.75,99.04,0.87,223.84,10.5,63.61,51.35,0.0
3.03,5.16,8.08,9.0,1.71,5.6,4.24,505.24,106.29,0.91,244.88,10.58,63.54,52.03,0.0
4.56,5.16,8.53,9.0,0.56,3.76,4.3,451.85,108.56,0.82,184.64,11.23,65.26,54.65,61.0
2.88,5.57,12.07,9.0,1.71,3.76,4.2,496.22,97.94,0.88,234.24,10.52,63.96,51.25,0.0
3.68,3.09,3.95,9.0,1.71,3.76,4.48,557.4,132.23,0.94,302.25,9.96,62.37,48.8,0.0
1.3,2.93,9.2,9.0,1.71,3.76,4.57,584.35,146.89,1.0,322.35,10.13,64.43,48.76,0.0
1.88,5.16,3.95,9.0,1.71,5.9,4.55,596.54,175.68,1.08,335.02,10.3,64.05,50.13,0.0
3.04,5.16,3.95,9.0,1.03,6.66,3.98,437.79,78.53,0.78,173.59,10.97,64.64,53.21,0.0
2.45,5.16,4.2,9.0,1.38,3.76,4.19,482.71,95.29,0.85,221.72,10.54,63.7,51.24,0.0
3.45,5.16,3.95,9.0,1.44,6.26,4.44,539.72,134.44,0.98,275.77,10.57,64.56,51.64,0.0
2.16,5.16,8.55,9.0,1.08,5.23,4.79,481.65,109.94,0.88,215.47,11.0,65.12,53.08,0.0
3.83,5.56,3.95,9.0,1.71,6.42,4.2,487.85,92.22,0.86,228.24,10.43,63.4,51.06,0.0
1.88,5.16,4.84,9.0,1.75,3.76,4.15,469.9,87.18,0.85,213.15,10.38,62.54,51.4,0.0
1.88,5.16,14.3,9.0,1.58,7.05,4.3,536.35,134.49,0.95,270.54,10.82,65.07,51.83,0.0
3.14,2.61,13.43,9.0,0.79,2.45,4.69,541.4,165.72,0.97,280.04,10.41,63.95,51.03,1.0
1.41,3.9,10.03,9.0,1.71,5.66,4.35,507.27,110.28,0.9,246.82,10.52,63.61,51.29,0.0
1.88,2.05,14.29,9.0,0.97,3.76,4.86,567.49,171.67,0.98,305.18,10.31,64.63,49.87,0.0
1.88,5.16,8.77,9.0,1.71,2.88,4.11,471.34,89.48,0.85,213.86,10.42,62.73,50.98,0.0
1.88,3.01,3.95,9.0,1.71,7.14,4.61,630.03,176.3,1.08,367.72,10.11,64.55,48.47,0.0
1.88,5.02,7.94,9.0,1.71,7.01,4.95,505.71,114.32,0.91,245.63,10.57,63.46,52.08,0.0
3.34,3.37,5.51,9.0,0.8,5.04,4.24,501.19,132.1,0.88,234.63,10.8,65.21,51.85,1.0
3.9,5.16,3.95,9.0,1.42,3.76,4.28,499.38,107.69,0.89,240.44,10.51,63.21,51.75,0.0
4.95,5.16,7.06,9.0,1.03,3.76,4.32,473.49,107.79,0.87,210.55,10.91,64.27,53.7,0.0
3.79,1.77,3.95,9.0,1.71,3.76,4.62,603.66,161.4,0.96,349.02,9.44,62.51,46.37,0.0
1.88,3.03,7.66,9.0,1.71,7.18,4.63,660.27,203.06,1.11,393.71,10.25,66.03,48.11,0.0
2.53,1.99,3.95,9.0,1.6,3.76,4.47,544.72,120.49,0.94,291.22,9.68,61.96,48.18,0.0
4.15,2.77,9.52,9.0,1.49,3.76,4.63,569.79,153.11,1.0,310.18,10.19,63.55,49.77,0.0
1.88,3.37,4.38,9.0,1.71,5.04,4.98,584.6,150.41,1.03,324.2,10.13,63.79,49.46,0.0
3.8,3.37,5.51,9.0,1.51,5.04,4.56,510.13,114.19,0.91,252.61,10.36,62.99,51.04,0.0
3.34,3.34,13.81,9.0,1.66,5.04,4.83,519.08,122.48,0.91,262.41,10.43,62.74,51.62,0.0
4.74,5.55,6.08,9.0,0.8,5.04,4.46,479.76,123.37,0.87,213.87,11.08,64.99,53.56,0.0
3.34,2.46,5.51,9.0,0.8,5.04,4.65,576.5,193.48,1.03,312.42,10.45,65.11,50.4,4.0
3.34,3.34,9.84,9.0,1.16,5.04,4.77,509.52,128.21,0.9,246.18,10.66,64.5,51.66,0.0
3.34,3.34,10.22,9.0,0.54,7.45,4.29,437.91,95.67,0.78,170.47,11.12,65.41,53.05,64.0
2.18,3.34,13.04,9.0,0.53,7.58,4.2,426.72,84.98,0.77,160.58,11.16,65.03,53.65,99.0
3.34,3.01,5.43,9.0,1.08,2.07,4.25,480.04,101.26,0.85,223.74,10.17,62.64,50.47,0.0
4.19,2.51,13.46,9.0,1.66,2.51,4.77,658.77,202.96,1.05,396.27,9.83,64.74,47.19,0.0
3.34,4.71,5.15,9.0,1.56,5.04,4.19,467.99,85.81,0.83,208.87,10.49,63.32,51.3,0.0
3.34,5.72,13.81,9.0,1.66,5.04,4.54,594.44,163.76,1.06,327.1,10.61,65.52,51.01,0.0
1.91,3.34,13.81,9.0,1.66,5.04,4.54,552.5,135.52,0.97,289.83,10.4,64.4,50.34,0.0
4.54,5.16,3.95,9.0,1.71,4.96,5.02,552.18,132.95,0.97,291.12,10.28,63.78,50.74,0.0
