minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions
3.75,3.17,14.31,9.0,1.59,4.41,4.62,626.66,195.42,1.06,357.99,10.37,66.47,49.43,0.0
4.05,3.04,9.12,9.0,0.66,6.81,4.49,459.02,114.26,0.86,197.92,10.87,63.83,53.33,17.0
2.15,2.55,14.83,9.0,1.74,2.73,4.65,544.9,133.79,0.97,288.9,10.1,62.75,50.02,0.0
2.83,4.45,14.88,9.0,1.73,7.02,5.13,547.87,143.32,0.99,285.8,10.54,64.11,51.52,0.0
3.43,3.42,6.92,9.0,1.41,3.95,4.72,604.49,190.22,1.08,338.78,10.43,65.17,50.62,0.0
1.64,2.64,5.8,9.0,0.78,6.02,4.93,504.91,136.84,0.9,242.35,10.66,64.35,51.47,16.0
2.21,5.69,4.85,9.0,1.03,6.97,4.19,469.64,108.0,0.86,206.32,10.98,64.43,53.43,0.0
3.27,4.53,10.74,9.0,1.63,4.69,4.56,533.04,133.94,0.97,272.44,10.54,63.74,51.37,0.0
1.39,4.6,14.45,9.0,1.82,7.92,4.9,520.23,133.95,0.94,259.07,10.6,63.88,51.28,0.0
3.47,5.06,11.56,9.0,1.4,7.91,4.37,499.99,122.53,0.9,234.92,10.86,64.89,52.75,0.0
2.63,3.91,5.74,9.0,1.28,7.72,4.32,490.18,108.05,0.83,220.21,10.77,66.44,50.97,0.0
1.58,3.37,14.23,9.0,1.37,5.91,4.47,557.78,159.98,0.99,293.65,10.59,64.8,50.84,0.0
4.98,1.59,10.28,9.0,1.01,7.37,5.33,765.56,349.66,1.19,495.71,10.13,67.47,47.78,49.0
4.39,3.55,7.25,9.0,1.07,4.76,4.31,489.8,122.33,0.87,228.58,10.73,64.06,52.1,0.0
4.32,3.15,8.72,9.0,1.15,2.4,4.65,598.16,190.3,1.0,331.84,10.36,65.69,49.79,0.0
4.39,3.13,11.98,9.0,0.6,6.56,4.52,475.65,131.74,0.87,213.36,10.91,64.19,53.46,29.0
1.6,3.35,12.9,9.0,1.45,3.37,4.52,566.2,157.5,0.98,299.39,10.47,65.49,50.36,0.0
2.64,4.84,3.98,9.0,0.94,6.77,4.33,487.91,124.02,0.9,225.89,10.9,64.12,53.77,0.0
2.37,4.62,5.22,9.0,1.84,5.43,4.31,485.55,98.14,0.88,226.87,10.47,63.16,51.61,0.0
4.9,1.64,5.58,9.0,0.77,3.04,4.73,579.21,193.43,0.98,318.01,10.03,64.26,49.42,9.0
3.37,3.65,4.54,9.0,0.83,4.83,4.17,436.86,86.63,0.79,175.82,10.82,63.88,52.9,0.0
4.95,4.35,8.74,9.0,1.65,2.38,4.41,557.29,143.94,0.95,294.13,10.31,64.42,50.21,0.0
1.58,2.15,6.94,9.0,1.64,2.85,4.68,583.46,161.92,1.01,325.98,9.92,63.18,48.34,0.0
4.0,4.28,9.22,9.0,0.93,5.22,4.6,537.03,165.97,0.97,272.0,10.83,64.85,52.56,0.0
2.3,4.48,11.99,9.0,1.86,5.83,4.38,484.01,95.4,0.85,222.12,10.56,64.08,51.09,0.0
2.13,5.51,10.96,9.0,1.46,4.31,4.35,491.33,111.16,0.88,230.86,10.74,63.71,52.21,0.0
3.22,5.72,11.59,9.0,1.0,5.85,4.54,493.5,127.85,0.89,226.38,10.98,65.47,52.91,0.0
4.27,3.58,9.64,9.0,0.87,7.21,4.35,473.24,117.42,0.87,209.14,10.91,64.65,53.42,0.0
3.6,4.5,14.04,9.0,1.95,4.06,4.55,559.3,142.49,1.0,299.31,10.36,63.63,50.8,0.0
1.36,5.22,12.71,9.0,1.65,5.26,4.45,507.92,131.88,0.91,245.72,10.68,64.09,52.01,0.0
2.14,4.96,8.89,9.0,1.31,4.38,4.34,524.56,133.74,0.93,258.38,10.75,65.22,51.73,0.0
4.83,2.2,5.88,9.0,0.56,5.29,5.13,557.67,194.4,1.0,295.73,10.5,64.41,51.11,43.0
1.34,3.06,11.03,9.0,1.18,5.61,4.36,494.05,119.4,0.9,232.04,10.67,64.16,51.71,0.0
4.93,4.49,14.73,9.0,1.27,5.39,4.89,500.09,124.62,0.9,236.92,10.79,64.46,52.96,0.0
2.99,2.68,9.3,9.0,1.3,3.45,4.97,536.82,145.39,0.97,277.27,10.36,63.6,50.95,0.0
2.87,3.56,4.27,9.0,0.84,3.35,4.58,585.71,199.8,1.01,319.2,10.58,65.48,50.66,0.0
1.72,3.43,14.5,9.0,1.35,5.48,4.5,492.31,115.96,0.91,232.52,10.67,63.61,52.64,0.0
2.1,3.04,10.88,9.0,1.94,3.6,4.48,528.45,119.66,0.93,271.62,10.19,62.84,50.08,0.0
4.44,4.56,12.36,9.0,1.52,2.48,4.73,516.13,124.85,0.92,256.29,10.47,63.62,51.41,0.0
2.53,3.05,13.74,9.0,1.67,2.74,4.61,561.97,143.55,1.02,303.44,10.25,63.31,50.43,0.0
2.38,4.66,13.3,9.0,1.43,3.14,4.67,570.12,160.68,1.02,303.51,10.59,65.34,51.44,0.0
4.94,3.63,5.49,9.0,1.47,3.56,4.51,538.92,144.59,0.97,279.92,10.34,63.44,51.44,0.0
4.85,4.42,14.16,9.0,0.95,2.93,4.87,485.79,122.69,0.86,220.24,10.81,65.06,52.68,0.0
3.57,1.66,10.74,9.0,0.69,2.07,4.93,594.15,206.96,1.02,335.6,9.96,63.37,49.38,11.0
1.62,5.24,7.64,9.0,1.27,5.36,4.29,519.35,135.14,0.92,250.81,10.81,65.8,51.8,0.0
1.59,4.85,5.43,9.0,0.88,5.68,4.31,481.86,117.62,0.86,214.89,10.97,65.36,52.56,0.0
3.96,5.34,7.68,9.0,0.84,5.54,4.44,472.69,117.38,0.86,207.94,11.0,64.7,53.26,0.0
3.01,3.59,13.56,9.0,1.92,2.66,4.76,631.66,186.75,1.06,365.92,10.1,65.27,48.62,0.0
2.49,5.44,8.39,9.0,1.14,6.9,4.35,489.5,115.62,0.88,222.28,10.97,65.36,53.36,0.0
3.37,3.8,7.32,9.0,1.64,5.88,4.49,561.55,154.17,1.01,299.11,10.44,64.23,51.0,0.0
4.13,2.95,5.51,9.0,1.86,5.04,4.33,492.63,102.68,0.88,240.47,10.17,61.63,50.8,0.0
2.84,5.27,11.25,9.0,1.23,2.86,4.69,541.81,151.8,0.98,276.83,10.73,64.86,52.54,0.0
3.92,3.39,11.59,9.0,0.98,4.21,4.62,531.98,158.13,0.96,269.51,10.67,64.27,51.61,0.0
4.1,3.93,4.21,9.0,1.23,2.85,4.33,452.9,86.48,0.81,194.47,10.5,63.35,51.99,0.0
4.92,2.27,3.8,9.0,1.34,3.95,4.42,530.95,138.93,0.91,271.71,10.14,63.47,49.56,0.0
3.55,2.68,11.9,9.0,0.98,4.38,4.66,588.65,202.51,1.04,324.14,10.54,65.15,50.48,0.0
4.05,5.08,5.93,9.0,1.63,5.63,4.51,519.28,123.12,0.94,259.73,10.54,63.51,51.94,0.0
3.22,5.58,7.81,9.0,0.95,5.73,4.3,446.6,93.25,0.8,181.53,11.02,64.87,52.97,0.0
3.2,5.54,4.55,9.0,1.43,5.86,4.39,492.5,112.02,0.87,228.99,10.68,64.43,51.72,0.0
1.69,4.26,5.24,9.0,1.13,4.61,4.28,528.06,142.13,0.94,262.96,10.74,64.86,51.85,0.0
4.21,2.22,10.53,9.0,1.68,6.23,5.27,612.79,186.86,1.02,349.02,10.2,65.17,49.15,0.0
3.14,3.67,14.17,9.0,1.92,6.32,4.69,604.76,170.3,1.02,338.68,10.36,65.62,49.75,0.0
1.87,3.1,9.84,9.0,1.31,6.61,4.82,584.83,176.67,1.03,317.6,10.61,65.6,50.79,0.0
1.9,2.29,8.97,9.0,1.81,4.86,4.66,546.05,134.77,0.97,290.12,10.09,62.78,49.69,0.0
4.96,2.39,13.85,9.0,0.77,5.95,4.9,586.93,211.22,1.01,319.38,10.58,65.97,50.7,0.0
2.06,4.58,14.52,9.0,1.94,5.68,4.27,489.65,101.48,0.89,232.29,10.51,62.89,51.53,0.0
4.84,4.84,9.74,9.0,1.23,7.16,4.65,522.19,143.0,0.96,258.27,10.82,64.57,53.15,0.0
3.47,5.16,11.25,9.0,1.2,2.49,4.28,518.81,133.84,0.91,252.31,10.68,65.31,51.75,0.0
1.57,4.05,13.05,9.0,0.94,6.94,4.5,536.36,161.18,0.97,269.59,10.92,65.46,52.31,0.0
4.9,5.06,10.87,9.0,1.06,4.1,4.59,583.1,190.91,1.01,313.09,10.81,66.39,51.8,0.0
1.35,3.97,7.07,9.0,0.58,5.14,4.31,420.44,78.63,0.75,157.69,11.05,64.28,53.36,83.0
3.47,4.17,4.14,9.0,1.87,4.99,4.39,524.28,119.86,0.95,266.45,10.3,62.96,50.97,0.0
2.84,3.7,8.35,9.0,1.73,5.57,4.63,574.96,155.4,1.01,310.52,10.42,64.91,50.37,0.0
2.73,3.71,7.51,9.0,1.63,7.95,4.54,517.95,125.12,0.95,259.76,10.53,63.2,52.09,0.0
4.64,2.28,8.58,9.0,1.48,7.56,5.13,671.35,244.6,1.11,402.8,10.26,66.56,48.71,0.0
3.62,5.53,11.6,9.0,1.22,3.87,4.3,480.31,110.7,0.86,215.29,10.87,64.86,52.87,0.0
4.9,2.46,5.6,9.0,0.81,3.34,4.44,498.81,134.57,0.88,237.49,10.46,64.05,51.11,0.0
1.61,4.41,8.96,9.0,1.16,4.29,5.16,539.35,150.27,0.96,271.87,10.74,65.68,51.55,0.0
4.38,1.51,14.15,9.0,1.64,7.44,5.2,722.35,272.79,1.11,451.94,9.93,67.41,46.14,0.0
4.93,2.99,6.71,9.0,0.56,2.47,4.88,505.65,148.3,0.9,243.66,10.57,64.15,51.79,25.0
3.06,5.53,6.45,9.0,1.97,4.32,4.34,536.52,125.41,0.95,277.54,10.33,63.27,50.39,0.0
4.62,3.35,12.91,9.0,0.7,5.66,4.58,523.87,167.18,0.94,258.68,10.85,65.09,52.2,9.0
2.55,4.06,8.65,9.0,0.63,5.45,4.18,446.93,97.61,0.81,179.46,11.08,65.46,53.06,57.0
3.21,4.45,7.54,9.0,0.64,4.24,4.18,461.96,111.9,0.83,196.85,10.94,64.91,52.49,28.0
4.75,3.46,9.09,9.0,1.13,2.15,4.73,572.14,180.82,0.98,309.14,10.36,64.48,50.29,0.0
3.53,5.32,6.55,9.0,1.2,4.46,4.28,479.0,109.98,0.87,215.26,10.8,64.58,52.94,0.0
2.74,1.56,12.94,9.0,0.81,4.9,4.79,562.36,180.26,0.98,302.26,10.22,64.08,49.99,5.0
4.47,2.06,11.08,9.0,1.06,6.18,5.38,630.33,233.16,1.07,364.2,10.37,65.8,49.64,0.0
3.95,4.8,11.18,9.0,1.78,6.64,4.83,640.2,203.01,1.09,372.88,10.42,65.97,49.86,0.0
1.69,3.92,6.35,9.0,1.71,6.6,4.19,441.81,74.92,0.8,184.74,10.55,62.86,51.77,0.0
2.1,4.97,8.74,9.0,0.97,4.46,4.17,454.88,94.98,0.83,189.9,10.96,64.87,52.96,0.0
4.45,4.61,12.91,9.0,1.33,5.88,4.5,535.94,145.15,0.96,269.53,10.79,65.2,52.49,0.0
1.87,4.57,4.9,9.0,0.87,6.48,4.74,452.88,95.98,0.81,188.38,10.94,64.77,53.18,0.0
3.39,4.8,5.17,9.0,0.92,5.99,4.79,472.32,111.58,0.86,206.72,10.91,65.03,53.43,0.0
1.66,5.34,10.14,9.0,1.45,4.32,4.65,585.57,182.78,1.05,318.07,10.66,65.56,51.43,0.0
2.9,4.34,6.39,9.0,1.87,3.68,4.5,507.05,109.95,0.9,249.33,10.34,63.09,50.9,0.0
3.82,4.97,5.79,9.0,0.9,3.3,4.82,507.17,140.34,0.91,243.07,10.8,64.63,52.53,0.0
3.13,3.25,13.81,9.0,1.92,4.9,4.54,566.67,148.08,0.98,305.58,10.28,64.12,49.57,0.0
2.42,4.15,8.87,9.0,1.93,3.63,4.57,536.85,125.01,0.95,278.49,10.3,63.14,50.57,0.0
4.1,3.72,8.22,9.0,0.54,2.58,4.75,573.96,211.01,1.03,307.55,10.66,65.61,51.26,62.0
4.34,4.31,5.33,9.0,1.51,4.12,4.71,585.56,170.76,1.03,322.92,10.41,64.17,51.03,0.0
2.09,4.43,6.78,9.0,0.69,7.3,4.13,456.59,104.45,0.81,190.01,11.09,65.36,53.02,40.0
4.95,3.58,5.19,9.0,1.66,4.3,5.93,951.27,474.34,1.47,676.72,9.87,68.36,46.99,0.0
4.29,4.98,12.13,9.0,0.58,3.83,4.46,498.14,149.39,0.88,232.01,10.98,65.18,52.82,50.0
2.46,5.57,5.72,9.0,0.55,4.64,4.22,421.59,79.11,0.75,155.88,11.16,64.87,53.73,56.0
3.07,3.07,5.29,9.0,1.39,4.25,4.46,501.03,117.66,0.88,241.68,10.4,63.54,50.88,0.0
4.31,1.96,12.76,9.0,1.73,5.29,5.09,792.88,309.46,1.17,517.3,9.98,68.7,46.06,0.0
1.71,5.68,11.21,9.0,0.9,4.59,4.83,478.16,118.51,0.87,212.96,11.03,64.92,53.37,0.0
2.95,2.58,5.85,9.0,1.49,7.09,4.84,528.05,135.71,0.95,269.78,10.34,63.28,50.87,0.0
4.95,4.63,13.97,9.0,0.65,2.22,4.33,494.37,137.58,0.87,227.96,10.86,65.17,52.36,0.0
1.57,5.11,11.51,9.0,1.9,5.76,4.4,491.65,114.32,0.9,233.93,10.56,62.8,51.92,0.0
1.33,4.12,6.71,9.0,0.67,4.88,4.29,435.28,85.15,0.79,170.43,11.01,64.8,53.5,63.0
1.93,3.23,14.01,9.0,0.64,6.21,4.41,446.93,99.17,0.79,182.41,10.95,64.92,52.41,74.0
3.62,5.49,5.88,9.0,0.65,6.24,4.24,460.63,108.95,0.82,192.28,11.12,65.69,53.13,17.0
3.37,5.66,11.89,9.0,0.79,6.21,4.49,490.44,133.87,0.88,224.49,11.04,65.12,52.87,3.0
4.39,4.22,13.16,9.0,0.62,6.65,4.32,440.91,99.88,0.79,175.36,11.11,64.99,53.53,19.0
1.55,5.51,14.73,9.0,1.37,5.73,4.24,459.94,102.0,0.84,198.46,10.87,64.02,53.13,0.0
2.74,1.52,6.44,9.0,1.09,4.33,4.86,570.97,172.0,1.01,313.68,9.99,62.99,49.6,0.0
3.27,1.8,14.34,9.0,1.5,4.49,4.93,642.28,214.16,1.04,376.87,10.07,65.8,47.6,0.0
2.3,5.03,14.25,9.0,0.82,3.08,4.76,470.23,111.46,0.84,203.72,10.98,65.16,52.67,1.0
2.96,4.46,13.05,9.0,1.1,3.79,4.36,459.57,98.76,0.83,196.82,10.87,64.28,53.26,0.0
3.87,1.76,7.63,9.0,1.13,2.92,4.73,556.66,162.84,0.95,297.33,10.02,63.76,49.11,0.0
4.17,2.51,7.25,9.0,0.89,3.33,4.49,473.35,116.32,0.86,217.41,10.46,62.67,52.01,0.0
2.43,3.94,14.17,9.0,1.04,3.17,4.29,476.93,110.37,0.85,212.47,10.81,64.78,51.82,0.0
2.36,4.27,3.76,9.0,1.42,4.97,4.45,496.69,110.45,0.88,235.49,10.57,63.9,51.24,0.0
3.15,1.46,4.95,9.0,1.89,4.6,5.52,734.11,265.84,1.12,471.71,9.48,65.32,45.24,0.0
3.26,5.35,10.34,9.0,1.94,3.15,4.28,526.56,120.77,0.95,268.52,10.36,63.11,50.61,0.0
1.85,4.25,8.59,9.0,1.48,5.31,4.32,510.74,121.26,0.91,248.66,10.64,64.15,51.94,0.0
2.21,3.96,3.76,9.0,1.54,5.1,4.71,493.95,107.35,0.89,234.43,10.45,63.42,51.67,1.0
1.8,4.54,6.75,9.0,1.34,4.87,4.4,545.12,147.3,0.95,277.1,10.69,65.72,51.23,0.0
2.62,4.86,9.96,9.0,0.72,3.48,4.81,487.11,127.64,0.87,219.62,10.97,65.44,52.42,22.0
2.47,3.53,9.16,9.0,1.57,6.39,4.47,550.64,145.87,1.0,290.08,10.49,63.79,51.61,0.0
1.37,5.6,12.69,9.0,1.6,6.06,4.82,501.51,131.4,0.91,240.71,10.73,63.84,51.96,0.0
1.35,5.21,12.38,9.0,1.03,2.06,4.42,517.04,141.21,0.91,251.4,10.76,65.02,51.89,0.0
2.1,3.51,7.0,9.0,0.8,5.01,4.54,494.19,133.76,0.91,232.67,10.82,63.99,53.23,4.0
4.22,4.86,14.48,9.0,0.98,7.61,4.27,484.39,123.28,0.87,219.02,11.03,64.93,53.1,0.0
1.43,5.5,14.56,9.0,1.59,7.84,4.6,549.68,160.85,0.96,280.6,10.81,66.02,51.68,0.0
4.5,4.03,9.05,9.0,1.19,7.78,5.42,853.4,419.8,1.35,576.73,10.38,68.91,48.62,0.0
3.61,3.41,13.72,9.0,0.9,6.25,4.32,464.63,108.86,0.82,200.18,10.88,64.84,52.08,0.0
4.05,3.62,13.39,9.0,0.75,4.63,4.52,525.74,165.63,0.96,261.07,10.83,64.71,52.83,3.0
3.58,4.6,7.99,9.0,0.8,2.68,4.69,492.84,130.97,0.88,229.43,10.8,64.48,52.29,0.0
1.43,4.02,8.12,9.0,1.69,4.78,4.59,502.05,116.93,0.9,241.67,10.5,63.72,51.39,0.0
2.47,3.95,9.36,9.0,0.62,5.35,4.31,440.64,93.79,0.81,175.47,11.04,64.77,53.56,49.0
4.09,2.31,10.76,9.0,0.95,2.48,4.57,560.1,176.62,0.97,299.79,10.26,63.96,50.12,0.0
4.51,2.7,5.74,9.0,0.51,5.13,4.44,486.43,135.12,0.86,224.15,10.73,64.3,51.92,45.0
1.82,1.65,7.09,9.0,0.63,5.66,4.48,494.45,128.27,0.88,235.6,10.37,63.36,51.08,62.0
3.64,1.75,9.62,9.0,1.59,7.34,4.88,611.41,189.26,1.04,349.23,10.1,64.72,48.9,0.0
4.99,3.54,9.84,9.0,2.0,2.02,4.89,643.4,193.98,1.04,381.88,9.85,64.38,47.62,0.0
2.16,5.44,11.01,9.0,1.94,5.7,4.53,586.69,168.39,1.03,322.35,10.46,64.68,50.28,0.0
3.61,3.8,4.18,9.0,1.68,7.42,4.24,485.63,103.21,0.86,229.04,10.43,62.76,50.99,0.0
1.39,4.1,6.72,9.0,1.66,6.89,4.87,498.45,116.51,0.89,238.47,10.5,63.56,50.95,0.0
1.46,4.78,6.89,9.0,0.81,4.53,4.76,463.24,106.3,0.84,197.44,10.98,65.06,53.11,21.0
3.22,2.51,8.57,9.0,0.95,7.52,4.48,497.48,129.64,0.89,235.53,10.62,64.19,51.94,0.0
3.9,1.59,4.2,9.0,1.36,4.77,5.38,683.84,247.87,1.08,420.09,9.77,65.7,46.28,0.0
3.13,1.71,10.83,9.0,1.63,3.43,4.8,627.29,193.66,1.03,365.56,9.88,64.53,47.77,0.0
2.23,5.45,11.23,9.0,1.24,2.49,4.68,483.44,110.38,0.87,220.81,10.75,64.28,52.81,0.0
3.59,3.4,9.17,9.0,0.54,7.07,4.27,458.48,115.08,0.83,194.9,10.99,64.55,53.27,61.0
4.03,1.89,4.17,9.0,0.86,5.44,4.76,570.99,185.09,1.0,309.8,10.24,63.99,50.26,0.0
3.97,2.32,4.81,9.0,1.86,6.04,4.61,578.0,150.48,0.98,320.98,9.99,63.1,48.42,0.0
1.71,4.27,7.32,9.0,1.98,5.2,4.82,526.64,127.26,0.93,266.82,10.31,63.5,50.14,0.0
2.88,1.63,10.77,9.0,1.56,6.38,4.98,723.95,263.13,1.11,454.81,9.95,67.14,46.44,0.0
2.82,5.26,9.13,9.0,1.58,7.68,4.38,541.85,142.29,0.96,277.54,10.66,64.77,51.55,0.0
3.76,5.5,4.91,9.0,1.45,6.93,4.35,468.54,94.81,0.82,204.64,10.73,64.59,52.05,0.0
3.12,1.49,14.03,9.0,1.71,5.43,5.65,735.97,278.85,1.15,469.69,9.8,66.3,46.78,0.0
3.9,2.04,13.3,9.0,0.88,7.64,4.84,596.01,213.18,1.02,330.11,10.5,65.68,50.27,0.0
3.55,5.79,4.93,9.0,1.59,7.66,4.57,573.57,162.98,1.03,309.13,10.55,64.71,51.18,0.0
3.92,3.89,4.2,9.0,0.89,2.51,4.72,516.4,143.65,0.91,254.73,10.54,64.02,51.21,1.0
2.14,5.32,10.58,9.0,1.6,5.33,4.68,489.28,107.43,0.88,227.86,10.68,64.01,52.08,0.0
4.41,4.13,13.25,9.0,0.84,4.61,4.48,483.57,126.77,0.87,218.89,10.93,64.76,53.12,0.0
3.12,3.74,3.79,9.0,0.74,7.17,4.31,496.8,136.02,0.9,233.17,10.85,64.54,53.01,5.0
3.07,3.25,11.97,9.0,1.84,4.45,4.98,587.55,162.45,1.01,322.19,10.26,65.22,49.57,0.0
2.92,1.68,4.47,9.0,1.17,6.76,4.76,560.81,162.93,0.98,301.82,10.12,63.54,49.75,0.0
2.32,3.85,12.13,9.0,1.37,2.83,4.94,501.74,118.76,0.9,239.71,10.57,64.1,51.99,0.0
2.38,2.64,14.03,9.0,0.89,6.55,4.63,523.8,149.82,0.93,258.46,10.73,65.14,51.5,0.0
4.72,3.9,9.45,9.0,0.6,7.16,4.17,440.77,100.06,0.78,175.66,11.06,64.95,52.71,22.0
4.01,4.96,6.28,9.0,1.59,6.65,4.45,549.9,146.75,0.98,284.83,10.58,64.93,51.64,0.0
1.83,5.5,10.0,9.0,1.78,3.43,4.58,582.35,174.66,1.03,316.73,10.46,64.98,50.94,0.0
1.8,3.96,9.56,9.0,1.88,3.4,4.32,492.26,98.78,0.87,233.65,10.34,63.23,50.61,0.0
4.93,1.61,14.25,9.0,1.42,5.79,5.49,793.67,350.84,1.2,521.38,9.91,67.84,46.51,0.0
4.61,4.86,6.45,9.0,1.11,5.04,4.28,479.9,111.9,0.86,216.52,10.85,64.41,53.22,0.0
3.44,3.75,9.73,9.0,1.85,6.12,4.54,530.16,128.06,0.95,271.92,10.41,63.19,50.56,0.0
2.73,5.47,8.7,9.0,1.25,3.53,4.38,490.64,115.28,0.88,227.65,10.81,64.4,52.27,0.0
2.47,1.9,11.59,9.0,0.74,6.93,4.67,505.14,141.68,0.92,245.69,10.54,63.54,52.3,14.0
4.56,5.56,5.9,9.0,1.55,5.16,4.71,593.79,171.98,1.03,325.13,10.55,65.93,51.01,0.0
1.46,2.19,8.74,9.0,1.82,3.32,4.59,599.4,163.87,1.02,339.46,9.92,63.81,48.04,0.0
1.79,5.55,8.93,9.0,1.68,5.25,4.41,495.64,117.95,0.88,233.92,10.62,63.89,51.61,0.0
3.94,4.07,5.31,9.0,1.95,6.26,4.45,519.04,114.95,0.92,260.67,10.33,63.26,50.66,0.0
4.17,4.43,12.59,9.0,1.28,2.59,4.85,510.62,127.44,0.9,246.41,10.65,64.68,52.24,0.0
2.06,2.15,14.57,9.0,0.99,7.31,4.69,571.1,184.49,1.04,309.25,10.52,64.27,50.97,0.0
3.22,5.53,6.6,9.0,0.57,3.95,4.33,452.59,104.81,0.82,186.58,11.08,65.05,53.34,59.0
3.36,2.19,7.74,9.0,1.78,7.55,4.77,616.1,185.25,1.03,353.31,10.11,64.87,48.34,0.0
4.51,4.9,8.1,9.0,0.68,4.64,4.42,442.43,97.86,0.81,177.57,11.07,64.73,54.15,2.0
2.09,5.45,3.83,9.0,1.81,4.42,4.25,507.95,116.75,0.9,248.18,10.4,63.48,50.72,0.0
4.4,3.56,12.12,9.0,1.77,3.87,4.62,600.34,167.57,1.0,333.5,10.32,65.66,49.56,0.0
4.47,2.93,13.49,9.0,1.77,3.21,4.65,554.78,143.75,0.95,295.52,10.23,63.46,49.86,0.0
2.89,4.12,11.79,9.0,0.99,6.29,4.33,450.12,95.51,0.82,186.27,10.96,64.6,53.38,0.0
2.29,5.64,6.55,9.0,0.82,3.83,4.43,501.45,136.76,0.91,236.03,10.95,64.93,53.32,4.0
3.34,3.19,7.33,9.0,0.59,4.72,4.8,466.81,119.15,0.86,205.08,10.84,64.07,53.05,38.0
3.0,3.36,5.51,9.0,1.77,6.21,4.42,566.43,149.36,0.98,306.02,10.28,63.79,49.84,0.0
2.29,4.85,5.96,9.0,0.79,3.18,4.2,475.91,112.78,0.85,208.37,10.91,65.52,52.64,5.0
4.94,2.34,7.41,9.0,1.49,6.89,4.64,581.59,171.24,0.98,316.74,10.34,65.31,49.8,0.0
4.33,1.93,10.79,9.0,0.85,5.31,4.98,655.71,261.31,1.11,388.3,10.37,66.2,49.27,0.0
4.98,2.82,5.09,9.0,1.97,3.08,4.84,693.07,227.38,1.12,430.09,9.8,64.98,47.46,0.0
2.13,5.46,10.58,9.0,1.28,7.68,4.27,454.34,89.43,0.81,188.72,10.96,65.01,52.7,0.0
