minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions
3.27,2.39,11.52,9.0,1.5,5.48,5.11,549.24,169.94,0.97,285.86,10.48,64.86,51.19,0.0
4.82,2.39,13.22,9.0,0.66,4.84,4.64,499.46,143.33,0.9,237.12,10.7,64.24,52.73,2.0
1.5,4.84,12.56,9.0,1.27,2.5,4.55,481.19,121.81,0.88,218.9,10.7,64.27,52.75,0.0
2.61,3.65,6.61,9.0,1.93,7.19,4.62,534.14,154.67,0.97,273.21,10.55,64.11,51.44,0.0
3.24,2.47,9.22,9.0,1.96,7.02,4.68,529.12,144.84,0.94,266.71,10.52,64.41,51.44,0.0
1.44,4.5,13.34,9.0,1.55,2.53,4.29,462.24,106.22,0.82,201.22,10.67,64.23,51.84,0.0
4.17,5.41,13.24,9.0,1.93,6.41,4.65,525.27,145.97,0.95,262.59,10.6,64.37,51.84,0.0
3.5,3.83,9.07,9.0,0.58,3.52,4.95,521.2,161.26,0.94,256.7,10.75,64.93,52.64,11.0
4.13,3.92,14.77,9.0,1.93,3.84,4.89,598.04,201.44,1.05,332.53,10.47,65.39,50.55,0.0
3.14,2.0,12.39,9.0,0.86,6.26,4.53,481.7,126.97,0.87,221.22,10.63,63.99,52.21,0.0
1.37,4.42,4.17,9.0,1.21,7.14,4.3,462.36,108.22,0.85,201.92,10.72,63.73,52.89,0.0
4.44,3.35,14.94,9.0,1.45,5.41,4.94,503.57,137.31,0.89,240.79,10.69,64.67,51.92,0.0
2.6,2.9,13.42,9.0,1.97,7.04,4.66,541.98,158.58,0.98,278.8,10.57,64.63,51.43,0.0
4.26,2.3,5.57,9.0,0.5,4.46,4.6,507.36,150.56,0.93,245.5,10.65,64.21,52.57,21.0
3.94,2.66,4.15,9.0,1.05,2.92,4.4,488.9,126.35,0.87,226.4,10.6,64.45,51.81,0.0
2.57,1.48,4.11,9.0,1.5,3.16,5.17,622.43,214.89,1.06,359.23,10.18,64.96,48.84,0.0
2.4,4.41,14.85,9.0,1.87,3.35,4.52,522.69,142.16,0.93,260.17,10.58,64.49,51.16,0.0
4.47,3.42,9.56,9.0,0.75,2.29,4.5,501.3,144.05,0.91,240.78,10.66,63.78,52.98,0.0
2.41,3.78,11.3,9.0,1.62,7.1,5.05,548.91,164.89,0.98,283.29,10.61,65.47,51.36,0.0
3.48,1.74,8.07,9.0,0.87,4.19,4.72,527.2,157.94,0.95,264.61,10.54,64.45,52.01,0.0
3.67,1.71,14.43,9.0,1.4,6.96,4.93,478.59,118.04,0.86,216.52,10.61,64.28,52.21,0.0
4.26,4.9,5.74,9.0,0.85,3.68,4.48,509.66,145.8,0.91,245.05,10.75,64.76,52.2,0.0
1.29,5.24,5.58,9.0,0.93,4.81,4.82,451.21,103.14,0.82,189.04,10.8,64.13,53.2,0.0
1.33,4.07,12.42,9.0,1.71,3.13,4.33,459.69,101.57,0.79,196.32,10.66,64.75,51.31,0.0
3.01,4.72,9.38,9.0,1.16,6.83,4.82,492.96,131.0,0.9,229.23,10.76,64.58,52.53,0.0
3.51,3.85,5.83,9.0,1.0,2.09,4.5,548.77,174.45,0.99,286.47,10.54,64.59,51.17,0.0
2.86,3.66,11.84,9.0,0.73,5.09,4.52,507.62,147.22,0.91,243.56,10.79,64.78,52.71,3.0
3.47,3.77,8.98,9.0,1.41,2.27,4.95,492.58,123.73,0.88,228.67,10.58,64.64,51.94,0.0
2.85,1.84,7.01,9.0,1.12,6.62,4.44,498.44,133.28,0.89,236.88,10.57,64.15,51.8,0.0
2.59,3.63,14.02,9.0,1.9,3.24,4.58,487.68,120.04,0.9,228.48,10.57,63.44,52.66,0.0
4.35,2.44,4.5,9.0,0.99,7.09,4.7,545.99,173.94,0.98,283.36,10.59,64.49,51.67,0.0
4.27,3.41,9.96,9.0,1.62,3.04,4.5,550.0,166.43,0.94,284.14,10.49,65.56,49.61,0.0
2.87,4.11,9.86,9.0,0.59,2.65,4.58,489.0,133.45,0.89,226.01,10.78,64.29,53.12,10.0
2.67,2.32,10.14,9.0,1.98,5.48,5.01,539.28,149.67,0.93,273.6,10.5,65.42,50.14,0.0
3.34,2.35,13.17,9.0,1.46,2.79,4.5,476.01,113.72,0.86,215.25,10.55,63.97,51.93,0.0
3.37,4.02,11.15,9.0,0.57,2.33,4.43,451.74,105.03,0.81,189.0,10.8,64.38,52.92,6.0
4.94,1.92,12.74,9.0,0.75,4.42,4.71,546.72,179.96,0.98,284.3,10.53,64.24,51.92,1.0
2.09,4.15,4.77,9.0,1.62,4.68,4.33,473.82,113.17,0.85,213.69,10.65,63.78,51.7,0.0
1.96,2.46,7.66,9.0,1.89,7.23,4.64,543.03,157.35,0.97,281.27,10.52,64.38,51.48,0.0
2.68,4.62,13.8,9.0,1.1,3.83,4.51,471.7,115.41,0.84,207.91,10.78,64.66,52.21,0.0
2.9,1.92,6.2,9.0,0.61,4.59,4.51,466.68,113.85,0.84,205.18,10.63,64.2,52.53,7.0
3.27,2.66,8.22,9.0,0.75,7.49,4.57,513.36,152.95,0.91,249.89,10.73,64.67,52.14,1.0
3.16,2.17,4.03,9.0,1.23,4.26,5.05,523.9,151.28,0.94,262.54,10.53,64.15,52.04,0.0
4.93,4.32,7.55,9.0,0.9,3.8,4.44,539.27,169.69,0.93,272.8,10.7,65.62,51.19,0.0
2.32,1.55,9.46,9.0,0.52,3.77,5.03,505.47,145.12,0.91,245.03,10.52,63.75,51.79,39.0
4.62,4.01,10.41,9.0,0.83,4.21,4.57,538.09,169.88,0.96,272.18,10.73,65.4,51.63,0.0
1.78,3.7,12.06,9.0,0.6,5.71,4.94,485.86,131.17,0.87,222.04,10.81,64.75,53.05,46.0
4.55,3.02,13.43,9.0,1.64,3.81,4.69,539.59,162.57,0.97,278.37,10.55,64.17,51.61,0.0
3.28,4.03,4.44,9.0,0.61,4.34,4.37,463.03,115.51,0.85,202.39,10.76,63.75,52.73,6.0
1.73,4.83,7.42,9.0,1.54,3.8,4.64,553.31,170.6,1.0,288.93,10.62,64.91,52.14,0.0
4.33,4.24,9.55,9.0,1.37,7.26,4.59,537.48,163.58,0.95,271.94,10.65,65.3,51.17,0.0
3.1,1.86,12.68,9.0,1.46,6.24,4.65,515.71,144.21,0.95,255.49,10.49,63.71,51.89,0.0
2.94,2.98,6.18,9.0,1.43,2.81,4.68,529.67,153.28,0.96,268.65,10.52,63.96,51.74,0.0
2.66,5.17,11.51,9.0,1.56,6.23,4.55,497.38,133.09,0.91,236.04,10.73,64.11,52.59,0.0
2.59,3.1,10.87,9.0,0.99,3.38,5.05,529.91,162.83,0.95,268.2,10.64,64.12,51.97,0.0
2.42,1.96,4.07,9.0,0.74,2.87,5.01,478.44,120.21,0.87,217.65,10.57,63.69,52.64,0.0
4.82,2.44,10.95,9.0,1.77,4.66,4.66,554.34,169.62,0.97,291.08,10.47,64.74,50.73,0.0
3.02,2.42,4.14,9.0,1.4,3.95,4.87,506.54,138.17,0.92,247.73,10.51,63.44,52.08,0.0
2.07,2.74,9.18,9.0,0.74,5.22,4.62,505.41,144.78,0.91,243.26,10.7,64.3,52.44,7.0
3.96,1.93,14.61,9.0,1.09,5.22,4.74,523.0,154.14,0.93,259.89,10.6,64.84,51.7,0.0
2.18,3.62,5.53,9.0,1.83,2.09,4.6,523.33,141.39,0.93,261.89,10.45,64.09,51.16,0.0
1.79,1.97,12.75,9.0,0.51,7.86,4.56,468.74,117.17,0.85,206.11,10.76,64.31,52.79,47.0
2.32,2.38,13.69,9.0,1.46,5.46,4.95,532.02,154.72,0.97,270.72,10.57,63.98,52.2,0.0
1.8,2.64,3.88,9.0,1.35,5.93,4.51,515.78,144.61,0.92,253.85,10.57,64.24,51.67,0.0
1.64,2.15,6.31,9.0,1.54,5.64,4.77,533.35,153.19,0.97,272.46,10.5,63.93,51.69,0.0
2.53,3.49,5.29,9.0,0.68,2.89,5.1,531.76,166.73,0.96,268.41,10.61,64.77,51.6,3.0
2.55,4.7,14.13,9.0,0.82,7.45,4.78,569.92,196.71,1.03,302.3,10.75,65.95,51.77,0.0
1.5,4.14,4.42,9.0,0.54,2.99,4.24,437.73,91.48,0.78,175.09,10.81,64.52,52.57,36.0
4.39,5.15,11.64,9.0,1.04,6.66,4.3,481.76,124.27,0.85,217.82,10.78,64.76,52.17,0.0
3.43,2.24,10.47,9.0,0.94,2.01,4.56,482.21,122.95,0.87,222.18,10.55,63.6,52.52,0.0
4.36,2.31,4.69,9.0,1.42,5.09,4.94,492.44,126.74,0.89,230.97,10.55,63.99,52.01,0.0
4.48,4.36,3.85,9.0,1.11,2.25,4.68,527.04,158.17,0.95,265.35,10.56,64.1,51.67,0.0
3.3,4.48,12.91,9.0,0.69,6.43,4.36,472.55,124.02,0.86,210.2,10.81,64.21,52.91,2.0
3.4,1.77,9.23,9.0,1.47,6.47,4.47,480.46,118.09,0.86,219.94,10.53,63.83,51.77,0.0
1.89,2.13,8.06,9.0,1.64,5.64,4.48,478.99,113.25,0.88,219.8,10.53,63.49,52.16,0.0
4.48,2.81,11.62,9.0,1.81,3.52,4.6,528.92,149.81,0.93,265.97,10.51,64.56,51.11,0.0
1.98,4.25,8.01,9.0,1.64,3.12,4.44,484.62,118.65,0.89,223.92,10.69,63.78,53.22,0.0
3.24,2.66,10.65,9.0,1.5,5.73,4.7,537.52,158.2,0.96,274.86,10.58,64.7,51.37,0.0
4.39,4.52,12.96,9.0,0.95,4.54,4.75,575.76,201.14,1.03,310.89,10.66,65.27,51.35,0.0
1.92,3.35,9.99,9.0,0.51,2.94,4.39,452.2,105.08,0.82,190.39,10.76,64.19,52.9,45.0
3.81,2.6,5.42,9.0,1.52,2.83,4.5,478.98,114.25,0.86,219.06,10.52,63.79,51.85,0.0
4.65,3.05,11.47,9.0,1.42,3.55,4.82,481.17,122.42,0.88,222.14,10.64,63.4,53.01,0.0
3.85,2.76,14.83,9.0,0.89,6.69,4.55,528.86,163.58,0.93,265.03,10.65,64.96,51.28,0.0
2.41,5.44,8.06,9.0,1.55,7.54,4.29,470.62,110.57,0.84,207.68,10.77,64.51,52.22,0.0
2.94,1.87,8.14,9.0,1.96,2.56,4.66,555.87,161.6,0.99,295.83,10.28,63.77,50.98,0.0
3.92,1.82,5.49,9.0,1.84,4.4,4.63,537.82,155.92,0.97,278.94,10.34,63.49,51.09,0.0
3.12,2.86,5.58,9.0,1.99,2.48,4.57,526.24,142.19,0.93,266.04,10.39,63.86,50.92,0.0
2.78,5.78,11.34,9.0,1.03,5.6,4.28,445.28,95.59,0.8,180.9,10.9,64.79,52.75,0.0
1.33,5.08,13.97,9.0,1.19,5.34,4.75,512.89,147.46,0.93,249.02,10.79,64.6,52.83,0.0
4.34,1.49,14.91,9.0,1.11,7.26,4.74,589.06,205.6,1.02,323.42,10.46,65.52,50.27,0.0
2.44,1.57,10.79,9.0,0.91,3.1,4.73,550.44,175.1,1.01,290.07,10.43,63.64,51.73,0.0
3.55,4.5,4.51,9.0,1.53,4.12,4.52,504.52,133.45,0.91,242.43,10.66,64.23,52.52,0.0
4.42,5.78,4.94,9.0,0.62,4.5,4.48,482.34,129.57,0.85,218.51,10.82,64.74,52.2,2.0
4.05,4.39,13.72,9.0,1.43,2.69,4.5,523.09,150.55,0.94,261.02,10.63,64.29,51.91,0.0
1.85,4.99,12.56,9.0,1.16,4.74,4.4,502.51,138.82,0.89,239.56,10.76,64.45,52.46,0.0
4.43,2.81,6.9,9.0,0.63,4.54,4.85,499.66,143.86,0.89,237.52,10.69,64.38,52.06,1.0
4.3,2.4,10.12,9.0,1.56,5.23,4.95,622.04,225.13,1.08,356.96,10.39,65.4,50.15,0.0
3.79,1.53,6.35,9.0,0.7,3.87,4.81,623.99,235.17,1.04,355.79,10.43,66.29,49.44,5.0
4.93,2.71,11.93,9.0,1.05,4.08,4.96,519.22,155.99,0.95,256.93,10.63,64.26,52.58,0.0
2.69,1.67,5.08,9.0,1.67,3.07,4.79,539.1,153.13,0.98,279.5,10.31,63.68,51.34,0.0
3.32,3.56,9.96,9.0,1.54,5.75,4.47,493.63,128.73,0.89,232.42,10.7,63.91,52.77,0.0
2.41,4.85,14.8,9.0,0.71,2.88,4.59,476.37,123.72,0.88,214.83,10.78,64.01,53.34,6.0
3.44,4.48,7.09,9.0,1.31,4.34,4.83,513.21,144.12,0.93,250.23,10.66,64.39,52.02,0.0
3.27,3.96,13.18,9.0,0.55,5.87,4.82,503.02,147.3,0.91,239.33,10.78,64.71,52.67,23.0
2.65,4.77,13.95,9.0,1.97,3.81,4.7,546.55,156.52,0.98,283.23,10.58,64.54,51.66,0.0
2.84,5.61,9.97,9.0,1.6,3.27,4.44,527.83,148.13,0.93,263.65,10.67,64.8,51.35,0.0
4.7,2.02,11.69,9.0,1.62,7.11,4.6,520.87,147.51,0.94,259.72,10.51,64.16,51.41,0.0
3.11,5.6,7.08,9.0,1.0,2.68,4.5,541.5,164.22,0.94,272.95,10.72,66.18,51.45,0.0
1.38,4.33,11.95,9.0,0.68,7.12,4.5,482.33,126.26,0.86,216.76,10.86,65.03,52.68,42.0
3.73,2.49,14.21,9.0,1.34,5.73,4.55,510.27,142.73,0.91,246.79,10.65,64.73,51.77,0.0
2.38,3.02,7.88,9.0,1.05,5.51,4.93,524.47,156.29,0.96,261.54,10.64,64.56,52.07,0.0
2.53,3.23,11.63,9.0,1.78,3.92,5.01,511.08,138.92,0.92,251.62,10.54,63.66,52.19,0.0
2.48,5.76,5.57,9.0,0.66,3.17,4.95,505.13,147.15,0.91,241.24,10.73,64.77,52.26,9.0
3.56,2.85,7.58,9.0,1.81,5.99,4.52,501.39,128.75,0.89,239.69,10.56,64.33,51.34,1.0
3.37,3.31,6.01,9.0,1.07,4.48,4.39,513.49,146.6,0.91,248.65,10.67,65.15,51.64,0.0
2.04,4.48,4.3,9.0,1.77,5.23,4.26,473.67,106.76,0.84,210.16,10.66,64.6,51.34,0.0
4.47,3.49,13.99,9.0,1.74,4.9,4.91,518.4,144.58,0.92,254.11,10.59,64.94,51.52,0.0
2.68,4.06,10.03,9.0,0.96,2.03,4.54,526.08,155.31,0.94,262.44,10.65,64.84,51.74,0.0
3.7,4.4,14.54,9.0,1.33,7.97,4.72,574.94,192.39,1.05,310.9,10.6,64.99,51.35,0.0
1.62,4.49,6.51,9.0,0.83,2.53,4.41,485.27,127.82,0.87,221.61,10.74,64.81,51.95,0.0
1.96,4.93,13.09,9.0,1.46,7.84,4.39,473.76,115.32,0.85,212.66,10.75,64.0,52.19,0.0
2.2,5.53,13.34,9.0,1.23,3.93,4.44,506.4,140.92,0.91,244.07,10.72,64.43,51.76,0.0
2.44,3.67,10.34,9.0,1.14,3.45,4.71,561.86,181.97,1.02,297.38,10.63,64.98,51.67,0.0
3.55,4.97,14.9,9.0,0.81,3.8,4.54,498.42,139.86,0.89,234.4,10.8,64.85,52.76,0.0
2.96,4.02,13.68,9.0,1.64,6.25,4.34,483.01,119.83,0.87,221.19,10.68,64.14,52.18,0.0
4.94,4.34,6.71,9.0,0.81,2.88,4.54,507.15,145.77,0.91,243.97,10.71,64.62,52.51,0.0
4.49,3.98,5.39,9.0,0.96,4.61,4.34,463.14,107.94,0.82,198.74,10.79,64.82,52.11,0.0
1.67,5.61,6.94,9.0,0.7,5.31,4.53,510.3,148.68,0.91,245.24,10.84,64.96,52.8,26.0
1.84,2.79,6.3,9.0,0.58,5.31,4.46,468.02,116.07,0.84,205.65,10.76,64.26,52.19,32.0
1.31,3.16,10.9,9.0,1.3,3.42,4.4,508.52,139.34,0.91,246.93,10.65,64.2,52.09,0.0
4.22,3.39,6.84,9.0,0.74,3.78,4.72,528.98,166.11,0.95,265.42,10.63,64.74,51.76,0.0
2.59,5.05,7.8,9.0,0.5,4.57,4.27,455.2,108.44,0.81,192.24,10.86,64.57,52.1,36.0
1.3,3.76,10.31,9.0,1.85,2.03,4.67,493.1,126.7,0.89,235.42,10.5,63.09,52.04,0.0
2.19,3.0,11.08,9.0,1.72,6.83,4.67,510.15,136.29,0.92,248.63,10.6,64.04,52.27,0.0
2.63,3.44,11.39,9.0,1.48,2.17,4.99,499.48,131.4,0.91,240.16,10.53,63.49,52.42,0.0
1.95,4.1,6.3,9.0,0.77,7.59,4.43,505.67,145.44,0.91,242.24,10.78,64.56,52.57,1.0
4.72,4.05,12.02,9.0,1.05,7.27,4.53,524.92,156.25,0.94,259.21,10.74,65.27,52.24,0.0
2.89,4.22,11.97,9.0,1.45,6.58,4.5,484.94,121.87,0.87,222.7,10.71,64.19,52.17,0.0
3.62,1.48,4.94,9.0,0.74,4.5,4.65,553.49,178.24,0.97,290.64,10.45,64.75,50.79,1.0
2.33,2.27,12.4,9.0,1.78,2.37,5.19,552.81,163.39,1.0,291.15,10.37,64.24,51.04,0.0
1.87,4.95,4.02,9.0,1.61,7.87,4.71,482.95,117.16,0.84,219.31,10.67,64.72,51.14,0.0
4.06,3.5,13.61,9.0,1.89,3.59,4.57,584.03,187.7,1.0,317.42,10.52,65.82,50.3,0.0
4.21,2.82,9.21,9.0,1.5,6.8,4.76,534.67,160.83,0.99,272.97,10.58,64.08,52.19,0.0
2.95,1.56,7.22,9.0,1.51,6.95,4.69,550.37,165.59,1.0,289.79,10.42,64.06,51.38,0.0
2.8,4.11,12.22,9.0,1.79,7.93,4.61,506.18,135.01,0.9,243.94,10.67,64.32,52.22,0.0
3.04,4.96,13.5,9.0,1.67,7.79,4.64,548.83,166.39,0.97,283.87,10.62,65.17,51.11,0.0
2.87,1.78,11.05,9.0,1.25,4.72,4.77,546.56,169.89,0.98,284.78,10.47,64.26,51.46,0.0
2.74,4.63,4.13,9.0,1.29,2.06,4.62,546.09,168.53,0.99,284.8,10.53,64.02,51.77,1.0
3.68,4.35,9.41,9.0,1.94,5.21,4.45,491.2,120.68,0.87,229.03,10.61,64.21,51.92,0.0
2.9,4.86,8.25,9.0,1.62,3.64,5.01,539.52,157.44,0.96,276.51,10.55,64.47,51.55,0.0
2.38,5.37,9.46,9.0,1.63,5.41,5.03,709.86,288.42,1.16,435.86,10.52,68.14,48.9,0.0
2.56,5.48,4.75,9.0,1.57,6.51,4.63,528.29,151.04,0.95,264.72,10.66,64.62,52.03,0.0
2.04,5.6,8.3,9.0,1.81,5.81,4.64,572.25,182.65,1.01,306.08,10.57,65.4,50.95,0.0
2.47,4.69,10.24,9.0,0.62,5.68,4.76,481.98,129.02,0.86,217.47,10.82,64.69,52.69,19.0
4.66,4.2,6.26,9.0,1.94,3.3,4.92,489.16,117.85,0.88,228.52,10.51,63.84,51.97,0.0
2.05,5.29,14.41,9.0,0.94,4.88,4.52,508.04,143.64,0.92,242.63,10.8,65.16,52.55,0.0
3.43,4.44,10.52,9.0,1.1,5.59,5.1,572.17,192.55,1.0,305.68,10.63,65.62,50.86,0.0
2.32,2.65,13.41,9.0,0.75,6.64,4.44,533.37,165.65,0.94,268.21,10.71,65.27,51.44,5.0
2.07,3.61,13.03,9.0,0.98,2.47,4.43,452.19,100.78,0.81,189.94,10.75,64.25,52.8,0.0
3.75,4.49,7.65,9.0,0.63,6.64,4.58,517.12,158.06,0.95,254.63,10.75,64.26,53.13,3.0
2.14,1.62,8.2,9.0,1.74,3.55,4.75,538.26,151.85,0.95,277.5,10.31,64.02,51.01,0.0
3.49,1.9,10.58,9.0,1.4,2.11,4.49,494.67,125.5,0.88,234.32,10.41,63.97,51.29,0.0
3.8,2.37,14.31,9.0,1.17,6.4,4.91,511.56,145.35,0.93,248.78,10.62,64.46,52.23,0.0
4.59,3.23,11.2,9.0,1.31,7.21,4.5,469.93,114.81,0.84,208.84,10.69,64.0,52.32,0.0
1.88,4.29,8.7,9.0,0.78,5.41,4.61,558.4,185.04,0.98,291.29,10.75,65.8,51.4,3.0
2.52,2.01,7.98,9.0,1.62,7.26,4.76,543.6,159.87,0.98,282.12,10.5,64.22,51.29,0.0
4.59,2.48,5.21,9.0,1.66,2.01,4.6,544.4,163.43,0.97,285.84,10.32,63.35,50.81,0.0
2.32,3.65,3.81,9.0,0.83,2.38,4.9,480.23,121.31,0.87,217.96,10.67,64.2,52.28,0.0
1.5,5.66,3.97,9.0,1.79,5.62,4.98,496.48,132.26,0.88,235.53,10.6,64.01,51.31,0.0
3.97,3.22,4.51,9.0,1.15,4.22,4.72,557.07,184.63,1.02,297.6,10.56,63.65,52.21,0.0
