minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions
2.63,5.75,4.99,9.0,1.22,6.76,4.83,474.5,114.5,0.88,214.49,10.78,63.68,53.32,0.0
3.2,3.42,5.23,9.0,1.05,4.08,4.27,472.32,110.15,0.85,211.03,10.68,64.03,52.32,0.0
1.89,2.8,9.15,9.0,1.02,4.42,4.61,542.42,161.53,0.95,278.16,10.64,64.83,51.1,0.0
3.76,2.43,12.97,9.0,1.74,3.23,4.73,523.38,134.6,0.95,266.12,10.28,62.93,51.51,0.0
4.19,2.97,13.26,9.0,1.57,4.46,4.82,502.71,122.98,0.89,241.0,10.53,64.14,51.59,0.0
4.65,3.16,6.55,9.0,1.24,4.33,4.8,502.23,133.11,0.9,240.35,10.61,64.14,52.35,0.0
3.77,5.35,3.77,9.0,1.13,3.92,4.55,559.51,171.76,1.0,291.47,10.71,65.82,51.49,0.0
4.34,3.19,8.26,9.0,1.85,7.12,5.04,561.86,157.69,1.0,299.63,10.41,64.32,50.96,0.0
4.77,2.74,14.32,9.0,1.43,3.72,4.61,543.73,157.08,0.96,281.29,10.49,64.39,51.35,0.0
2.81,3.0,10.3,9.0,0.62,2.89,4.56,490.06,133.37,0.89,227.98,10.7,64.19,52.14,22.0
2.17,3.84,10.09,9.0,0.53,5.29,4.22,431.45,87.92,0.76,166.33,10.99,64.94,52.64,65.0
3.77,3.18,6.33,9.0,0.69,5.57,4.7,489.25,134.6,0.87,226.5,10.76,64.38,52.13,6.0
3.14,3.44,10.64,9.0,1.15,3.14,4.93,495.91,126.65,0.9,234.09,10.6,64.18,51.99,0.0
3.22,5.65,4.77,9.0,1.55,7.06,4.46,495.8,118.04,0.88,231.25,10.72,64.75,52.08,0.0
1.77,3.72,7.86,9.0,1.45,7.44,4.5,488.66,117.24,0.86,227.47,10.67,64.07,51.61,0.0
1.43,3.6,14.75,9.0,0.89,7.66,4.37,497.78,137.23,0.89,233.96,10.87,64.72,52.32,0.0
1.76,5.44,7.65,9.0,1.33,3.71,4.38,510.73,136.65,0.92,247.91,10.72,64.42,52.3,0.0
3.09,5.06,11.87,9.0,1.11,7.71,4.55,491.53,126.66,0.88,227.18,10.85,64.8,52.46,0.0
3.94,2.45,9.56,9.0,0.68,2.24,5.15,576.29,203.78,1.02,313.52,10.43,64.56,50.46,3.0
3.91,4.06,12.7,9.0,1.44,3.61,4.56,511.17,131.47,0.9,247.45,10.62,64.6,51.63,0.0
4.99,2.44,14.47,9.0,1.89,7.42,5.12,692.29,250.74,1.12,422.38,10.24,66.98,48.48,0.0
3.36,4.07,6.36,9.0,0.55,2.52,4.81,503.82,145.35,0.9,239.72,10.73,64.67,51.85,38.0
3.59,5.14,14.04,9.0,1.88,6.99,4.61,579.66,169.19,1.03,312.99,10.57,65.47,51.55,0.0
4.71,1.67,11.73,9.0,0.75,7.18,5.2,603.85,220.85,1.02,335.75,10.45,66.07,50.13,12.0
3.65,2.31,4.05,9.0,0.9,4.09,4.39,476.02,115.85,0.84,217.21,10.51,63.45,51.71,0.0
3.89,5.71,5.73,9.0,1.24,7.01,4.38,495.77,125.3,0.88,231.92,10.76,64.72,52.35,0.0
