minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions
2.5,3.21,12.68,9.0,1.38,4.88,4.49,527.11,128.67,0.96,267.67,10.55,63.45,51.48,0.0
4.15,3.1,14.91,9.0,1.14,3.88,4.59,563.3,168.62,0.98,296.58,10.58,65.48,51.06,0.0
3.95,1.55,5.85,9.0,1.31,6.08,4.94,695.02,247.77,1.07,431.95,9.77,65.31,46.51,0.0
1.84,4.37,13.68,9.0,1.73,6.37,4.91,512.25,111.24,0.91,250.06,10.6,64.01,51.63,0.0
2.14,5.62,7.39,9.0,1.55,5.99,4.13,478.44,94.98,0.86,215.68,10.76,64.11,52.37,0.0
1.8,5.52,3.83,9.0,1.73,3.51,4.6,490.87,103.04,0.86,232.11,10.3,62.93,50.37,0.0
3.02,3.89,9.79,9.0,0.92,2.01,4.36,489.81,119.3,0.89,230.04,10.55,63.48,52.19,0.0
2.24,3.93,3.98,9.0,1.5,7.19,4.73,493.62,101.45,0.88,234.32,10.48,63.32,51.16,0.0
2.05,5.77,13.11,9.0,1.17,6.13,4.16,468.72,100.75,0.85,201.34,11.13,65.43,53.52,0.0
2.4,3.16,9.57,9.0,0.9,2.95,4.4,518.1,139.52,0.92,254.07,10.62,64.67,51.42,0.0
4.56,2.69,13.07,9.0,0.97,6.78,4.53,521.99,151.94,0.93,259.28,10.69,64.62,51.47,0.0
4.01,1.77,7.66,9.0,1.22,3.91,4.92,660.47,234.88,1.08,397.49,9.85,65.05,47.58,0.0
3.59,5.52,6.06,9.0,1.26,7.59,4.23,497.4,112.54,0.89,230.29,10.92,65.29,52.71,0.0
2.97,1.77,10.45,9.0,1.73,7.19,5.04,709.39,235.21,1.08,443.5,9.8,66.17,46.35,0.0
4.15,3.62,10.43,9.0,1.79,2.05,4.92,561.72,137.04,0.96,308.14,9.87,61.73,49.46,0.0
2.12,3.78,5.27,9.0,1.4,5.41,4.19,476.48,94.3,0.85,216.78,10.57,63.56,51.41,0.0
4.23,2.59,7.91,9.0,1.51,2.83,4.8,638.92,194.14,1.02,373.81,9.99,65.26,47.65,0.0
3.88,4.03,14.39,9.0,1.87,6.78,4.66,587.15,148.11,1.01,323.12,10.37,64.72,50.51,0.0
2.52,2.21,5.69,9.0,1.34,2.83,5.0,508.18,111.04,0.92,256.83,9.92,61.07,50.37,0.0
4.43,1.53,5.45,9.0,1.55,2.31,5.27,776.54,274.19,1.1,513.87,9.11,64.99,43.8,0.0
3.12,5.54,13.72,9.0,0.71,3.69,4.32,499.65,139.53,0.88,229.5,11.15,66.3,53.04,29.0
3.23,4.27,13.85,9.0,1.0,5.68,4.4,507.31,135.59,0.92,241.48,10.99,64.98,52.92,0.0
4.66,4.74,12.62,9.0,1.37,3.36,4.52,535.9,133.49,0.94,270.05,10.64,65.04,51.8,0.0
3.83,5.39,5.75,9.0,1.63,2.77,4.74,536.5,125.13,0.96,279.01,10.27,62.73,50.95,0.0
2.93,3.32,13.59,9.0,0.72,6.0,4.36,487.77,131.19,0.89,222.14,11.0,64.87,53.56,15.0
2.21,5.75,10.29,9.0,0.95,4.52,4.35,448.69,93.01,0.83,183.91,11.17,64.78,54.28,0.0
2.69,5.71,5.09,9.0,0.9,6.57,4.2,525.08,147.44,0.92,254.51,10.99,67.01,51.73,0.0
1.82,3.14,5.15,9.0,0.97,3.88,4.27,486.71,114.22,0.87,226.28,10.59,63.76,51.67,0.0
4.63,4.26,8.05,9.0,1.56,2.68,4.65,539.92,129.74,0.95,280.98,10.28,63.29,51.03,0.0
4.95,3.82,10.34,9.0,1.31,7.59,4.46,566.43,162.63,0.99,297.97,10.7,66.58,50.9,0.0
4.48,5.08,6.83,9.0,1.94,6.12,4.22,538.38,114.65,0.95,278.45,10.33,63.45,50.68,0.0
1.94,4.47,10.98,9.0,1.27,3.47,4.73,580.55,167.82,1.03,312.77,10.69,65.64,51.25,0.0
3.26,3.8,10.87,9.0,1.04,7.22,4.64,564.85,177.59,1.03,297.31,10.86,65.57,52.35,0.0
4.17,5.37,6.04,9.0,1.42,4.64,4.24,474.86,94.59,0.85,214.44,10.71,63.6,52.39,0.0
4.0,4.75,10.93,9.0,1.28,4.55,4.44,524.21,134.52,0.96,260.94,10.8,64.31,53.16,0.0
2.47,4.3,10.38,9.0,1.61,4.89,4.11,458.56,78.99,0.82,197.71,10.65,63.7,51.99,0.0
1.88,2.32,10.05,9.0,1.6,6.03,4.57,566.54,147.88,1.0,308.63,10.17,63.32,49.44,0.0
3.93,3.41,7.51,9.0,1.23,4.0,4.79,528.54,137.82,0.95,267.71,10.53,63.77,52.02,0.0
3.24,1.58,4.35,9.0,0.81,3.73,4.84,597.42,198.12,0.98,339.88,9.8,63.17,48.69,1.0
3.91,2.45,12.99,9.0,0.51,3.61,4.54,489.77,139.51,0.89,228.92,10.63,63.89,52.36,57.0
3.68,4.29,9.71,9.0,0.56,7.31,4.4,452.98,107.95,0.79,182.82,11.2,66.34,52.95,74.0
3.54,3.89,8.94,9.0,1.66,4.5,4.57,596.67,165.11,0.98,332.31,10.36,64.92,49.93,0.0
1.68,4.85,9.57,9.0,0.55,5.09,4.08,418.5,73.56,0.76,150.73,11.31,65.38,54.33,95.0
4.43,4.02,11.12,9.0,1.62,4.59,4.77,586.02,155.11,0.99,318.93,10.44,65.6,50.09,0.0
2.01,1.46,11.41,9.0,1.32,7.94,5.19,701.52,249.83,1.12,437.56,9.82,65.74,46.03,0.0
3.59,4.32,10.72,9.0,1.68,6.71,4.69,508.91,110.86,0.92,248.35,10.58,63.63,51.8,0.0
3.83,2.73,14.02,9.0,1.57,2.98,4.8,604.74,171.03,1.0,344.0,10.13,63.9,49.27,0.0
4.63,3.77,13.59,9.0,1.11,3.3,4.62,585.48,185.3,0.99,316.53,10.62,66.34,50.68,0.0
2.27,2.91,5.35,9.0,0.62,4.2,4.79,460.89,107.5,0.84,200.78,10.74,63.71,52.66,48.0
2.82,2.48,7.57,9.0,0.71,5.57,4.6,555.99,182.87,1.0,291.41,10.61,65.08,51.35,30.0
4.41,3.35,12.86,9.0,1.21,7.46,4.49,562.62,164.35,0.98,293.85,10.73,66.16,51.49,0.0
1.6,5.7,9.74,9.0,1.86,7.05,4.41,513.69,130.92,0.95,256.09,10.54,62.74,52.01,0.0
2.8,3.09,9.21,9.0,1.01,7.27,4.59,523.28,142.17,0.94,257.55,10.79,65.09,52.27,0.0
3.98,1.45,4.13,9.0,0.74,2.69,5.3,838.75,397.44,1.19,569.11,9.39,67.52,44.12,54.0
2.19,5.53,7.24,9.0,1.9,7.57,4.39,526.34,121.67,0.94,266.21,10.48,63.47,51.18,0.0
4.44,2.35,12.64,9.0,1.28,7.88,4.89,605.44,193.21,0.99,337.24,10.38,66.32,49.44,0.0
3.45,2.46,8.81,9.0,1.31,5.73,4.65,591.85,177.46,1.01,328.39,10.34,64.75,50.03,0.0
3.11,2.37,9.54,9.0,1.09,7.69,4.67,543.2,157.56,1.0,283.42,10.49,63.69,51.65,0.0
1.3,2.12,7.08,9.0,1.85,4.9,4.78,554.49,128.24,1.0,302.59,9.8,61.39,49.19,0.0
2.53,2.1,13.3,9.0,0.95,4.41,4.71,570.17,176.83,1.0,307.8,10.36,64.34,50.27,0.0
2.73,4.26,5.51,9.0,0.84,3.3,4.29,458.13,96.07,0.83,193.97,10.86,64.6,53.02,0.0
4.52,4.44,11.24,9.0,1.2,6.11,4.51,575.17,171.76,0.98,304.36,10.84,67.12,51.32,0.0
4.5,2.66,9.54,9.0,0.79,6.38,4.98,580.26,203.62,1.01,311.48,10.66,66.26,51.05,4.0
4.35,1.66,13.94,9.0,0.55,7.56,5.19,697.71,307.52,1.11,426.54,10.35,67.49,48.74,68.0
2.63,1.64,12.47,9.0,1.91,4.06,5.0,723.08,234.07,1.11,459.06,9.51,65.64,45.09,0.0
2.94,5.71,12.52,9.0,1.32,5.51,4.19,482.63,104.93,0.86,216.42,10.96,65.16,52.82,0.0
3.0,4.21,4.47,9.0,1.91,2.8,4.59,639.56,176.53,1.08,378.34,9.88,64.28,47.67,0.0
3.28,3.88,4.65,9.0,0.96,2.24,4.13,459.65,91.31,0.81,199.31,10.52,63.66,51.59,0.0
2.85,5.49,13.54,9.0,1.49,3.51,4.3,497.11,105.58,0.88,231.64,10.71,64.9,52.3,0.0
2.77,3.78,9.22,9.0,1.08,6.77,4.27,488.06,113.11,0.87,221.2,10.94,65.27,52.99,0.0
2.53,4.3,4.93,9.0,0.96,3.92,4.2,506.79,127.79,0.9,242.2,10.77,64.73,52.19,0.0
3.91,4.64,13.1,9.0,1.86,6.3,4.54,463.58,80.74,0.84,204.99,10.54,63.1,51.83,0.0
2.73,4.1,9.13,9.0,0.9,3.67,4.41,511.38,137.83,0.91,244.42,10.9,65.28,52.19,0.0
3.14,5.23,11.46,9.0,0.83,5.56,4.22,456.63,101.62,0.83,188.82,11.22,65.46,54.11,0.0
2.54,4.71,13.19,9.0,1.77,6.8,4.53,540.84,121.42,0.98,278.28,10.56,64.24,51.59,0.0
4.66,2.12,13.91,9.0,1.39,4.02,4.85,633.39,211.43,1.04,369.2,10.13,65.25,48.69,0.0
2.84,5.29,5.9,9.0,1.46,2.25,4.42,541.22,129.24,0.95,279.11,10.32,64.0,50.64,0.0
2.63,4.45,4.24,9.0,1.15,2.32,4.22,501.95,113.89,0.89,241.38,10.46,63.7,51.22,0.0
2.71,5.51,9.52,9.0,1.83,3.47,4.45,541.16,121.33,0.99,281.92,10.33,63.28,50.98,0.0
3.92,3.03,13.36,9.0,1.92,6.21,5.08,745.96,253.2,1.16,474.7,10.08,67.4,47.49,0.0
3.37,2.29,10.08,9.0,0.91,3.82,4.83,589.03,197.81,1.02,326.35,10.37,64.65,50.36,0.0
2.47,4.45,14.5,9.0,0.84,6.66,4.8,471.13,113.17,0.87,204.01,11.19,65.25,53.81,0.0
4.67,2.35,8.12,9.0,1.67,3.86,5.28,758.84,282.62,1.14,488.67,9.8,67.04,46.25,0.0
2.14,2.01,4.05,9.0,1.79,7.7,4.46,515.27,102.78,0.92,264.67,9.85,61.01,49.31,0.0
2.35,5.26,4.05,9.0,1.52,7.27,4.14,493.92,104.11,0.88,233.05,10.6,63.68,51.7,0.0
2.7,2.18,13.94,9.0,0.97,6.26,4.99,600.98,205.0,1.07,337.5,10.49,64.76,51.23,0.0
3.56,5.14,7.07,9.0,0.54,5.15,4.02,434.66,91.9,0.78,167.03,11.25,65.37,53.76,92.0
2.71,5.72,4.2,9.0,1.84,5.72,4.2,511.16,102.54,0.91,251.79,10.37,63.35,50.55,0.0
4.93,1.8,10.12,9.0,1.56,6.14,5.37,890.74,392.76,1.24,616.53,9.76,68.4,45.5,0.0
3.62,1.5,9.79,9.0,1.41,7.46,5.3,1036.53,488.59,1.17,737.78,9.65,76.15,40.6,0.0
2.33,1.54,7.89,9.0,1.94,3.15,4.97,666.04,183.58,1.07,412.47,9.22,62.52,45.37,0.0
1.64,2.67,7.93,9.0,1.96,2.78,4.65,565.78,125.33,0.99,311.51,9.74,62.07,47.98,0.0
2.87,4.31,9.31,9.0,1.98,5.64,4.38,525.68,109.94,0.94,267.15,10.33,63.06,50.59,0.0
2.79,2.54,14.63,9.0,1.72,2.77,4.73,608.8,164.41,1.01,346.99,9.95,64.4,48.06,0.0
2.79,1.9,9.85,9.0,0.7,3.05,4.97,548.76,171.36,0.95,289.65,10.13,63.75,49.49,11.0
1.36,3.98,11.38,9.0,0.89,6.7,4.32,472.9,110.4,0.87,207.19,11.1,64.9,53.34,0.0
3.69,3.97,13.24,9.0,0.6,3.49,4.37,485.02,132.62,0.86,217.31,11.04,65.47,52.82,38.0
4.54,4.73,12.18,9.0,1.24,5.3,4.44,529.16,138.46,0.93,260.55,10.82,65.83,52.34,0.0
4.87,5.12,10.3,9.0,1.19,3.37,4.5,576.47,174.8,1.02,308.33,10.63,65.84,51.06,0.0
4.8,2.19,9.12,9.0,1.33,2.29,4.84,684.14,249.72,1.07,419.48,9.8,65.47,47.03,0.0
4.67,2.02,13.1,9.0,1.27,7.01,5.42,791.66,346.56,1.17,517.01,10.14,68.46,46.76,0.0
2.86,5.09,8.5,9.0,0.89,6.86,4.03,448.18,92.3,0.8,181.38,11.13,65.25,53.18,0.0
3.48,1.63,7.18,9.0,1.12,6.44,5.36,691.71,263.43,1.1,427.16,9.94,65.76,47.08,0.0
3.48,2.44,11.76,9.0,1.19,3.46,4.79,595.07,189.91,1.02,332.7,10.27,64.37,49.89,0.0
1.44,2.49,8.89,9.0,1.35,4.53,4.53,524.38,124.05,0.92,264.36,10.29,63.81,49.76,0.0
1.47,1.98,4.23,9.0,0.99,3.04,4.4,482.1,101.01,0.86,229.67,9.96,61.53,50.11,0.0
2.4,4.1,14.25,9.0,1.93,4.72,4.46,569.8,132.42,1.0,306.53,10.29,64.52,50.09,0.0
3.37,3.95,5.22,9.0,1.76,2.41,4.26,532.97,112.22,0.92,275.48,9.97,62.92,48.9,0.0
1.28,2.58,13.57,9.0,1.13,6.37,4.61,583.07,174.98,1.02,315.66,10.56,65.97,50.23,0.0
3.01,3.49,11.88,9.0,0.58,2.84,4.37,452.88,106.22,0.82,190.43,10.88,64.14,52.97,49.0
1.9,2.81,10.83,9.0,1.22,3.6,4.44,492.25,112.05,0.89,234.87,10.46,62.94,51.77,0.0
2.4,3.18,12.24,9.0,1.91,5.24,4.63,621.34,168.5,1.09,358.97,10.15,64.46,49.08,0.0
4.64,4.28,13.85,9.0,0.56,5.27,4.56,467.56,123.52,0.82,198.86,11.16,66.0,53.26,52.0
2.64,5.02,4.56,9.0,0.75,3.78,4.15,450.29,92.5,0.81,183.92,11.0,65.11,53.15,4.0
3.66,4.31,12.53,9.0,0.8,6.76,4.37,478.26,122.02,0.86,210.35,11.12,65.48,53.16,1.0
3.8,5.24,10.94,9.0,1.75,3.3,4.36,546.78,128.02,0.95,284.89,10.37,64.01,50.78,0.0
4.11,4.4,8.34,9.0,1.09,7.51,4.54,472.19,104.51,0.85,206.42,11.01,65.02,53.52,0.0
4.97,2.03,11.14,9.0,0.76,6.49,5.14,730.87,335.06,1.21,459.23,10.38,67.81,48.84,59.0
1.72,1.99,5.53,9.0,0.75,4.95,4.53,543.35,163.06,0.96,285.17,10.3,63.23,50.46,17.0
2.33,5.14,11.97,9.0,0.85,3.16,4.33,488.03,124.83,0.89,222.6,11.04,64.82,53.69,0.0
2.65,4.15,7.58,9.0,1.02,6.33,4.18,478.93,109.52,0.86,211.9,10.94,65.3,52.92,0.0
3.78,2.66,4.96,9.0,1.23,5.81,4.47,535.72,140.75,0.96,275.77,10.39,63.62,50.58,0.0
4.64,5.59,9.41,9.0,0.75,6.02,4.36,471.84,120.8,0.85,203.47,11.18,65.64,53.9,7.0
3.56,3.48,8.81,9.0,0.54,7.32,4.34,448.71,105.36,0.82,181.63,11.13,65.24,53.63,99.0
3.09,5.55,10.31,9.0,0.61,5.48,4.3,452.68,106.99,0.82,184.2,11.3,65.63,54.07,70.0
3.94,4.16,3.76,9.0,0.55,2.3,4.18,472.37,118.63,0.86,211.18,10.69,63.79,52.79,40.0
2.24,3.69,9.71,9.0,0.52,6.39,4.24,419.07,81.15,0.78,155.54,11.21,64.26,54.93,98.0
2.86,1.68,4.64,9.0,1.95,5.74,4.93,668.23,192.17,1.05,412.04,9.45,63.22,45.74,0.0
3.06,5.14,12.93,9.0,1.1,6.9,4.28,506.57,129.8,0.9,237.55,10.99,65.91,52.61,0.0
4.5,2.74,4.4,9.0,0.72,4.07,4.62,515.2,150.39,0.93,254.18,10.5,63.9,51.49,4.0
1.89,5.68,12.2,9.0,1.13,2.12,4.8,500.67,122.84,0.9,237.3,10.75,64.35,52.76,0.0
3.2,1.72,4.69,9.0,1.99,2.41,5.43,750.25,251.95,1.14,493.42,8.98,63.34,43.95,0.0
3.06,4.8,6.01,9.0,1.03,3.92,4.54,486.59,112.93,0.87,221.73,10.83,64.67,52.42,0.0
1.57,2.14,5.75,9.0,1.82,3.92,4.58,570.7,135.15,0.99,317.6,9.73,61.78,48.11,0.0
3.78,1.76,13.64,9.0,1.87,5.09,5.2,720.53,244.16,1.14,458.99,9.65,64.86,46.61,0.0
3.04,5.39,7.1,9.0,1.92,3.01,4.69,536.08,116.13,0.95,277.57,10.17,63.01,50.0,0.0
2.2,4.65,5.02,9.0,0.84,2.08,4.4,468.55,101.75,0.84,206.09,10.66,64.18,52.09,0.0
3.86,2.95,7.31,9.0,0.63,4.13,4.47,491.11,137.51,0.88,229.27,10.76,64.13,52.6,39.0
3.12,3.63,4.97,9.0,1.71,4.27,4.39,522.59,113.66,0.93,265.44,10.23,62.72,50.49,0.0
3.85,5.46,9.13,9.0,1.41,2.58,4.25,504.58,111.74,0.88,241.25,10.54,64.29,51.53,0.0
4.64,1.81,8.09,9.0,0.93,3.02,5.28,778.38,351.95,1.19,509.52,9.78,67.02,46.27,7.0
3.44,4.04,10.13,9.0,0.55,4.07,4.19,436.81,93.55,0.78,169.59,11.14,65.24,53.56,57.0
1.54,4.69,14.09,9.0,0.53,4.07,4.04,419.1,75.86,0.76,151.93,11.31,65.23,54.27,116.0
3.85,2.66,5.97,9.0,1.45,7.44,4.58,536.77,134.02,0.96,278.82,10.31,63.17,50.85,0.0
2.82,3.68,7.54,9.0,0.65,5.58,4.54,461.85,109.64,0.83,196.02,11.0,64.97,52.95,37.0
2.3,1.59,11.93,9.0,1.53,4.93,5.14,723.7,245.23,1.13,455.73,9.73,66.62,45.76,0.0
4.5,3.81,12.67,9.0,1.84,7.71,4.32,514.95,107.82,0.91,253.16,10.47,64.02,51.14,0.0
2.08,5.7,12.23,9.0,1.2,6.73,4.76,481.67,107.84,0.87,213.75,11.09,65.53,53.48,0.0
4.92,3.25,10.62,9.0,1.91,6.86,5.38,757.76,278.75,1.21,487.89,10.02,67.03,47.51,0.0
1.56,5.15,5.47,9.0,0.63,3.38,4.27,441.77,89.05,0.8,175.82,11.11,65.01,53.35,69.0
1.25,3.99,11.13,9.0,0.88,3.55,4.32,513.72,138.35,0.91,246.39,10.92,65.6,52.16,1.0
2.59,4.29,9.24,9.0,1.61,2.09,5.18,532.07,119.62,0.95,275.85,10.14,62.49,50.19,0.0
2.53,1.5,10.32,9.0,1.88,6.77,5.21,740.07,245.29,1.15,476.64,9.54,65.51,45.26,0.0
4.84,5.31,11.05,9.0,1.5,5.33,4.5,591.57,170.33,1.02,323.62,10.62,66.0,51.11,0.0
3.1,3.5,5.66,9.0,1.52,5.63,4.49,589.78,168.08,1.04,326.03,10.34,64.79,49.77,0.0
3.75,2.84,8.59,9.0,0.7,2.31,4.8,539.1,167.04,0.95,275.23,10.42,64.52,51.16,3.0
1.4,2.96,3.88,9.0,1.57,5.05,4.33,502.73,102.36,0.9,248.32,10.16,62.0,50.29,0.0
1.85,3.04,14.93,9.0,0.64,6.52,4.21,435.47,88.1,0.79,170.28,11.03,64.86,53.12,68.0
2.01,5.03,7.48,9.0,1.12,2.67,4.37,488.16,108.43,0.87,224.18,10.74,64.53,52.15,0.0
3.62,3.54,13.2,9.0,1.74,6.64,4.67,614.23,173.35,1.01,347.1,10.39,65.96,49.74,0.0
4.08,2.41,6.76,9.0,1.57,6.26,4.91,656.47,209.1,1.08,391.61,10.11,65.3,48.58,0.0
3.52,4.9,4.11,9.0,1.02,2.19,4.41,534.14,139.31,0.91,267.67,10.5,65.47,50.41,0.0
2.1,3.32,6.16,9.0,1.5,2.36,4.6,550.44,135.71,0.98,294.89,10.07,62.36,49.86,0.0
2.41,4.25,4.63,9.0,0.76,6.98,4.57,454.67,98.7,0.84,189.43,11.05,64.88,53.46,8.0
3.1,5.4,5.74,9.0,1.62,7.55,4.71,496.48,103.49,0.89,234.45,10.61,63.93,52.01,0.0
4.89,2.43,14.52,9.0,1.35,6.94,5.33,723.83,282.33,1.19,452.17,10.27,67.6,48.53,0.0
1.27,4.02,6.1,9.0,0.9,4.0,4.1,453.7,91.08,0.82,189.47,10.9,64.65,52.75,0.0
2.35,3.66,10.48,9.0,1.91,3.32,4.72,624.85,163.19,1.03,360.92,10.09,65.11,48.32,0.0
1.44,1.71,8.04,9.0,1.25,3.37,4.88,550.46,140.32,0.97,296.51,9.81,62.1,48.93,0.0
3.09,2.59,12.67,9.0,1.68,3.18,4.76,640.94,192.38,1.05,378.6,9.97,64.54,48.23,0.0
3.01,4.39,6.41,9.0,0.96,4.55,4.34,494.61,120.13,0.88,227.52,10.93,65.27,52.74,0.0
4.27,3.32,13.12,9.0,1.24,5.05,4.74,631.95,215.52,1.06,363.36,10.56,66.6,50.26,0.0
3.55,3.21,11.77,9.0,1.22,2.18,4.7,601.32,185.29,1.0,335.92,10.23,65.46,49.28,0.0
3.68,4.04,8.55,9.0,1.83,4.59,4.37,516.87,110.91,0.89,258.97,10.37,62.81,51.11,0.0
2.03,4.65,14.07,9.0,1.04,3.73,4.35,459.88,96.51,0.84,195.9,11.0,64.53,53.54,0.0
2.56,5.55,4.6,9.0,1.7,4.82,4.7,505.91,100.97,0.9,245.64,10.42,63.45,51.21,0.0
2.68,3.16,6.96,9.0,0.85,6.83,4.49,493.18,126.06,0.9,227.87,10.84,64.94,52.78,0.0
3.54,2.13,5.03,9.0,0.89,6.72,5.23,644.06,246.62,1.11,380.43,10.21,65.21,49.38,0.0
4.5,3.97,14.0,9.0,1.96,2.05,4.63,647.3,178.41,1.03,383.7,9.88,65.03,47.38,0.0
3.64,2.07,11.01,9.0,0.81,3.19,5.05,611.49,215.82,1.0,346.78,10.2,65.4,48.76,0.0
2.61,4.25,12.54,9.0,1.42,3.76,4.47,519.07,122.66,0.95,258.3,10.62,63.75,52.06,0.0
2.0,3.32,5.42,9.0,1.01,3.5,4.28,479.99,106.91,0.87,220.74,10.57,63.41,52.0,0.0
3.74,2.55,4.74,9.0,1.71,3.25,4.75,659.24,194.59,1.06,396.28,9.79,64.8,47.26,0.0
4.66,2.96,10.4,9.0,1.52,7.56,5.01,700.4,252.14,1.12,430.26,10.39,67.01,49.04,0.0
1.72,3.39,6.29,9.0,0.64,2.14,4.14,439.87,80.47,0.78,177.38,10.63,64.18,51.89,35.0
3.56,2.72,10.81,9.0,1.45,5.32,4.53,527.92,132.79,0.94,271.13,10.36,62.86,51.24,0.0
1.69,3.82,10.54,9.0,1.59,3.26,4.34,512.61,112.89,0.91,254.16,10.41,63.23,51.01,0.0
3.12,3.94,3.87,9.0,1.99,4.65,4.41,547.09,118.64,0.99,292.64,10.0,61.84,49.69,0.0
2.5,2.4,7.35,9.0,1.56,6.65,4.54,538.43,127.03,0.98,283.7,10.16,62.37,50.44,0.0
2.33,2.92,9.62,9.0,0.71,2.5,4.63,508.08,139.34,0.92,245.48,10.58,64.17,52.02,25.0
3.35,2.04,13.51,9.0,1.51,2.84,5.02,688.17,226.2,1.08,422.59,9.83,65.66,46.83,0.0
3.9,2.7,13.16,9.0,1.36,7.82,4.73,611.16,186.69,1.04,342.23,10.55,66.28,50.58,0.0
2.28,1.7,4.44,9.0,1.46,7.22,4.76,585.26,160.1,1.06,333.49,9.74,61.62,48.58,0.0
2.93,2.29,4.35,9.0,1.16,7.15,5.25,627.63,206.12,1.07,361.27,10.19,65.93,48.51,0.0
4.85,2.69,14.79,9.0,1.98,3.94,4.98,760.79,264.29,1.15,488.97,9.91,67.54,46.24,0.0
2.37,4.83,4.2,9.0,1.92,2.99,4.46,477.35,78.31,0.85,224.17,10.12,61.56,50.15,0.0
2.83,4.64,4.79,9.0,0.92,2.92,4.47,501.31,128.17,0.91,239.17,10.71,64.08,52.59,1.0
1.84,2.06,13.46,9.0,1.29,7.9,4.64,512.84,121.86,0.91,253.74,10.37,63.44,50.66,0.0
2.96,2.93,11.27,9.0,0.81,4.36,4.35,457.37,98.77,0.81,193.14,10.8,64.63,52.18,1.0
3.86,3.56,12.11,9.0,1.27,5.12,4.51,524.85,136.07,0.93,261.5,10.7,64.38,52.26,0.0
4.54,4.66,7.26,9.0,0.92,7.56,4.32,466.91,108.12,0.84,200.35,11.09,65.2,53.62,0.0
1.65,3.67,8.49,9.0,1.25,7.33,4.42,541.62,144.55,0.96,277.15,10.75,64.77,51.9,0.0
1.77,1.6,13.07,9.0,0.73,4.48,4.77,569.92,182.45,0.98,309.73,10.13,64.14,49.35,29.0
2.09,4.54,6.12,9.0,1.26,2.8,4.39,535.26,136.59,0.95,273.38,10.51,64.02,51.31,0.0
1.91,3.52,9.65,9.0,1.43,2.97,4.29,503.38,110.95,0.9,245.37,10.4,63.16,50.88,0.0
3.68,3.8,4.87,9.0,1.25,6.61,4.32,498.23,115.45,0.89,237.6,10.64,63.78,51.76,0.0
1.91,2.13,9.4,9.0,1.26,4.53,4.79,595.13,175.55,1.01,330.77,10.19,65.24,48.62,0.0
3.02,1.81,3.9,9.0,0.59,3.49,4.68,610.05,218.14,1.03,348.69,10.0,64.36,48.58,21.0
4.14,4.11,9.88,9.0,1.28,4.16,4.67,667.94,229.72,1.07,395.37,10.56,67.75,48.98,0.0
2.55,5.28,8.12,9.0,0.82,7.83,4.22,455.7,101.08,0.84,188.81,11.2,65.25,54.1,2.0
4.95,3.52,6.81,9.0,0.57,5.31,4.19,438.79,96.65,0.79,172.94,11.03,64.97,53.78,34.0
3.44,2.28,7.87,9.0,1.21,4.25,4.64,554.51,155.61,0.96,296.14,10.22,63.27,50.09,0.0
3.39,4.36,4.87,9.0,1.89,6.03,4.31,514.8,102.2,0.91,257.75,10.28,62.65,50.25,0.0
4.43,2.96,12.96,9.0,0.9,3.1,4.41,500.06,133.34,0.9,238.43,10.6,64.05,52.52,0.0
1.37,4.17,10.5,9.0,0.52,3.03,4.14,422.87,75.71,0.76,156.73,11.12,65.04,53.67,111.0
4.11,3.54,14.15,9.0,1.5,7.64,4.66,524.46,125.02,0.92,257.83,10.68,65.23,51.8,0.0
3.52,3.67,14.52,9.0,1.52,6.64,4.85,637.97,206.24,1.07,369.55,10.59,66.14,50.99,0.0
4.29,5.35,9.66,9.0,1.87,3.68,4.57,530.22,113.15,0.94,270.91,10.35,63.28,50.88,0.0
1.83,1.53,8.39,9.0,1.52,5.84,5.51,659.48,205.02,1.07,396.58,9.68,65.26,46.14,0.0
1.9,1.6,5.83,9.0,1.03,7.07,4.84,560.1,162.91,1.0,304.79,9.97,62.57,49.25,0.0
2.13,2.31,10.56,9.0,1.87,6.94,5.15,579.88,145.33,1.0,322.31,10.01,63.4,48.75,0.0
3.45,4.59,4.13,9.0,1.58,4.64,4.68,544.91,129.48,0.97,282.4,10.34,64.19,50.42,0.0
4.06,4.66,10.05,9.0,1.43,7.09,4.66,649.26,216.0,1.06,378.63,10.65,67.08,49.86,0.0
1.68,3.12,9.55,9.0,1.44,7.66,4.44,478.05,98.62,0.89,222.75,10.6,62.39,52.03,0.0
1.27,3.03,8.22,9.0,1.5,4.4,4.37,535.56,128.85,0.95,278.18,10.33,62.96,50.5,0.0
2.18,3.21,6.32,9.0,1.3,5.18,4.49,486.7,105.2,0.88,228.79,10.52,63.07,51.43,0.0
4.38,4.1,9.26,9.0,0.8,2.72,4.5,537.17,168.44,0.98,272.77,10.72,64.62,52.54,0.0
1.77,3.01,12.48,9.0,0.58,3.82,4.33,431.15,84.61,0.78,168.75,10.9,64.17,52.97,85.0
3.05,3.96,6.44,9.0,1.55,3.1,4.6,565.86,146.44,1.01,306.81,10.26,63.3,50.57,0.0
3.45,4.57,13.02,9.0,1.8,7.75,4.64,620.54,176.13,1.08,354.84,10.49,65.39,50.25,0.0
4.09,4.87,10.15,9.0,0.81,2.04,4.17,453.32,95.0,0.8,188.67,10.83,64.67,52.33,0.0
3.19,3.24,12.38,9.0,0.96,5.4,4.5,520.45,142.82,0.93,254.3,10.82,65.1,52.43,0.0
