minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions,fitness
3.54,5.37,4.26,9.0,1.22,3.79,4.63,480.02,100.47,0.85,216.04,10.67,64.56,51.92,0.0,-0.05
1.82,2.01,8.74,9.0,0.91,7.99,4.36,457.86,97.73,0.84,202.3,10.48,62.58,51.79,0.0,-0.09
2.96,5.51,3.93,9.0,0.87,6.99,4.44,460.08,98.27,0.82,191.31,11.08,65.77,53.02,0.0,-0.32
2.96,5.72,3.93,9.0,0.87,7.99,4.07,453.89,97.04,0.83,188.54,11.12,64.84,53.89,0.0,-0.53
3.57,3.9,9.77,9.0,0.93,5.61,4.61,482.23,118.8,0.86,216.14,10.96,65.06,52.71,0.0,-0.16
2.96,3.9,9.6,9.0,1.62,4.35,4.5,545.59,134.08,0.98,284.83,10.39,63.72,51.01,0.0,0.11
1.65,4.11,3.93,9.0,0.87,7.99,4.16,458.28,96.11,0.83,193.85,10.96,64.7,52.93,1.0,4.0
2.96,5.72,4.74,9.0,0.87,7.99,4.52,440.62,87.74,0.82,175.85,11.13,64.74,54.31,0.0,-0.4
2.96,3.9,9.6,9.0,0.87,5.93,4.31,499.38,132.66,0.9,231.8,11.02,65.41,52.95,1.0,4.0
2.39,4.53,9.6,9.0,2.0,5.96,4.52,554.08,119.89,0.97,292.37,10.33,64.07,50.22,0.0,0.16
3.57,2.66,9.77,9.0,0.93,2.63,4.55,558.67,170.92,0.95,295.76,10.35,64.68,50.04,0.0,0.28
3.57,5.15,12.51,9.0,0.93,7.43,4.21,475.66,116.97,0.85,208.46,11.16,65.33,53.51,0.0,-0.43
3.57,3.9,9.77,9.0,1.09,5.61,4.67,563.28,173.01,1.04,296.55,10.76,65.29,52.29,0.0,0.07
3.57,5.18,13.61,9.0,1.45,7.18,5.15,617.21,197.43,1.1,348.73,10.72,65.93,51.87,0.0,0.34
3.28,3.9,9.77,9.0,0.93,5.61,4.21,476.69,111.19,0.84,208.13,10.97,65.85,52.38,0.0,-0.31
3.57,2.88,9.77,9.0,1.38,7.7,4.77,572.91,167.31,0.95,308.83,10.53,64.74,50.88,0.0,0.25
3.57,2.35,14.7,9.0,1.53,5.61,5.22,701.59,251.48,1.14,433.52,10.13,66.55,48.47,0.0,0.87
3.6,3.9,9.77,9.0,1.81,5.61,4.37,548.6,127.42,0.93,285.23,10.4,64.5,50.44,0.0,0.08
3.28,3.9,9.77,9.0,0.93,5.61,4.21,476.69,111.19,0.84,208.13,10.97,65.85,52.38,0.0,-0.31
3.28,4.9,8.54,9.0,0.93,4.38,4.29,474.92,112.38,0.86,209.59,11.0,64.81,53.23,0.0,-0.34
