minGap,accel,decel,emergencyDecel,tau,delta,density,sampledSeconds,waitingTime,occupancy,timeLoss,speed,entered,flow,collisions
2.2,2.7,7.19,9.0,0.82,3.89,4.65,523.34,148.22,0.94,262.4,10.58,63.88,51.41,2.0
1.39,5.01,9.11,9.0,1.63,2.18,4.39,500.63,115.56,0.9,243.82,10.36,62.58,51.01,0.0
4.44,2.18,10.82,9.0,0.97,3.89,4.8,644.8,243.81,1.08,380.57,10.26,65.32,48.86,0.0
1.76,5.25,7.19,9.0,0.97,3.89,4.79,493.5,122.05,0.89,226.66,10.97,65.26,52.91,0.0
4.33,5.4,5.99,9.0,0.97,2.72,4.29,486.98,114.39,0.85,221.22,10.83,64.94,52.44,0.0
1.76,5.26,7.19,9.0,0.97,3.89,4.86,472.02,108.01,0.87,208.22,10.99,64.42,53.46,0.0
3.13,5.62,4.07,9.0,0.61,3.89,4.41,455.59,103.36,0.81,188.67,11.06,65.23,53.17,36.0
2.39,5.4,8.91,9.0,0.97,2.72,4.49,537.07,150.14,0.96,268.14,10.86,65.91,52.4,0.0
2.44,5.4,10.82,9.0,0.97,5.56,4.41,506.54,131.34,0.91,237.0,11.11,65.94,53.34,0.0
3.24,5.62,5.99,9.0,1.69,2.72,4.25,500.11,99.26,0.88,240.97,10.3,63.21,50.84,0.0
4.44,5.62,10.82,9.0,0.97,2.09,4.53,552.43,165.41,0.98,286.46,10.74,65.07,51.88,0.0
1.76,3.82,9.9,9.0,0.97,3.89,4.42,492.88,119.19,0.88,227.55,10.86,64.87,52.3,0.0
4.44,5.43,8.52,9.0,0.97,3.85,4.16,476.18,111.45,0.86,210.24,10.99,65.04,53.34,0.0
2.63,2.18,10.82,9.0,0.97,6.69,4.71,574.22,180.38,1.02,311.93,10.47,64.39,51.01,0.0
4.44,5.62,12.72,9.0,1.95,7.54,4.45,550.57,123.74,0.97,288.29,10.49,64.07,51.48,0.0
1.76,3.2,10.82,9.0,0.97,3.89,4.54,538.1,153.47,0.96,273.01,10.71,64.9,51.89,0.0
1.76,5.74,4.67,9.0,0.97,4.63,4.18,455.19,91.51,0.82,188.4,11.02,65.21,53.15,0.0
4.41,3.89,12.2,9.0,0.97,4.53,4.3,493.64,123.66,0.88,226.96,10.92,65.18,52.8,0.0
1.76,5.62,13.74,9.0,1.55,4.25,4.64,554.78,157.68,1.01,291.34,10.66,64.34,52.07,0.0
1.63,5.62,10.82,9.0,1.24,3.89,4.26,528.36,143.14,0.93,259.6,10.87,65.87,51.99,0.0
1.76,3.4,8.52,9.0,1.46,4.97,4.48,560.01,143.69,0.97,294.59,10.47,65.19,50.34,0.0
3.63,5.62,9.16,9.0,1.79,3.89,4.37,540.21,122.23,0.96,279.16,10.4,63.81,50.77,0.0
3.33,3.89,8.52,9.0,0.97,2.63,4.47,539.23,155.96,0.96,275.2,10.61,64.56,51.88,0.0
4.41,4.21,12.2,9.0,0.97,4.27,4.81,574.89,186.49,0.99,304.62,10.79,66.78,51.19,0.0
4.3,5.43,8.52,9.0,0.97,7.82,4.33,471.17,110.2,0.86,204.34,11.14,65.26,53.85,0.0
2.96,5.44,9.11,9.0,1.34,3.85,4.2,489.98,107.85,0.88,225.85,10.77,64.55,52.43,0.0
1.76,4.95,13.74,9.0,0.82,3.69,4.26,468.79,109.28,0.86,202.07,11.13,65.1,53.61,11.0
3.94,5.62,13.74,9.0,1.55,7.8,4.56,655.63,210.33,1.06,382.0,10.69,67.93,49.52,0.0
2.43,2.55,11.66,9.0,0.97,3.09,4.69,527.42,145.03,0.96,269.32,10.39,63.21,51.51,0.0
4.44,2.63,8.52,9.0,2.0,3.18,5.13,757.32,256.79,1.18,493.64,9.6,65.39,46.35,0.0
2.39,5.43,4.74,9.0,0.97,2.8,4.28,515.54,136.32,0.93,251.94,10.78,64.43,52.5,0.0
4.44,5.62,10.01,9.0,0.97,3.89,4.21,461.03,100.36,0.83,194.76,11.04,65.12,53.61,0.0
4.44,5.33,9.28,9.0,1.39,3.89,4.2,499.64,109.83,0.88,234.65,10.73,64.7,52.37,0.0
3.41,5.43,8.52,9.0,0.97,3.86,4.42,505.75,131.72,0.89,237.18,11.01,65.65,53.24,0.0
3.27,2.64,8.52,9.0,0.8,4.7,4.79,515.25,147.84,0.91,251.78,10.6,64.54,51.31,3.0
1.57,5.43,8.52,9.0,0.69,5.43,4.14,430.95,83.69,0.79,165.04,11.25,65.03,54.1,45.0
3.76,3.4,5.24,9.0,1.77,3.89,4.47,566.78,134.59,0.99,308.43,10.05,63.27,49.4,0.0
2.79,1.59,10.82,9.0,0.97,3.29,5.11,664.33,250.26,1.1,404.52,9.82,64.15,47.54,0.0
1.76,3.79,14.45,9.0,0.97,3.58,4.32,457.04,93.95,0.84,193.87,10.89,64.3,53.21,0.0
1.76,5.62,9.11,9.0,0.97,3.89,4.16,474.48,108.34,0.86,207.25,11.07,65.38,53.24,0.0
1.76,2.13,10.82,9.0,0.82,5.53,4.61,474.01,109.84,0.87,215.38,10.53,63.33,51.56,0.0
1.76,1.77,8.04,9.0,1.1,6.55,4.86,635.82,212.64,1.09,371.85,10.12,65.25,48.34,0.0
1.76,3.01,10.82,9.0,0.93,5.53,4.66,493.54,126.09,0.92,231.7,10.81,64.12,53.28,0.0
1.76,4.4,14.3,9.0,0.95,4.49,4.27,470.09,105.17,0.85,203.06,11.06,65.28,52.94,0.0
3.71,5.62,10.38,9.0,0.97,4.8,4.33,485.4,120.93,0.89,219.61,11.1,64.94,54.21,0.0
1.76,4.09,8.13,9.0,0.94,4.63,4.39,512.68,136.37,0.91,245.18,10.92,65.46,52.58,0.0
1.76,4.41,10.82,9.0,1.91,4.96,4.41,561.84,137.73,0.98,299.33,10.34,64.29,50.08,0.0
1.76,2.07,10.82,9.0,0.51,5.53,4.83,445.69,94.48,0.79,183.9,10.64,64.12,51.59,133.0
1.76,4.09,14.83,9.0,1.25,5.29,4.43,547.86,147.4,0.95,278.69,10.81,66.51,51.08,0.0
1.76,4.09,8.13,9.0,0.87,4.63,4.3,540.85,161.64,0.94,270.87,10.91,66.47,51.86,5.0
1.76,4.09,11.85,9.0,0.94,4.63,4.78,463.96,100.48,0.85,197.83,11.03,65.08,53.29,0.0
4.01,4.09,4.1,9.0,0.94,4.73,4.44,537.02,157.57,0.98,273.75,10.72,64.33,52.27,0.0
2.77,5.63,3.87,9.0,0.94,4.63,4.61,471.87,106.85,0.85,207.64,10.91,64.55,52.74,0.0
3.08,3.12,10.54,9.0,0.94,4.48,4.5,495.55,126.21,0.9,231.41,10.75,64.68,52.07,0.0
2.6,4.09,11.85,9.0,1.79,4.63,4.38,508.34,101.63,0.9,248.65,10.43,63.42,51.09,0.0
1.76,4.09,11.85,9.0,0.94,5.07,4.52,475.61,110.94,0.86,210.1,11.02,64.93,53.45,0.0
1.59,5.6,11.85,9.0,0.94,4.63,4.23,500.34,130.76,0.91,232.81,11.13,65.39,53.52,0.0
2.56,4.09,9.34,9.0,0.61,4.63,4.09,441.9,94.58,0.78,174.92,11.12,65.27,52.94,61.0
4.09,5.55,14.51,9.0,1.74,6.58,4.61,591.24,158.57,1.03,325.71,10.59,65.17,51.11,0.0
3.8,4.09,4.43,9.0,0.94,5.52,4.77,549.77,165.75,0.98,282.35,10.74,65.47,52.02,1.0
1.89,5.64,8.18,9.0,0.81,6.58,4.13,464.99,107.25,0.85,197.24,11.23,65.46,53.83,10.0
4.09,5.34,14.51,9.0,1.74,6.58,4.73,668.29,207.15,1.08,397.24,10.55,67.03,49.42,0.0
4.09,4.19,14.51,9.0,1.74,6.58,4.71,628.09,179.41,1.06,360.87,10.48,65.92,50.31,0.0
4.09,5.55,11.57,9.0,1.74,6.58,4.44,560.81,137.33,0.97,294.55,10.53,65.47,50.72,0.0
1.29,4.43,7.44,9.0,0.97,5.6,4.17,451.07,87.64,0.8,182.81,11.05,65.59,53.03,0.0
1.76,5.27,10.82,9.0,0.97,4.94,4.81,496.32,126.66,0.91,229.08,11.1,65.28,53.82,0.0
1.76,3.48,10.82,9.0,0.97,4.2,4.52,492.02,119.63,0.9,228.84,10.81,64.43,52.52,0.0
1.76,3.01,10.82,9.0,0.97,2.04,4.5,499.57,120.75,0.9,241.01,10.38,63.27,51.44,0.0
1.78,5.27,7.23,9.0,0.97,4.94,4.31,506.1,130.71,0.9,236.63,11.05,65.93,52.9,0.0
1.74,4.85,4.5,9.0,0.97,5.35,4.11,459.63,93.99,0.83,193.79,10.95,65.01,52.86,0.0
3.23,5.27,10.82,9.0,0.97,4.94,4.37,543.69,161.32,0.96,272.71,10.94,67.13,51.67,0.0
1.76,2.24,10.82,9.0,0.97,3.25,5.08,498.2,121.5,0.9,240.94,10.32,63.02,51.16,0.0
4.56,2.11,10.82,9.0,1.06,3.89,5.19,788.99,356.27,1.17,514.11,10.15,68.52,47.33,0.0
3.57,5.62,10.82,9.0,0.71,3.27,4.18,443.89,96.01,0.8,177.76,11.14,65.01,53.52,8.0
2.97,5.62,10.82,9.0,1.65,6.1,4.24,589.32,158.64,0.99,318.45,10.59,67.05,49.14,0.0
4.56,1.87,10.82,9.0,0.53,3.89,4.8,575.75,209.04,1.04,316.55,10.35,63.7,50.96,58.0
3.68,2.92,10.82,9.0,0.86,4.94,4.62,558.35,182.04,0.98,293.12,10.72,64.98,52.18,0.0
1.76,4.58,10.82,9.0,0.96,3.89,4.35,489.26,119.64,0.88,222.49,11.04,65.22,53.09,0.0
1.76,5.62,10.82,9.0,0.97,3.89,4.39,464.14,104.72,0.87,200.8,11.09,64.37,54.23,0.0
3.09,5.62,7.38,9.0,1.22,3.89,4.67,621.32,205.04,1.1,350.97,10.74,66.57,51.56,0.0
4.58,1.51,10.82,9.0,1.68,6.75,5.77,1012.92,470.74,1.3,734.4,9.41,70.35,42.25,0.0
1.76,5.62,10.82,9.0,0.97,3.89,4.39,464.14,104.72,0.87,200.8,11.09,64.37,54.23,0.0
1.76,5.62,5.5,9.0,1.25,3.14,4.24,482.24,107.11,0.88,222.35,10.72,63.52,52.88,0.0
4.96,2.2,6.06,9.0,0.97,3.88,4.86,598.43,205.27,1.06,335.76,10.23,64.81,49.47,0.0
1.76,4.54,7.31,9.0,0.97,3.89,4.06,452.08,90.02,0.81,187.3,10.95,64.7,52.78,0.0
1.76,4.81,5.34,9.0,0.97,3.89,4.34,502.44,129.28,0.9,238.62,10.85,64.5,52.49,0.0
4.24,5.62,7.34,9.0,0.59,5.23,4.24,441.87,98.6,0.81,173.23,11.26,65.59,54.45,49.0
1.76,5.62,10.82,9.0,1.39,5.84,4.34,488.91,114.31,0.89,227.26,10.86,63.96,52.7,0.0
2.43,2.01,10.82,9.0,0.97,3.89,4.74,552.67,163.95,1.01,295.65,10.23,62.99,50.31,0.0
1.92,1.88,10.82,9.0,0.97,3.18,4.66,509.85,125.37,0.91,253.72,10.13,62.63,50.7,0.0
1.76,4.87,11.01,9.0,1.79,3.89,4.41,483.98,96.23,0.87,224.49,10.49,63.36,51.27,0.0
3.34,5.21,5.34,9.0,1.75,3.89,4.05,469.82,78.59,0.84,210.45,10.38,63.17,50.76,0.0
1.76,5.04,5.34,9.0,0.97,3.12,4.69,460.8,94.11,0.82,196.05,10.83,64.61,52.11,0.0
4.02,4.81,12.83,9.0,0.97,3.89,4.23,496.17,126.69,0.88,228.93,10.94,65.3,52.81,0.0
1.76,4.81,5.34,9.0,0.97,4.27,4.28,458.91,96.6,0.84,196.56,10.94,64.12,53.45,0.0
4.03,4.81,5.34,9.0,0.97,3.89,4.27,485.11,116.15,0.86,220.46,10.85,64.68,52.56,0.0
1.76,4.81,10.48,9.0,1.33,4.27,4.52,559.18,152.74,1.02,294.09,10.74,64.81,52.13,0.0
1.76,4.81,13.28,9.0,0.97,3.74,4.17,467.46,99.6,0.83,198.35,11.06,65.89,52.84,0.0
4.46,4.81,13.51,9.0,0.97,4.43,4.31,483.09,119.34,0.86,217.08,10.98,65.01,53.0,0.0
4.37,4.8,5.34,9.0,0.97,4.27,4.51,473.24,108.18,0.84,209.59,10.88,64.45,52.92,0.0
1.76,4.81,14.34,9.0,1.07,4.27,4.34,474.77,105.78,0.87,208.72,11.06,65.03,53.55,0.0
1.76,4.81,4.48,9.0,0.97,7.8,4.14,454.74,91.87,0.82,189.96,11.01,64.78,53.38,0.0
4.46,4.04,13.51,9.0,0.97,2.39,4.32,506.78,131.07,0.88,240.85,10.71,65.07,51.68,0.0
2.85,4.81,6.23,9.0,0.97,4.43,4.13,474.74,106.82,0.85,208.78,10.95,65.05,52.7,0.0
4.46,4.81,13.51,9.0,0.97,4.43,4.31,483.09,119.34,0.86,217.08,10.98,65.01,53.0,0.0
4.46,4.81,8.4,9.0,1.03,7.58,4.12,466.83,101.97,0.84,199.0,11.07,65.52,53.34,0.0
4.46,2.41,13.51,9.0,0.63,4.43,4.69,511.15,155.14,0.94,248.97,10.64,64.29,51.96,20.0
4.46,4.81,7.2,9.0,1.16,4.43,4.3,488.53,112.86,0.88,225.19,10.83,64.4,53.18,0.0
1.76,1.55,10.82,9.0,1.07,3.56,4.8,511.33,124.01,0.94,261.38,9.85,61.04,50.7,0.0
1.76,5.65,10.82,9.0,1.02,3.89,4.23,493.25,122.31,0.89,225.96,11.09,65.34,53.44,0.0
1.76,1.61,10.82,9.0,1.7,6.51,5.05,653.76,196.31,1.07,393.96,9.71,64.34,46.29,0.0
1.76,5.62,10.82,9.0,0.91,3.4,4.34,467.26,107.63,0.86,203.24,11.1,64.54,53.89,0.0
4.48,3.08,4.48,9.0,1.34,7.8,4.64,527.9,132.49,0.92,266.39,10.45,64.04,50.83,0.0
1.76,4.81,9.15,9.0,1.16,4.18,4.42,497.78,118.26,0.9,233.43,10.89,64.65,52.75,0.0
2.84,5.62,13.26,9.0,0.97,3.89,4.39,492.01,123.95,0.89,225.43,11.07,65.18,53.32,0.0
1.76,3.2,10.82,9.0,0.86,3.85,4.65,465.09,103.58,0.86,203.63,10.78,63.97,52.79,1.0
1.76,5.28,7.21,9.0,1.18,3.89,4.45,506.12,124.91,0.9,242.17,10.82,64.56,52.43,0.0
4.69,5.62,10.82,9.0,0.97,3.89,4.3,508.54,134.51,0.91,240.09,10.98,65.69,52.75,0.0
1.76,2.67,10.82,9.0,0.97,3.89,4.75,558.19,165.46,0.99,293.99,10.54,64.91,50.85,0.0
3.84,5.38,10.54,9.0,0.97,5.93,4.14,467.15,104.34,0.82,198.35,11.14,65.79,53.0,0.0
4.24,4.81,4.48,9.0,0.97,4.0,4.29,492.83,122.11,0.9,231.38,10.81,63.92,52.96,0.0
4.69,4.48,14.53,9.0,0.66,7.8,4.42,502.7,151.19,0.9,233.43,11.16,65.94,53.47,29.0
4.0,5.34,7.21,9.0,1.18,3.89,4.7,563.28,162.54,0.98,294.8,10.73,65.88,51.55,0.0
1.76,5.62,7.6,9.0,0.99,2.75,4.24,494.5,121.32,0.89,227.64,10.89,65.23,52.71,0.0
2.9,1.94,9.42,9.0,0.97,3.89,4.99,551.99,164.6,0.97,294.26,10.11,63.14,49.86,0.0
3.91,4.86,4.48,9.0,1.18,4.38,4.44,464.41,94.19,0.85,204.66,10.73,63.45,52.5,0.0
1.76,1.94,4.69,9.0,0.97,3.54,5.38,530.01,138.65,0.93,274.94,9.99,62.39,49.73,0.0
2.07,4.46,7.21,9.0,1.18,3.89,4.45,536.81,145.41,0.98,275.09,10.71,64.01,52.13,0.0
1.46,3.52,9.42,9.0,0.99,4.09,4.25,477.9,105.92,0.87,214.03,10.82,64.57,52.39,0.0
3.74,1.94,9.42,9.0,1.75,5.47,5.03,687.24,226.16,1.09,423.42,9.79,65.52,46.85,0.0
4.69,2.98,9.42,9.0,0.97,3.89,4.8,613.77,223.59,1.07,348.79,10.51,65.06,50.89,0.0
3.04,1.94,9.42,9.0,1.82,3.02,5.59,761.27,270.74,1.18,499.4,9.44,65.02,45.41,0.0
2.62,5.62,8.58,9.0,0.97,2.36,4.23,467.87,101.08,0.85,204.32,10.92,64.4,53.22,0.0
1.76,2.52,10.82,9.0,0.97,7.65,4.7,569.69,179.22,1.04,306.2,10.6,64.67,51.04,0.0
1.76,3.06,10.67,9.0,1.75,4.87,4.48,496.29,97.38,0.9,241.56,10.29,62.24,50.64,0.0
1.41,5.62,6.44,9.0,0.93,3.89,4.36,483.82,117.06,0.88,216.86,11.02,65.28,53.05,0.0
2.11,1.81,10.82,9.0,1.96,3.29,5.05,676.05,193.39,1.1,416.86,9.51,64.11,45.77,0.0
1.76,3.87,12.03,9.0,0.97,2.26,4.4,496.97,121.12,0.89,234.36,10.69,64.22,52.29,0.0
3.93,5.62,8.58,9.0,0.97,2.36,4.32,496.46,124.96,0.9,233.55,10.82,64.18,52.97,0.0
3.82,5.36,5.3,9.0,0.55,4.47,4.18,445.18,97.05,0.79,175.36,11.17,65.97,53.39,52.0
4.86,5.62,13.19,9.0,1.1,2.36,4.3,505.36,125.13,0.91,241.12,10.8,64.57,52.71,0.0
2.62,5.62,8.58,9.0,1.28,4.59,4.31,512.92,123.24,0.92,246.15,10.89,65.22,52.92,0.0
3.06,5.64,8.58,9.0,0.97,2.36,4.43,552.64,166.57,1.01,286.13,10.78,65.18,52.45,0.0
1.57,5.62,8.58,9.0,0.97,2.36,4.9,469.24,102.95,0.87,205.68,10.88,64.42,53.3,0.0
1.76,1.61,10.02,9.0,0.97,4.21,5.21,529.56,138.85,0.94,272.84,10.0,62.81,49.58,0.0
2.08,5.62,9.38,9.0,0.97,3.52,4.34,493.5,120.82,0.87,225.2,11.01,65.64,52.5,0.0
1.76,3.18,11.52,9.0,1.72,3.89,4.44,551.63,129.14,0.97,292.66,10.24,63.44,49.8,0.0
1.68,4.3,3.81,9.0,0.97,7.88,4.74,488.51,118.6,0.89,225.78,10.88,64.22,52.89,0.0
3.9,2.17,8.58,9.0,1.09,3.22,4.67,517.43,137.71,0.91,261.76,10.2,62.51,51.08,0.0
1.92,5.62,10.5,9.0,0.97,3.09,4.49,511.2,137.98,0.93,245.99,11.0,64.84,53.71,0.0
2.07,5.62,5.01,9.0,0.97,4.46,4.66,458.99,98.06,0.85,196.35,10.97,64.16,53.9,0.0
2.45,5.62,11.02,9.0,0.97,4.87,4.42,484.92,116.86,0.88,216.63,11.12,65.58,53.53,0.0
3.2,3.61,10.22,9.0,0.97,3.52,4.8,554.56,172.05,1.03,290.86,10.67,64.57,52.33,0.0
2.59,2.22,14.88,9.0,1.02,3.52,4.68,548.23,157.78,0.99,289.22,10.32,63.41,50.8,0.0
2.08,4.61,9.77,9.0,0.86,7.97,4.52,507.85,139.09,0.9,237.34,11.14,66.39,53.16,4.0
2.91,5.62,9.38,9.0,0.97,3.52,4.27,467.47,102.08,0.85,200.62,11.04,65.19,53.66,0.0
2.27,3.28,10.5,9.0,0.97,3.59,4.34,493.47,120.5,0.9,230.14,10.73,64.48,52.42,0.0
3.93,1.94,14.02,9.0,0.58,3.66,4.8,598.34,222.67,1.03,335.44,10.34,64.75,50.35,76.0
1.92,3.74,13.4,9.0,0.97,3.09,4.41,492.88,120.76,0.89,228.46,10.83,64.69,52.57,0.0
1.34,5.62,10.5,9.0,0.97,6.8,4.19,473.01,112.24,0.86,203.67,11.17,65.9,53.25,0.0
1.92,5.62,8.11,9.0,1.81,3.39,4.22,492.45,106.54,0.9,236.29,10.42,62.29,51.69,0.0
1.92,5.62,8.64,9.0,0.97,7.95,4.89,464.11,102.93,0.85,196.74,11.19,65.39,54.26,0.0
2.45,2.37,11.02,9.0,1.1,7.54,4.74,579.54,174.28,1.03,314.57,10.51,65.37,50.34,0.0
2.45,5.62,11.02,9.0,0.61,7.02,4.66,424.85,84.58,0.78,158.38,11.33,65.09,54.71,59.0
1.93,5.62,13.65,9.0,1.57,6.13,4.32,505.86,121.82,0.93,244.47,10.78,63.88,53.0,0.0
1.92,3.8,9.58,9.0,1.81,4.72,4.97,546.65,128.68,0.97,287.34,10.3,63.28,50.35,0.0
4.65,5.62,11.26,9.0,1.78,4.87,4.53,582.15,150.08,1.02,319.35,10.47,64.24,51.05,0.0
2.79,5.62,12.06,9.0,0.97,2.54,4.4,482.52,112.8,0.87,216.51,10.96,65.02,52.92,0.0
1.92,3.13,8.11,9.0,1.81,3.39,4.76,549.77,127.48,0.96,293.49,10.05,62.65,49.18,0.0
1.92,5.62,8.11,9.0,0.7,2.32,4.14,448.02,90.63,0.8,180.92,11.08,65.29,53.25,36.0
3.6,5.62,9.43,9.0,1.1,2.74,4.29,505.68,125.55,0.89,239.69,10.8,64.96,52.5,0.0
1.92,5.53,8.64,9.0,1.24,6.06,4.25,448.22,81.94,0.8,182.26,11.04,65.01,53.15,0.0
4.82,3.71,8.64,9.0,0.97,5.22,4.45,497.67,131.11,0.91,233.82,10.83,64.57,53.34,0.0
2.14,5.28,11.49,9.0,0.97,7.95,4.48,487.18,123.08,0.9,220.91,11.19,65.15,54.22,0.0
3.5,5.53,13.86,9.0,1.85,5.96,4.3,537.52,117.86,0.94,273.42,10.55,64.6,51.03,0.0
1.92,5.6,8.56,9.0,1.24,4.52,4.83,472.24,100.43,0.87,209.17,10.87,64.31,53.23,0.0
1.92,5.0,8.11,9.0,1.81,4.3,4.64,487.58,96.13,0.85,225.35,10.41,64.05,50.62,0.0
1.63,5.55,8.64,9.0,1.55,6.06,4.41,479.96,107.12,0.89,219.29,10.74,63.67,52.49,0.0
1.92,2.1,5.67,9.0,1.24,6.06,4.68,558.06,151.7,1.0,300.49,10.17,63.08,49.81,0.0
1.56,5.62,8.62,9.0,1.81,4.65,4.21,510.81,124.04,0.92,250.84,10.5,63.38,51.5,0.0
1.92,3.92,9.98,9.0,0.97,7.95,4.58,510.03,137.39,0.92,242.94,11.01,65.29,52.88,0.0
1.92,5.62,8.03,9.0,0.97,2.19,4.25,469.78,101.4,0.84,205.39,10.86,64.57,52.64,0.0
1.92,2.1,10.53,9.0,0.97,7.4,4.6,533.68,147.26,0.94,270.59,10.48,64.87,50.39,0.0
1.92,5.47,6.82,9.0,1.24,6.42,4.48,553.87,153.03,0.97,284.24,10.83,66.68,51.26,0.0
1.92,2.1,10.0,9.0,1.5,3.25,4.72,559.41,141.29,0.97,303.36,9.94,62.69,49.02,0.0
3.58,2.1,7.86,9.0,1.09,2.76,5.02,586.35,181.99,1.02,328.59,10.02,63.1,49.99,0.0
1.92,3.57,8.64,9.0,1.42,7.95,4.6,523.62,127.37,0.96,263.06,10.67,63.71,52.2,0.0
1.92,5.62,8.64,9.0,1.27,2.04,4.33,464.05,88.99,0.83,203.25,10.62,63.78,51.77,0.0
2.74,5.62,4.2,9.0,0.97,7.95,4.34,478.19,108.72,0.86,209.51,11.04,65.77,52.97,0.0
3.28,2.64,10.97,9.0,0.85,2.09,4.56,502.69,130.85,0.9,245.21,10.33,62.83,51.56,0.0
1.92,1.86,8.64,9.0,0.88,3.86,5.07,537.6,148.79,0.94,277.09,10.16,64.08,49.66,0.0
1.29,3.4,12.68,9.0,0.92,4.3,4.84,476.23,108.48,0.85,210.08,10.88,65.07,52.57,1.0
1.92,1.9,8.03,9.0,1.57,2.19,4.78,565.88,137.4,0.97,312.99,9.5,61.71,47.41,0.0
2.57,4.52,8.99,9.0,1.05,7.05,4.19,487.62,114.14,0.88,218.92,11.03,65.8,52.84,0.0
1.92,3.92,8.03,9.0,1.94,2.19,4.5,555.84,120.6,1.01,301.87,9.91,61.67,49.55,0.0
1.92,5.27,8.87,9.0,1.14,7.95,4.13,467.7,101.41,0.86,203.76,11.09,64.49,53.84,0.0
2.08,5.62,6.4,9.0,1.72,2.19,4.74,526.07,123.51,0.93,269.07,10.21,62.49,50.67,0.0
1.55,5.62,8.22,9.0,1.03,2.19,4.32,507.17,126.67,0.89,240.71,10.78,65.09,52.09,0.0
1.83,4.07,11.74,9.0,1.47,7.95,4.46,491.71,106.23,0.88,228.98,10.75,64.26,52.2,0.0
1.82,5.62,9.36,9.0,0.97,7.79,4.97,508.62,137.67,0.91,240.05,11.12,65.66,53.42,0.0
1.92,5.21,8.64,9.0,1.04,3.72,4.22,460.98,96.51,0.83,196.94,10.95,64.52,53.22,1.0
2.69,4.78,8.64,9.0,0.97,3.99,4.74,483.39,114.13,0.87,217.33,11.0,65.07,52.92,0.0
1.92,4.43,8.64,9.0,0.83,7.95,4.26,463.71,107.05,0.84,198.42,11.16,64.88,53.75,5.0
1.92,5.19,3.82,9.0,0.97,2.38,4.2,468.99,96.71,0.83,205.52,10.66,64.4,51.72,0.0
2.98,1.76,9.36,9.0,0.97,7.79,4.98,569.68,178.25,1.0,307.84,10.23,64.65,49.69,0.0
2.16,5.62,9.36,9.0,1.83,5.17,4.42,496.31,106.64,0.91,238.7,10.53,62.76,51.95,0.0
2.31,5.62,10.36,9.0,0.97,6.08,4.76,475.0,108.49,0.85,205.85,11.15,65.85,53.07,0.0
1.82,1.51,9.36,9.0,0.9,3.24,5.28,589.96,185.16,1.03,333.0,9.81,62.87,48.53,1.0
1.96,5.62,9.36,9.0,0.97,7.79,4.11,456.58,95.79,0.82,188.35,11.16,65.59,53.49,0.0
1.82,5.62,9.36,9.0,0.97,7.79,4.97,508.62,137.67,0.91,240.05,11.12,65.66,53.42,0.0
1.92,5.62,8.64,9.0,1.14,7.95,4.44,508.37,129.98,0.92,241.42,11.06,65.3,53.34,0.0
1.92,5.15,8.64,9.0,1.37,4.95,4.28,510.11,117.6,0.91,244.97,10.79,64.89,52.2,0.0
1.92,5.62,8.64,9.0,1.32,7.95,4.06,461.42,88.25,0.81,193.51,11.0,65.56,52.51,0.0
2.8,5.62,8.64,9.0,0.97,7.95,4.19,483.01,115.16,0.86,213.02,11.13,66.19,53.22,0.0
2.38,5.62,6.04,9.0,0.55,7.95,3.92,422.78,77.97,0.75,153.09,11.36,66.07,53.66,75.0
4.97,2.38,11.11,9.0,0.97,3.52,4.7,583.69,196.65,1.05,320.84,10.34,64.52,50.71,0.0
1.92,5.62,13.1,9.0,0.97,4.73,4.57,557.8,174.57,1.01,287.54,11.05,66.09,52.7,0.0
1.96,5.62,9.16,9.0,0.97,7.95,4.37,465.24,103.87,0.85,197.88,11.16,65.35,53.63,0.0
1.96,5.62,9.36,9.0,1.43,5.17,4.52,537.49,138.6,0.96,271.0,10.76,65.2,51.69,0.0
2.16,4.29,9.36,9.0,1.78,5.89,4.92,512.43,106.7,0.91,251.05,10.48,63.91,51.05,0.0
2.05,3.44,8.64,9.0,0.63,7.95,4.15,446.32,95.91,0.8,179.16,11.09,65.54,52.84,77.0
1.67,3.78,8.64,9.0,1.14,7.95,4.39,518.61,133.34,0.94,254.18,10.87,64.62,52.72,0.0
1.92,5.62,8.64,9.0,0.97,4.23,4.1,469.54,103.88,0.84,201.39,11.1,65.66,53.01,0.0
1.92,5.62,9.19,9.0,1.51,7.95,4.44,512.83,123.92,0.92,249.6,10.78,64.41,52.19,0.0
1.92,3.71,8.64,9.0,1.61,3.37,4.33,517.02,112.93,0.91,258.08,10.34,63.26,50.41,0.0
1.67,4.5,8.64,9.0,1.14,7.95,4.25,480.11,108.3,0.87,214.55,10.98,64.88,52.76,0.0
1.92,3.07,8.68,9.0,1.32,7.95,4.33,489.42,108.8,0.89,229.94,10.65,63.52,52.0,0.0
1.67,4.24,8.64,9.0,0.97,3.63,4.74,457.78,95.46,0.85,195.29,10.9,64.2,53.22,0.0
1.92,3.07,8.68,9.0,1.28,7.95,4.3,524.84,129.36,0.91,260.32,10.67,64.82,51.19,0.0
4.3,3.07,12.68,9.0,1.91,7.95,5.0,626.58,170.48,1.04,362.07,10.2,65.21,49.04,0.0
2.3,3.07,3.84,9.0,1.32,4.76,4.19,452.65,79.73,0.82,199.17,10.34,61.85,51.33,0.0
4.16,3.07,14.2,9.0,1.78,2.7,4.88,692.48,223.41,1.11,426.23,9.91,65.91,47.68,0.0
